"sample.id","value","dataset.id","site.id","site.name","depth","elev","type","pub_year","age","geometry"
136827,10.55,15106,10061,"Lake Emma",0,3740,"fossil",1984,-29,c(-107.61537, 37.902105)
136828,20.8,15106,10061,"Lake Emma",31,3740,"fossil",1984,3872,c(-107.61537, 37.902105)
136829,19.85,15106,10061,"Lake Emma",36,3740,"fossil",1984,4124,c(-107.61537, 37.902105)
136830,10.55,15106,10061,"Lake Emma",41,3740,"fossil",1984,4376,c(-107.61537, 37.902105)
136831,19.55,15106,10061,"Lake Emma",46,3740,"fossil",1984,4629,c(-107.61537, 37.902105)
136832,8.7,15106,10061,"Lake Emma",51,3740,"fossil",1984,4883,c(-107.61537, 37.902105)
136833,10.55,15106,10061,"Lake Emma",56,3740,"fossil",1984,5135,c(-107.61537, 37.902105)
136834,10.55,15106,10061,"Lake Emma",61,3740,"fossil",1984,5387,c(-107.61537, 37.902105)
142897,15.05,15356,10191,"Stewart Bog",1,3115,"fossil",2008,-31,c(-105.722, 35.832)
142898,15.05,15356,10191,"Stewart Bog",4,3115,"fossil",2008,22,c(-105.722, 35.832)
142899,15.05,15356,10191,"Stewart Bog",6,3115,"fossil",2008,59,c(-105.722, 35.832)
142900,15.3,15356,10191,"Stewart Bog",8,3115,"fossil",2008,96,c(-105.722, 35.832)
142901,13,15356,10191,"Stewart Bog",10,3115,"fossil",2008,132,c(-105.722, 35.832)
142902,15.05,15356,10191,"Stewart Bog",12,3115,"fossil",2008,165,c(-105.722, 35.832)
142903,15.05,15356,10191,"Stewart Bog",14,3115,"fossil",2008,198,c(-105.722, 35.832)
142904,15.05,15356,10191,"Stewart Bog",16,3115,"fossil",2008,232,c(-105.722, 35.832)
142905,15.05,15356,10191,"Stewart Bog",18,3115,"fossil",2008,267,c(-105.722, 35.832)
142906,15.05,15356,10191,"Stewart Bog",20,3115,"fossil",2008,302,c(-105.722, 35.832)
142907,15.05,15356,10191,"Stewart Bog",22,3115,"fossil",2008,336,c(-105.722, 35.832)
142908,12.6,15356,10191,"Stewart Bog",24,3115,"fossil",2008,370,c(-105.722, 35.832)
142909,15.05,15356,10191,"Stewart Bog",26,3115,"fossil",2008,404,c(-105.722, 35.832)
142910,13.65,15356,10191,"Stewart Bog",28,3115,"fossil",2008,439,c(-105.722, 35.832)
142911,12.6,15356,10191,"Stewart Bog",30,3115,"fossil",2008,473,c(-105.722, 35.832)
142912,12.6,15356,10191,"Stewart Bog",34,3115,"fossil",2008,542,c(-105.722, 35.832)
142913,15.05,15356,10191,"Stewart Bog",35,3115,"fossil",2008,560,c(-105.722, 35.832)
142914,15.05,15356,10191,"Stewart Bog",37,3115,"fossil",2008,595,c(-105.722, 35.832)
142915,12.6,15356,10191,"Stewart Bog",39,3115,"fossil",2008,630,c(-105.722, 35.832)
142916,15.05,15356,10191,"Stewart Bog",41,3115,"fossil",2008,665,c(-105.722, 35.832)
142917,15.05,15356,10191,"Stewart Bog",43,3115,"fossil",2008,698,c(-105.722, 35.832)
142918,12.15,15356,10191,"Stewart Bog",45,3115,"fossil",2008,731,c(-105.722, 35.832)
142919,15.05,15356,10191,"Stewart Bog",47,3115,"fossil",2008,765,c(-105.722, 35.832)
142920,11.85,15356,10191,"Stewart Bog",49,3115,"fossil",2008,800,c(-105.722, 35.832)
142921,14.75,15356,10191,"Stewart Bog",51,3115,"fossil",2008,834,c(-105.722, 35.832)
142922,11.85,15356,10191,"Stewart Bog",53,3115,"fossil",2008,868,c(-105.722, 35.832)
142923,11.2,15356,10191,"Stewart Bog",55,3115,"fossil",2008,902,c(-105.722, 35.832)
142925,15.05,15356,10191,"Stewart Bog",58,3115,"fossil",2008,1006,c(-105.722, 35.832)
142926,15.05,15356,10191,"Stewart Bog",60,3115,"fossil",2008,1075,c(-105.722, 35.832)
142927,15.3,15356,10191,"Stewart Bog",62,3115,"fossil",2008,1174,c(-105.722, 35.832)
142928,11.85,15356,10191,"Stewart Bog",65,3115,"fossil",2008,1321,c(-105.722, 35.832)
142929,11.85,15356,10191,"Stewart Bog",66,3115,"fossil",2008,1371,c(-105.722, 35.832)
142930,11.85,15356,10191,"Stewart Bog",68,3115,"fossil",2008,1470,c(-105.722, 35.832)
142931,15.05,15356,10191,"Stewart Bog",70,3115,"fossil",2008,1569,c(-105.722, 35.832)
142932,15.05,15356,10191,"Stewart Bog",72,3115,"fossil",2008,1677,c(-105.722, 35.832)
142933,15.05,15356,10191,"Stewart Bog",74,3115,"fossil",2008,1786,c(-105.722, 35.832)
142934,15.05,15356,10191,"Stewart Bog",76,3115,"fossil",2008,1898,c(-105.722, 35.832)
142935,15.3,15356,10191,"Stewart Bog",78,3115,"fossil",2008,2015,c(-105.722, 35.832)
142936,15.05,15356,10191,"Stewart Bog",80,3115,"fossil",2008,2131,c(-105.722, 35.832)
142937,15.05,15356,10191,"Stewart Bog",82,3115,"fossil",2008,2245,c(-105.722, 35.832)
142938,15.05,15356,10191,"Stewart Bog",84,3115,"fossil",2008,2358,c(-105.722, 35.832)
142939,15.05,15356,10191,"Stewart Bog",86,3115,"fossil",2008,2466,c(-105.722, 35.832)
142940,15.05,15356,10191,"Stewart Bog",87,3115,"fossil",2008,2519,c(-105.722, 35.832)
142941,15.05,15356,10191,"Stewart Bog",89,3115,"fossil",2008,2623,c(-105.722, 35.832)
142942,13,15356,10191,"Stewart Bog",91,3115,"fossil",2008,2691,c(-105.722, 35.832)
142943,9.25,15356,10191,"Stewart Bog",93,3115,"fossil",2008,2721,c(-105.722, 35.832)
142944,9.4,15356,10191,"Stewart Bog",95,3115,"fossil",2008,2751,c(-105.722, 35.832)
142945,9.4,15356,10191,"Stewart Bog",97,3115,"fossil",2008,2780,c(-105.722, 35.832)
142946,15.05,15356,10191,"Stewart Bog",101,3115,"fossil",2008,2838,c(-105.722, 35.832)
142947,13.65,15356,10191,"Stewart Bog",103,3115,"fossil",2008,2868,c(-105.722, 35.832)
142948,15.05,15356,10191,"Stewart Bog",105,3115,"fossil",2008,2897,c(-105.722, 35.832)
142949,15.05,15356,10191,"Stewart Bog",107,3115,"fossil",2008,2927,c(-105.722, 35.832)
142951,15.05,15356,10191,"Stewart Bog",113,3115,"fossil",2008,3013,c(-105.722, 35.832)
142952,15.05,15356,10191,"Stewart Bog",115,3115,"fossil",2008,3042,c(-105.722, 35.832)
142953,11.9,15356,10191,"Stewart Bog",117,3115,"fossil",2008,3071,c(-105.722, 35.832)
142954,15.05,15356,10191,"Stewart Bog",119,3115,"fossil",2008,3100,c(-105.722, 35.832)
142955,11.9,15356,10191,"Stewart Bog",121,3115,"fossil",2008,3128,c(-105.722, 35.832)
142956,11.85,15356,10191,"Stewart Bog",123,3115,"fossil",2008,3154,c(-105.722, 35.832)
142957,15.05,15356,10191,"Stewart Bog",125,3115,"fossil",2008,3181,c(-105.722, 35.832)
142958,15.05,15356,10191,"Stewart Bog",127,3115,"fossil",2008,3219,c(-105.722, 35.832)
142959,15.05,15356,10191,"Stewart Bog",129,3115,"fossil",2008,3258,c(-105.722, 35.832)
142960,15.05,15356,10191,"Stewart Bog",131,3115,"fossil",2008,3303,c(-105.722, 35.832)
142961,15.05,15356,10191,"Stewart Bog",134,3115,"fossil",2008,3382,c(-105.722, 35.832)
142962,15.05,15356,10191,"Stewart Bog",136,3115,"fossil",2008,3433,c(-105.722, 35.832)
142963,10.65,15356,10191,"Stewart Bog",138,3115,"fossil",2008,3483,c(-105.722, 35.832)
142964,13.65,15356,10191,"Stewart Bog",140,3115,"fossil",2008,3532,c(-105.722, 35.832)
142965,13.65,15356,10191,"Stewart Bog",142,3115,"fossil",2008,3587,c(-105.722, 35.832)
142966,13.65,15356,10191,"Stewart Bog",145,3115,"fossil",2008,3670,c(-105.722, 35.832)
142967,15.05,15356,10191,"Stewart Bog",147,3115,"fossil",2008,3727,c(-105.722, 35.832)
142968,15.05,15356,10191,"Stewart Bog",149,3115,"fossil",2008,3783,c(-105.722, 35.832)
142969,12.6,15356,10191,"Stewart Bog",151,3115,"fossil",2008,3847,c(-105.722, 35.832)
142970,15.05,15356,10191,"Stewart Bog",153,3115,"fossil",2008,3917,c(-105.722, 35.832)
142971,15.3,15356,10191,"Stewart Bog",155,3115,"fossil",2008,3986,c(-105.722, 35.832)
142972,8.3,15356,10191,"Stewart Bog",157,3115,"fossil",2008,4057,c(-105.722, 35.832)
142973,9.25,15356,10191,"Stewart Bog",159,3115,"fossil",2008,4129,c(-105.722, 35.832)
142974,17.15,15356,10191,"Stewart Bog",161,3115,"fossil",2008,4199,c(-105.722, 35.832)
142975,12.15,15356,10191,"Stewart Bog",163,3115,"fossil",2008,4267,c(-105.722, 35.832)
142976,17.15,15356,10191,"Stewart Bog",165,3115,"fossil",2008,4335,c(-105.722, 35.832)
142977,15.3,15356,10191,"Stewart Bog",167,3115,"fossil",2008,4409,c(-105.722, 35.832)
142978,15.05,15356,10191,"Stewart Bog",168,3115,"fossil",2008,4446,c(-105.722, 35.832)
142979,15.05,15356,10191,"Stewart Bog",170,3115,"fossil",2008,4520,c(-105.722, 35.832)
142980,14.1,15356,10191,"Stewart Bog",172,3115,"fossil",2008,4595,c(-105.722, 35.832)
142981,15.05,15356,10191,"Stewart Bog",174,3115,"fossil",2008,4671,c(-105.722, 35.832)
142982,8.3,15356,10191,"Stewart Bog",176,3115,"fossil",2008,4744,c(-105.722, 35.832)
142983,15.05,15356,10191,"Stewart Bog",178,3115,"fossil",2008,4817,c(-105.722, 35.832)
142984,15.05,15356,10191,"Stewart Bog",180,3115,"fossil",2008,4890,c(-105.722, 35.832)
142985,15.05,15356,10191,"Stewart Bog",182,3115,"fossil",2008,4960,c(-105.722, 35.832)
142986,11.9,15356,10191,"Stewart Bog",184,3115,"fossil",2008,5033,c(-105.722, 35.832)
142987,15.3,15356,10191,"Stewart Bog",186,3115,"fossil",2008,5091,c(-105.722, 35.832)
142988,14.1,15356,10191,"Stewart Bog",188,3115,"fossil",2008,5134,c(-105.722, 35.832)
142989,9.1,15356,10191,"Stewart Bog",190,3115,"fossil",2008,5178,c(-105.722, 35.832)
142990,15.05,15356,10191,"Stewart Bog",191,3115,"fossil",2008,5196,c(-105.722, 35.832)
142991,8.3,15356,10191,"Stewart Bog",193,3115,"fossil",2008,5233,c(-105.722, 35.832)
142992,10.1,15356,10191,"Stewart Bog",195,3115,"fossil",2008,5268,c(-105.722, 35.832)
142993,14.1,15356,10191,"Stewart Bog",197,3115,"fossil",2008,5306,c(-105.722, 35.832)
142994,13,15356,10191,"Stewart Bog",199,3115,"fossil",2008,5346,c(-105.722, 35.832)
142995,9.4,15356,10191,"Stewart Bog",201,3115,"fossil",2008,5383,c(-105.722, 35.832)
142996,15.05,15356,10191,"Stewart Bog",202,3115,"fossil",2008,5401,c(-105.722, 35.832)
142997,9.75,15356,10191,"Stewart Bog",205,3115,"fossil",2008,5455,c(-105.722, 35.832)
142998,17.15,15356,10191,"Stewart Bog",206,3115,"fossil",2008,5474,c(-105.722, 35.832)
154412,19.95,15967,10449,"Stoneman Lake",0,2047,"fossil",1993,-42,c(-111.517775, 34.778865)
154413,20.9,15967,10449,"Stoneman Lake",5,2047,"fossil",1993,96,c(-111.517775, 34.778865)
154414,19.45,15967,10449,"Stoneman Lake",10,2047,"fossil",1993,236,c(-111.517775, 34.778865)
154415,17.9,15967,10449,"Stoneman Lake",15,2047,"fossil",1993,376,c(-111.517775, 34.778865)
154417,16.95,15967,10449,"Stoneman Lake",25,2047,"fossil",1993,651,c(-111.517775, 34.778865)
154418,18.8,15967,10449,"Stoneman Lake",30,2047,"fossil",1993,790,c(-111.517775, 34.778865)
154419,17.3,15967,10449,"Stoneman Lake",40,2047,"fossil",1993,1069,c(-111.517775, 34.778865)
154420,18.3,15967,10449,"Stoneman Lake",50,2047,"fossil",1993,1324,c(-111.517775, 34.778865)
154421,19.5,15967,10449,"Stoneman Lake",60,2047,"fossil",1993,1550,c(-111.517775, 34.778865)
154422,17.3,15967,10449,"Stoneman Lake",70,2047,"fossil",1993,1782,c(-111.517775, 34.778865)
154423,17.3,15967,10449,"Stoneman Lake",80,2047,"fossil",1993,2010,c(-111.517775, 34.778865)
154424,15.45,15967,10449,"Stoneman Lake",90,2047,"fossil",1993,2236,c(-111.517775, 34.778865)
154425,19.5,15967,10449,"Stoneman Lake",100,2047,"fossil",1993,2516,c(-111.517775, 34.778865)
154426,20.9,15967,10449,"Stoneman Lake",110,2047,"fossil",1993,2829,c(-111.517775, 34.778865)
154427,17.3,15967,10449,"Stoneman Lake",120,2047,"fossil",1993,3586,c(-111.517775, 34.778865)
154428,20.9,15967,10449,"Stoneman Lake",130,2047,"fossil",1993,4789,c(-111.517775, 34.778865)
163770,9.25,17419,11617,"Cumbres Bog",14.5,3100,"fossil",2010,303,c(-106.45052, 37.021745)
163771,14.2,17419,11617,"Cumbres Bog",24.5,3100,"fossil",2010,546,c(-106.45052, 37.021745)
163772,9.25,17419,11617,"Cumbres Bog",34.5,3100,"fossil",2010,789,c(-106.45052, 37.021745)
163773,9.6,17419,11617,"Cumbres Bog",46.5,3100,"fossil",2010,1075,c(-106.45052, 37.021745)
163774,9.1,17419,11617,"Cumbres Bog",54.5,3100,"fossil",2010,1258,c(-106.45052, 37.021745)
163775,15.3,17419,11617,"Cumbres Bog",64.5,3100,"fossil",2010,1441,c(-106.45052, 37.021745)
163776,15.3,17419,11617,"Cumbres Bog",74.5,3100,"fossil",2010,1532,c(-106.45052, 37.021745)
163777,14.65,17419,11617,"Cumbres Bog",84.5,3100,"fossil",2010,1624,c(-106.45052, 37.021745)
163778,11.85,17419,11617,"Cumbres Bog",92.5,3100,"fossil",2010,1700,c(-106.45052, 37.021745)
163779,15.3,17419,11617,"Cumbres Bog",98,3100,"fossil",2010,1752,c(-106.45052, 37.021745)
163780,14.65,17419,11617,"Cumbres Bog",108,3100,"fossil",2010,1840,c(-106.45052, 37.021745)
163781,9.25,17419,11617,"Cumbres Bog",118,3100,"fossil",2010,1929,c(-106.45052, 37.021745)
163782,21.35,17419,11617,"Cumbres Bog",128,3100,"fossil",2010,2017,c(-106.45052, 37.021745)
163783,14.65,17419,11617,"Cumbres Bog",137,3100,"fossil",2010,2100,c(-106.45052, 37.021745)
163784,12.75,17419,11617,"Cumbres Bog",148,3100,"fossil",2010,2201,c(-106.45052, 37.021745)
163785,12.75,17419,11617,"Cumbres Bog",158,3100,"fossil",2010,2305,c(-106.45052, 37.021745)
163786,8.3,17419,11617,"Cumbres Bog",168,3100,"fossil",2010,2493,c(-106.45052, 37.021745)
163788,15.3,17419,11617,"Cumbres Bog",178,3100,"fossil",2010,2708,c(-106.45052, 37.021745)
163789,9.25,17419,11617,"Cumbres Bog",188,3100,"fossil",2010,2918,c(-106.45052, 37.021745)
163790,21.35,17419,11617,"Cumbres Bog",193,3100,"fossil",2010,3029,c(-106.45052, 37.021745)
163791,15.3,17419,11617,"Cumbres Bog",203,3100,"fossil",2010,3257,c(-106.45052, 37.021745)
163792,12.75,17419,11617,"Cumbres Bog",213,3100,"fossil",2010,3485,c(-106.45052, 37.021745)
163793,10.45,17419,11617,"Cumbres Bog",223,3100,"fossil",2010,3723,c(-106.45052, 37.021745)
163796,14.65,17419,11617,"Cumbres Bog",253,3100,"fossil",2010,4271,c(-106.45052, 37.021745)
163797,12.4,17419,11617,"Cumbres Bog",263,3100,"fossil",2010,4600,c(-106.45052, 37.021745)
163798,9.25,17419,11617,"Cumbres Bog",273,3100,"fossil",2010,4833,c(-106.45052, 37.021745)
163799,14.75,17419,11617,"Cumbres Bog",283,3100,"fossil",2010,5191,c(-106.45052, 37.021745)
186185,14.65,20304,13486,"Hunters Lake",0.5,3516,"fossil",2008,-46,c(-106.843695, 37.611035)
186186,13.45,20304,13486,"Hunters Lake",10.5,3516,"fossil",2008,47,c(-106.843695, 37.611035)
186187,11.85,20304,13486,"Hunters Lake",20.5,3516,"fossil",2008,176,c(-106.843695, 37.611035)
186188,10.1,20304,13486,"Hunters Lake",30.5,3516,"fossil",2008,533,c(-106.843695, 37.611035)
186189,8.35,20304,13486,"Hunters Lake",40.5,3516,"fossil",2008,846,c(-106.843695, 37.611035)
186190,11.85,20304,13486,"Hunters Lake",50.5,3516,"fossil",2008,1098,c(-106.843695, 37.611035)
186191,11.85,20304,13486,"Hunters Lake",60.5,3516,"fossil",2008,1356,c(-106.843695, 37.611035)
186192,13.45,20304,13486,"Hunters Lake",70.5,3516,"fossil",2008,1611,c(-106.843695, 37.611035)
186193,10.1,20304,13486,"Hunters Lake",80,3516,"fossil",2008,1851,c(-106.843695, 37.611035)
186194,8.35,20304,13486,"Hunters Lake",90.5,3516,"fossil",2008,2119,c(-106.843695, 37.611035)
186195,13.45,20304,13486,"Hunters Lake",100.5,3516,"fossil",2008,2377,c(-106.843695, 37.611035)
186196,13.45,20304,13486,"Hunters Lake",110.5,3516,"fossil",2008,2635,c(-106.843695, 37.611035)
186197,12.2,20304,13486,"Hunters Lake",120,3516,"fossil",2008,2881,c(-106.843695, 37.611035)
186198,13.45,20304,13486,"Hunters Lake",130.5,3516,"fossil",2008,3156,c(-106.843695, 37.611035)
186199,8.35,20304,13486,"Hunters Lake",140.5,3516,"fossil",2008,3415,c(-106.843695, 37.611035)
186200,13.45,20304,13486,"Hunters Lake",150.5,3516,"fossil",2008,3763,c(-106.843695, 37.611035)
186201,13.45,20304,13486,"Hunters Lake",160,3516,"fossil",2008,4118,c(-106.843695, 37.611035)
186202,13.45,20304,13486,"Hunters Lake",170.5,3516,"fossil",2008,4524,c(-106.843695, 37.611035)
186203,13.45,20304,13486,"Hunters Lake",180.5,3516,"fossil",2008,4897,c(-106.843695, 37.611035)
186204,8.35,20304,13486,"Hunters Lake",190.5,3516,"fossil",2008,5261,c(-106.843695, 37.611035)
192202,13.45,20833,13680,"Chihuahueños Bog",1,2925,"fossil",2008,-48,c(-106.510525, 36.047665)
192203,9.75,20833,13680,"Chihuahueños Bog",10,2925,"fossil",2008,15,c(-106.510525, 36.047665)
192204,16.95,20833,13680,"Chihuahueños Bog",18,2925,"fossil",2008,69,c(-106.510525, 36.047665)
192205,11.65,20833,13680,"Chihuahueños Bog",28,2925,"fossil",2008,248,c(-106.510525, 36.047665)
192206,16.95,20833,13680,"Chihuahueños Bog",38,2925,"fossil",2008,507,c(-106.510525, 36.047665)
192207,16.95,20833,13680,"Chihuahueños Bog",47,2925,"fossil",2008,745,c(-106.510525, 36.047665)
192208,16.95,20833,13680,"Chihuahueños Bog",57,2925,"fossil",2008,999,c(-106.510525, 36.047665)
192209,16.95,20833,13680,"Chihuahueños Bog",66,2925,"fossil",2008,1178,c(-106.510525, 36.047665)
192210,16.95,20833,13680,"Chihuahueños Bog",76,2925,"fossil",2008,1374,c(-106.510525, 36.047665)
192211,16.95,20833,13680,"Chihuahueños Bog",86,2925,"fossil",2008,1567,c(-106.510525, 36.047665)
192212,16.95,20833,13680,"Chihuahueños Bog",93,2925,"fossil",2008,1706,c(-106.510525, 36.047665)
192213,16.95,20833,13680,"Chihuahueños Bog",108,2925,"fossil",2008,2076,c(-106.510525, 36.047665)
192214,16.95,20833,13680,"Chihuahueños Bog",120,2925,"fossil",2008,2553,c(-106.510525, 36.047665)
192215,16.95,20833,13680,"Chihuahueños Bog",129,2925,"fossil",2008,2905,c(-106.510525, 36.047665)
192216,16.95,20833,13680,"Chihuahueños Bog",139,2925,"fossil",2008,3297,c(-106.510525, 36.047665)
192217,11.65,20833,13680,"Chihuahueños Bog",149,2925,"fossil",2008,3696,c(-106.510525, 36.047665)
192218,16.95,20833,13680,"Chihuahueños Bog",159,2925,"fossil",2008,4102,c(-106.510525, 36.047665)
192219,24.1,20833,13680,"Chihuahueños Bog",169,2925,"fossil",2008,5061,c(-106.510525, 36.047665)
192433,11.4,20838,13683,"Purple Lake",40,3226,"fossil",2012,820,c(-111.57115, 38.07438)
192434,11.4,20838,13683,"Purple Lake",48,3226,"fossil",2012,1199,c(-111.57115, 38.07438)
192435,11.4,20838,13683,"Purple Lake",56,3226,"fossil",2012,1590,c(-111.57115, 38.07438)
192436,12.6,20838,13683,"Purple Lake",64,3226,"fossil",2012,1965,c(-111.57115, 38.07438)
192437,11.4,20838,13683,"Purple Lake",72,3226,"fossil",2012,2351,c(-111.57115, 38.07438)
192438,11.4,20838,13683,"Purple Lake",80,3226,"fossil",2012,2694,c(-111.57115, 38.07438)
192439,11.4,20838,13683,"Purple Lake",88,3226,"fossil",2012,3022,c(-111.57115, 38.07438)
192440,11.4,20838,13683,"Purple Lake",96,3226,"fossil",2012,3371,c(-111.57115, 38.07438)
192441,11.4,20838,13683,"Purple Lake",104,3226,"fossil",2012,3709,c(-111.57115, 38.07438)
192442,11.4,20838,13683,"Purple Lake",112,3226,"fossil",2012,4038,c(-111.57115, 38.07438)
192443,11.4,20838,13683,"Purple Lake",120,3226,"fossil",2012,4383,c(-111.57115, 38.07438)
192444,12.55,20838,13683,"Purple Lake",128,3226,"fossil",2012,4738,c(-111.57115, 38.07438)
192445,12.6,20838,13683,"Purple Lake",136,3226,"fossil",2012,5095,c(-111.57115, 38.07438)
192446,11.2,20838,13683,"Purple Lake",144,3226,"fossil",2012,5446,c(-111.57115, 38.07438)
230950,18.25,22948,14632,"Leonora Curtin",9,1850,"fossil",2015,88,c(-106.106515, 35.56948)
230951,20.1,22948,14632,"Leonora Curtin",11,1850,"fossil",2015,121,c(-106.106515, 35.56948)
230952,18.25,22948,14632,"Leonora Curtin",13,1850,"fossil",2015,168,c(-106.106515, 35.56948)
230953,22.5,22948,14632,"Leonora Curtin",15,1850,"fossil",2015,214,c(-106.106515, 35.56948)
230954,22.5,22948,14632,"Leonora Curtin",17,1850,"fossil",2015,261,c(-106.106515, 35.56948)
230955,22.5,22948,14632,"Leonora Curtin",19,1850,"fossil",2015,308,c(-106.106515, 35.56948)
230956,22.5,22948,14632,"Leonora Curtin",21,1850,"fossil",2015,354,c(-106.106515, 35.56948)
230957,22.5,22948,14632,"Leonora Curtin",23,1850,"fossil",2015,397,c(-106.106515, 35.56948)
230958,22.5,22948,14632,"Leonora Curtin",25,1850,"fossil",2015,442,c(-106.106515, 35.56948)
230959,22.5,22948,14632,"Leonora Curtin",27,1850,"fossil",2015,480,c(-106.106515, 35.56948)
230960,22.5,22948,14632,"Leonora Curtin",29,1850,"fossil",2015,518,c(-106.106515, 35.56948)
264381,14.2,25551,246,"Beef Pasture",4.5,3060,"fossil",2006,14,c(-108.160375, 37.473105)
264382,14.75,25551,246,"Beef Pasture",6.5,3060,"fossil",2006,45,c(-108.160375, 37.473105)
264383,15.3,25551,246,"Beef Pasture",8.5,3060,"fossil",2006,76,c(-108.160375, 37.473105)
264384,15.3,25551,246,"Beef Pasture",10.5,3060,"fossil",2006,106,c(-108.160375, 37.473105)
264385,11.85,25551,246,"Beef Pasture",12.5,3060,"fossil",2006,136,c(-108.160375, 37.473105)
264386,11.9,25551,246,"Beef Pasture",14.5,3060,"fossil",2006,165,c(-108.160375, 37.473105)
264387,15.3,25551,246,"Beef Pasture",16.5,3060,"fossil",2006,196,c(-108.160375, 37.473105)
264388,15.3,25551,246,"Beef Pasture",18.5,3060,"fossil",2006,227,c(-108.160375, 37.473105)
264389,11.9,25551,246,"Beef Pasture",20.5,3060,"fossil",2006,261,c(-108.160375, 37.473105)
264390,11.9,25551,246,"Beef Pasture",22.5,3060,"fossil",2006,294,c(-108.160375, 37.473105)
264391,11.9,25551,246,"Beef Pasture",24.5,3060,"fossil",2006,327,c(-108.160375, 37.473105)
264392,14.75,25551,246,"Beef Pasture",26.5,3060,"fossil",2006,361,c(-108.160375, 37.473105)
264393,14.75,25551,246,"Beef Pasture",28.5,3060,"fossil",2006,394,c(-108.160375, 37.473105)
264394,14.75,25551,246,"Beef Pasture",30.5,3060,"fossil",2006,425,c(-108.160375, 37.473105)
264395,14.75,25551,246,"Beef Pasture",32.5,3060,"fossil",2006,456,c(-108.160375, 37.473105)
264396,14.75,25551,246,"Beef Pasture",34.5,3060,"fossil",2006,485,c(-108.160375, 37.473105)
264397,15.3,25551,246,"Beef Pasture",36.5,3060,"fossil",2006,508,c(-108.160375, 37.473105)
264398,15.3,25551,246,"Beef Pasture",38.5,3060,"fossil",2006,531,c(-108.160375, 37.473105)
264399,15.3,25551,246,"Beef Pasture",40.5,3060,"fossil",2006,558,c(-108.160375, 37.473105)
264400,15.3,25551,246,"Beef Pasture",42.5,3060,"fossil",2006,585,c(-108.160375, 37.473105)
264401,15.3,25551,246,"Beef Pasture",44.5,3060,"fossil",2006,613,c(-108.160375, 37.473105)
264402,15.3,25551,246,"Beef Pasture",46.5,3060,"fossil",2006,641,c(-108.160375, 37.473105)
264403,15.3,25551,246,"Beef Pasture",48.5,3060,"fossil",2006,668,c(-108.160375, 37.473105)
264404,15.3,25551,246,"Beef Pasture",50.5,3060,"fossil",2006,694,c(-108.160375, 37.473105)
264405,15.3,25551,246,"Beef Pasture",52.5,3060,"fossil",2006,714,c(-108.160375, 37.473105)
264406,11.9,25551,246,"Beef Pasture",54.5,3060,"fossil",2006,733,c(-108.160375, 37.473105)
264407,15.3,25551,246,"Beef Pasture",56.5,3060,"fossil",2006,752,c(-108.160375, 37.473105)
264408,11.9,25551,246,"Beef Pasture",58.5,3060,"fossil",2006,772,c(-108.160375, 37.473105)
264409,15.3,25551,246,"Beef Pasture",60.5,3060,"fossil",2006,793,c(-108.160375, 37.473105)
264410,15.3,25551,246,"Beef Pasture",62.5,3060,"fossil",2006,816,c(-108.160375, 37.473105)
264411,15.3,25551,246,"Beef Pasture",64.5,3060,"fossil",2006,838,c(-108.160375, 37.473105)
264412,15.3,25551,246,"Beef Pasture",66.5,3060,"fossil",2006,861,c(-108.160375, 37.473105)
264413,15.3,25551,246,"Beef Pasture",68.5,3060,"fossil",2006,885,c(-108.160375, 37.473105)
264414,12.6,25551,246,"Beef Pasture",70.5,3060,"fossil",2006,912,c(-108.160375, 37.473105)
264415,15.3,25551,246,"Beef Pasture",72.5,3060,"fossil",2006,943,c(-108.160375, 37.473105)
264416,11.9,25551,246,"Beef Pasture",74.5,3060,"fossil",2006,973,c(-108.160375, 37.473105)
264417,8.25,25551,246,"Beef Pasture",76.5,3060,"fossil",2006,1004,c(-108.160375, 37.473105)
264418,15.3,25551,246,"Beef Pasture",78.5,3060,"fossil",2006,1035,c(-108.160375, 37.473105)
264419,12.6,25551,246,"Beef Pasture",80.5,3060,"fossil",2006,1072,c(-108.160375, 37.473105)
264420,15.3,25551,246,"Beef Pasture",82.5,3060,"fossil",2006,1115,c(-108.160375, 37.473105)
264421,15.3,25551,246,"Beef Pasture",84.5,3060,"fossil",2006,1158,c(-108.160375, 37.473105)
264422,15.3,25551,246,"Beef Pasture",86.5,3060,"fossil",2006,1201,c(-108.160375, 37.473105)
264423,11.9,25551,246,"Beef Pasture",88.5,3060,"fossil",2006,1246,c(-108.160375, 37.473105)
264424,8.25,25551,246,"Beef Pasture",90.5,3060,"fossil",2006,1288,c(-108.160375, 37.473105)
264425,15.3,25551,246,"Beef Pasture",92.5,3060,"fossil",2006,1325,c(-108.160375, 37.473105)
264426,15.3,25551,246,"Beef Pasture",94.5,3060,"fossil",2006,1362,c(-108.160375, 37.473105)
264427,11.9,25551,246,"Beef Pasture",96.5,3060,"fossil",2006,1400,c(-108.160375, 37.473105)
264428,15.3,25551,246,"Beef Pasture",98.5,3060,"fossil",2006,1438,c(-108.160375, 37.473105)
264429,8.25,25551,246,"Beef Pasture",100.5,3060,"fossil",2006,1473,c(-108.160375, 37.473105)
264430,15.3,25551,246,"Beef Pasture",102.5,3060,"fossil",2006,1505,c(-108.160375, 37.473105)
264431,15.3,25551,246,"Beef Pasture",104.5,3060,"fossil",2006,1536,c(-108.160375, 37.473105)
