"sample.id","value","bootstrap","rmsep","s1","dataset.id","site.id","site.name","depth","elev","type","pub_year","age","long","lat","date","period","mid_period","anom","modern","anom_bootstrap"
264409,13.5875,13.81605,4.48421094785886,0.774498059871518,25551,246,"Beef Pasture",60.5,3060,"fossil",2006,793,-108.160375,37.473105,1157,"(1.1e+03,1.2e+03]",1150,-0.981709613405098,14.5692096134051,-0.753159613405098
264410,13.5875,13.802325,4.49644636306512,0.832013726579205,25551,246,"Beef Pasture",62.5,3060,"fossil",2006,816,-108.160375,37.473105,1134,"(1.1e+03,1.2e+03]",1150,-0.981709613405098,14.5692096134051,-0.766884613405098
264411,12.5625,12.4609375,4.59627785315976,1.25803333131776,25551,246,"Beef Pasture",64.5,3060,"fossil",2006,838,-108.160375,37.473105,1112,"(1.1e+03,1.2e+03]",1150,-2.0067096134051,14.5692096134051,-2.1082721134051
264412,13.05,12.681875,4.55370922016169,1.08430768005212,25551,246,"Beef Pasture",66.5,3060,"fossil",2006,861,-108.160375,37.473105,1089,"(1e+03,1.1e+03]",1050,-1.5192096134051,14.5692096134051,-1.8873346134051
264413,12.5625,12.6025,4.58928272966216,1.21796179370739,25551,246,"Beef Pasture",68.5,3060,"fossil",2006,885,-108.160375,37.473105,1065,"(1e+03,1.1e+03]",1050,-2.0067096134051,14.5692096134051,-1.9667096134051
264414,11.975,11.6669375,4.61150889237735,1.29256694958633,25551,246,"Beef Pasture",70.5,3060,"fossil",2006,912,-108.160375,37.473105,1038,"(1e+03,1.1e+03]",1050,-2.5942096134051,14.5692096134051,-2.9022721134051
264415,12.925,13.007825,4.50177074557358,0.808351146440055,25551,246,"Beef Pasture",72.5,3060,"fossil",2006,943,-108.160375,37.473105,1007,"(1e+03,1.1e+03]",1050,-1.6442096134051,14.5692096134051,-1.5613846134051
264416,13.4125,12.7968,4.59584713618998,1.22151186086187,25551,246,"Beef Pasture",74.5,3060,"fossil",2006,973,-108.160375,37.473105,977,"(900,1e+03]",950,-1.1567096134051,14.5692096134051,-1.7724096134051
264417,11.3,11.086625,4.65288962219233,1.41511856214238,25551,246,"Beef Pasture",76.5,3060,"fossil",2006,1004,-108.160375,37.473105,946,"(900,1e+03]",950,-3.2692096134051,14.5692096134051,-3.4825846134051
264418,11.65,12.295225,4.64473241034096,1.38189304588498,25551,246,"Beef Pasture",78.5,3060,"fossil",2006,1035,-108.160375,37.473105,915,"(900,1e+03]",950,-2.9192096134051,14.5692096134051,-2.2739846134051
264419,12,12.0064,4.66020206878281,1.42708509271937,25551,246,"Beef Pasture",80.5,3060,"fossil",2006,1072,-108.160375,37.473105,878,"(800,900]",850,-2.5692096134051,14.5692096134051,-2.5628096134051
264420,11.35,11.58295,4.69211220276949,1.52255705228982,25551,246,"Beef Pasture",82.5,3060,"fossil",2006,1115,-108.160375,37.473105,835,"(800,900]",850,-3.2192096134051,14.5692096134051,-2.9862596134051
264421,11.65,11.6616625,4.63699675950612,1.33686132996632,25551,246,"Beef Pasture",84.5,3060,"fossil",2006,1158,-108.160375,37.473105,792,"(700,800]",750,-2.9192096134051,14.5692096134051,-2.9075471134051
264422,14.4625,14.0101,4.52532162622545,0.86450530473903,25551,246,"Beef Pasture",86.5,3060,"fossil",2006,1201,-108.160375,37.473105,749,"(700,800]",750,-0.106709613405098,14.5692096134051,-0.559109613405099
264423,14.3125,14.1178375,4.51877772669128,0.819714797776302,25551,246,"Beef Pasture",88.5,3060,"fossil",2006,1246,-108.160375,37.473105,704,"(700,800]",750,-0.256709613405098,14.5692096134051,-0.451372113405098
264424,10.825,10.4381375,4.6432223789706,1.34003666390303,25551,246,"Beef Pasture",90.5,3060,"fossil",2006,1288,-108.160375,37.473105,662,"(600,700]",650,-3.7442096134051,14.5692096134051,-4.1310721134051
264425,12.55,12.45125,4.68198322961549,1.46316488355772,25551,246,"Beef Pasture",92.5,3060,"fossil",2006,1325,-108.160375,37.473105,625,"(600,700]",650,-2.0192096134051,14.5692096134051,-2.1179596134051
264426,13.725,13.7288875,4.54026410075571,0.904184594468754,25551,246,"Beef Pasture",94.5,3060,"fossil",2006,1362,-108.160375,37.473105,588,"(500,600]",550,-0.844209613405098,14.5692096134051,-0.840322113405099
264427,13.7875,13.3141375,4.54607867865917,0.924112524967903,25551,246,"Beef Pasture",96.5,3060,"fossil",2006,1400,-108.160375,37.473105,550,"(500,600]",550,-0.781709613405098,14.5692096134051,-1.2550721134051
264428,13.6625,13.7385375,4.52524614868153,0.805534661535235,25551,246,"Beef Pasture",98.5,3060,"fossil",2006,1438,-108.160375,37.473105,512,"(500,600]",550,-0.906709613405098,14.5692096134051,-0.830672113405099
264429,11.65,11.206525,4.68137001993711,1.43878291296694,25551,246,"Beef Pasture",100.5,3060,"fossil",2006,1473,-108.160375,37.473105,477,"(400,500]",450,-2.9192096134051,14.5692096134051,-3.3626846134051
264430,11.65,11.542725,4.66194960480366,1.36843592424116,25551,246,"Beef Pasture",102.5,3060,"fossil",2006,1505,-108.160375,37.473105,445,"(400,500]",450,-2.9192096134051,14.5692096134051,-3.0264846134051
264431,11.65,11.2038875,4.70822271628613,1.5133311442794,25551,246,"Beef Pasture",104.5,3060,"fossil",2006,1536,-108.160375,37.473105,414,"(400,500]",450,-2.9192096134051,14.5692096134051,-3.3653221134051
264432,11.4875,10.7608625,4.72373242774652,1.55577485847214,25551,246,"Beef Pasture",106.5,3060,"fossil",2006,1568,-108.160375,37.473105,382,"(300,400]",350,-3.0817096134051,14.5692096134051,-3.8083471134051
264433,11.4875,10.9164,4.73019291870194,1.57025222322547,25551,246,"Beef Pasture",108.5,3060,"fossil",2006,1600,-108.160375,37.473105,350,"(300,400]",350,-3.0817096134051,14.5692096134051,-3.6528096134051
264434,12.0125,11.7247125,4.65633821006682,1.32542715500965,25551,246,"Beef Pasture",110.5,3060,"fossil",2006,1628,-108.160375,37.473105,322,"(300,400]",350,-2.5567096134051,14.5692096134051,-2.8444971134051
264435,12.8625,12.4426625,4.68232919766925,1.40844807530295,25551,246,"Beef Pasture",112.5,3060,"fossil",2006,1652,-108.160375,37.473105,298,"(200,300]",250,-1.7067096134051,14.5692096134051,-2.1265471134051
264436,12.8625,12.0825125,4.69693766345589,1.45094782579765,25551,246,"Beef Pasture",114.5,3060,"fossil",2006,1675,-108.160375,37.473105,275,"(200,300]",250,-1.7067096134051,14.5692096134051,-2.4866971134051
264437,11.65,10.7375,4.74599552165208,1.5978894676262,25551,246,"Beef Pasture",116.5,3060,"fossil",2006,1699,-108.160375,37.473105,251,"(200,300]",250,-2.9192096134051,14.5692096134051,-3.8317096134051
264438,12.0125,11.78515,4.67316749890025,1.36096409330418,25551,246,"Beef Pasture",118.5,3060,"fossil",2006,1723,-108.160375,37.473105,227,"(200,300]",250,-2.5567096134051,14.5692096134051,-2.7840596134051
264439,13.5875,13.6730875,4.58448133464492,1.00802690531334,25551,246,"Beef Pasture",120.5,3060,"fossil",2006,1747,-108.160375,37.473105,203,"(200,300]",250,-0.981709613405098,14.5692096134051,-0.896122113405099
264440,12.9375,13.025,4.55418007398321,0.85102779673217,25551,246,"Beef Pasture",122.5,3060,"fossil",2006,1772,-108.160375,37.473105,178,"(100,200]",150,-1.6317096134051,14.5692096134051,-1.5442096134051
264441,11.8375,12.0088875,4.65747285423914,1.28869011142984,25551,246,"Beef Pasture",124.5,3060,"fossil",2006,1797,-108.160375,37.473105,153,"(100,200]",150,-2.7317096134051,14.5692096134051,-2.5603221134051
264442,13.5875,13.536775,4.5674660121851,0.903211258484112,25551,246,"Beef Pasture",126.5,3060,"fossil",2006,1823,-108.160375,37.473105,127,"(100,200]",150,-0.981709613405098,14.5692096134051,-1.0324346134051
264443,13.5875,13.2918625,4.61767528679298,1.12355145307701,25551,246,"Beef Pasture",128.5,3060,"fossil",2006,1848,-108.160375,37.473105,102,"(100,200]",150,-0.981709613405098,14.5692096134051,-1.2773471134051
264444,13.0125,12.850225,4.58631968733425,0.979506097004541,25551,246,"Beef Pasture",130.5,3060,"fossil",2006,1873,-108.160375,37.473105,77,"(0,100]",50,-1.5567096134051,14.5692096134051,-1.7189846134051
264445,13.725,13.597175,4.56739725536749,0.878546449106841,25551,246,"Beef Pasture",132.5,3060,"fossil",2006,1897,-108.160375,37.473105,53,"(0,100]",50,-0.844209613405098,14.5692096134051,-0.972034613405098
264446,13.7875,13.4459125,4.55946715083851,0.827781059566071,25551,246,"Beef Pasture",134.5,3060,"fossil",2006,1921,-108.160375,37.473105,29,"(0,100]",50,-0.781709613405098,14.5692096134051,-1.1232971134051
264447,13.6,13.6753875,4.56932607065989,0.87245178417461,25551,246,"Beef Pasture",136.5,3060,"fossil",2006,1944,-108.160375,37.473105,6,"(0,100]",50,-0.969209613405098,14.5692096134051,-0.893822113405099
264448,12.95,13.1323625,4.56231452003026,0.826658901714325,25551,246,"Beef Pasture",138.5,3060,"fossil",2006,1968,-108.160375,37.473105,-19,"(-100,0]",-50,-1.6192096134051,14.5692096134051,-1.4368471134051
264449,10.95,11.4781875,4.58749781980606,0.948755834621046,25551,246,"Beef Pasture",140.5,3060,"fossil",2006,1996,-108.160375,37.473105,-47,"(-100,0]",-50,-3.6192096134051,14.5692096134051,-3.0910221134051
264450,10.95,11.202425,4.60356173637389,1.0169731024792,25551,246,"Beef Pasture",142.5,3060,"fossil",2006,2032,-108.160375,37.473105,-83,"(-100,0]",-50,-3.6192096134051,14.5692096134051,-3.3667846134051
264451,12.0125,12.2143625,4.6881118286591,1.34396386250057,25551,246,"Beef Pasture",144.5,3060,"fossil",2006,2067,-108.160375,37.473105,-118,"(-200,-100]",-150,-2.5567096134051,14.5692096134051,-2.3548471134051
347871,11.25,11.183675,4.51741041902849,0.470774094043653,41580,23930,"Hermit Lake",5.5,3450,"fossil",2018,-46,-105.63166,38.08806,1996,"(1.9e+03,2e+03]",1950,1.58393399927477,9.66606600072523,1.51760899927477
347872,11.95,11.9789,4.5947023295051,0.955359226286768,41580,23930,"Hermit Lake",11.5,3450,"fossil",2018,-38,-105.63166,38.08806,1988,"(1.9e+03,2e+03]",1950,2.28393399927477,9.66606600072523,2.31283399927477
347873,11.25,11.5176,4.57445492529194,0.845089701809284,41580,23930,"Hermit Lake",15.5,3450,"fossil",2018,-34,-105.63166,38.08806,1984,"(1.9e+03,2e+03]",1950,1.58393399927477,9.66606600072523,1.85153399927477
347874,10.8125,11.8259,4.8917013392108,1.92465265771589,41580,23930,"Hermit Lake",20.5,3450,"fossil",2018,-24,-105.63166,38.08806,1974,"(1.9e+03,2e+03]",1950,1.14643399927477,9.66606600072523,2.15983399927477
347875,11.25,11.5721375,4.56970481967568,0.802877449890887,41580,23930,"Hermit Lake",25.5,3450,"fossil",2018,-4,-105.63166,38.08806,1954,"(1.9e+03,2e+03]",1950,1.58393399927477,9.66606600072523,1.90607149927477
347876,12.1375,13.204075,5.22312287485521,2.65148750097805,41580,23930,"Hermit Lake",30,3450,"fossil",2018,23,-105.63166,38.08806,1927,"(1.9e+03,2e+03]",1950,2.47143399927477,9.66606600072523,3.53800899927477
347877,10.8125,10.8942125,4.53554851573479,0.554627598363638,41580,23930,"Hermit Lake",50,3450,"fossil",2018,213,-105.63166,38.08806,1737,"(1.7e+03,1.8e+03]",1750,1.14643399927477,9.66606600072523,1.22814649927477
347878,10.8125,11.539825,4.76981876609779,1.57319266287684,41580,23930,"Hermit Lake",70,3450,"fossil",2018,493,-105.63166,38.08806,1457,"(1.4e+03,1.5e+03]",1450,1.14643399927477,9.66606600072523,1.87375899927477
347879,13.775,13.247125,5.07965176086725,2.34818442194272,41580,23930,"Hermit Lake",90,3450,"fossil",2018,784,-105.63166,38.08806,1166,"(1.1e+03,1.2e+03]",1150,4.10893399927477,9.66606600072523,3.58105899927477
347880,9.975,9.9629375,4.61684081788065,1.00672738483222,41580,23930,"Hermit Lake",110,3450,"fossil",2018,1047,-105.63166,38.08806,903,"(900,1e+03]",950,0.308933999274773,9.66606600072523,0.296871499274774
347881,10.0875,10.630575,4.75081253813171,1.50189721339864,41580,23930,"Hermit Lake",130,3450,"fossil",2018,1278,-105.63166,38.08806,672,"(600,700]",650,0.421433999274774,9.66606600072523,0.964508999274774
347882,11.6625,11.2475,4.57361040623451,0.768505636552793,41580,23930,"Hermit Lake",150,3450,"fossil",2018,1540,-105.63166,38.08806,410,"(400,500]",450,1.99643399927477,9.66606600072523,1.58143399927477
347883,10.1,10.6251375,4.76710121323237,1.54439621600668,41580,23930,"Hermit Lake",170,3450,"fossil",2018,1969,-105.63166,38.08806,-20,"(-100,0]",-50,0.433933999274773,9.66606600072523,0.959071499274772
347884,9.9625,10.197975,4.53341659720755,0.446146285856313,41580,23930,"Hermit Lake",190,3450,"fossil",2018,2448,-105.63166,38.08806,-499,"(-500,-400]",-450,0.296433999274774,9.66606600072523,0.531908999274773
347885,10.075,10.630475,4.58822715227037,0.828494977838311,41580,23930,"Hermit Lake",210,3450,"fossil",2018,2951,-105.63166,38.08806,-1002,"(-1.1e+03,-1e+03]",-1050,0.408933999274772,9.66606600072523,0.964408999274774
347886,10.85,10.5651,4.5401077560075,0.484375290370929,41580,23930,"Hermit Lake",230,3450,"fossil",2018,3396,-105.63166,38.08806,-1447,"(-1.5e+03,-1.4e+03]",-1450,1.18393399927477,9.66606600072523,0.899033999274772
347887,10.4,10.4377625,4.58866447786269,0.81563186713519,41580,23930,"Hermit Lake",250,3450,"fossil",2018,3693,-105.63166,38.08806,-1744,"(-1.8e+03,-1.7e+03]",-1750,0.733933999274774,9.66606600072523,0.771696499274773
347888,12.1375,12.4953,4.774536645869,1.54693254063818,41580,23930,"Hermit Lake",270,3450,"fossil",2018,3773,-105.63166,38.08806,-1824,"(-1.9e+03,-1.8e+03]",-1850,2.47143399927477,9.66606600072523,2.82923399927477
347889,11.775,11.6816125,4.59346913462016,0.827295049055621,41580,23930,"Hermit Lake",290,3450,"fossil",2018,3844,-105.63166,38.08806,-1895,"(-1.9e+03,-1.8e+03]",-1850,2.10893399927477,9.66606600072523,2.01554649927477
347890,13.3375,12.9955375,5.12804127360885,2.42258567468623,41580,23930,"Hermit Lake",310,3450,"fossil",2018,3895,-105.63166,38.08806,-1946,"(-2e+03,-1.9e+03]",-1950,3.67143399927477,9.66606600072523,3.32947149927477
347891,10.4875,10.9081125,4.56455229802598,0.628308535043858,41580,23930,"Hermit Lake",330,3450,"fossil",2018,3995,-105.63166,38.08806,-2046,"(-2.1e+03,-2e+03]",-2050,0.821433999274774,9.66606600072523,1.24204649927477
347892,10.6,11.1098125,4.60511362393405,0.868487379829248,41580,23930,"Hermit Lake",350,3450,"fossil",2018,4003,-105.63166,38.08806,-2054,"(-2.1e+03,-2e+03]",-2050,0.933933999274773,9.66606600072523,1.44374649927477
347893,10.1375,10.613025,4.61610402267665,0.918285684290555,41580,23930,"Hermit Lake",370,3450,"fossil",2018,4116,-105.63166,38.08806,-2167,"(-2.2e+03,-2.1e+03]",-2150,0.471433999274772,9.66606600072523,0.946958999274774
347894,10.275,10.3172625,4.54976084052954,0.472103385340754,41580,23930,"Hermit Lake",390,3450,"fossil",2018,4362,-105.63166,38.08806,-2413,"(-2.5e+03,-2.4e+03]",-2450,0.608933999274774,9.66606600072523,0.651196499274773
347895,11.4375,11.62505,4.60365979305228,0.839005655815556,41580,23930,"Hermit Lake",410,3450,"fossil",2018,4748,-105.63166,38.08806,-2799,"(-2.8e+03,-2.7e+03]",-2750,1.77143399927477,9.66606600072523,1.95898399927477
347896,10.625,10.3327125,4.59487027900388,0.781627142302091,41580,23930,"Hermit Lake",430,3450,"fossil",2018,5092,-105.63166,38.08806,-3143,"(-3.2e+03,-3.1e+03]",-3150,0.958933999274773,9.66606600072523,0.666646499274773
363415,15.525,15.427525,4.60713447552746,0.629013787782287,42645,24232,"Soldier Creek Meadow",5,2860,"fossil",2009,41,-109.92042,32.70177,1909,"(1.9e+03,2e+03]",1950,1.42955346279252,14.0954465372075,1.33207846279252
363418,15.975,15.852775,4.59182150652054,0.484137571939592,42645,24232,"Soldier Creek Meadow",30,2860,"fossil",2009,424,-109.92042,32.70177,1526,"(1.5e+03,1.6e+03]",1550,1.87955346279252,14.0954465372075,1.75732846279252
363419,16.5,16.5881125,4.57843353274917,0.323801545757251,42645,24232,"Soldier Creek Meadow",35,2860,"fossil",2009,500,-109.92042,32.70177,1450,"(1.4e+03,1.5e+03]",1450,2.40455346279252,14.0954465372075,2.49266596279252
363420,15.9125,15.8932,4.59694910761023,0.517643243003352,42645,24232,"Soldier Creek Meadow",40,2860,"fossil",2009,576,-109.92042,32.70177,1374,"(1.3e+03,1.4e+03]",1350,1.81705346279252,14.0954465372075,1.79775346279252
363421,14.475,14.3616125,4.61339627373074,0.642313979563027,42645,24232,"Soldier Creek Meadow",45,2860,"fossil",2009,653,-109.92042,32.70177,1297,"(1.2e+03,1.3e+03]",1250,0.379553462792519,14.0954465372075,0.266165962792517
363422,16.6875,15.853325,4.74748917928612,1.28873840093366,42645,24232,"Soldier Creek Meadow",50,2860,"fossil",2009,729,-109.92042,32.70177,1221,"(1.2e+03,1.3e+03]",1250,2.59205346279252,14.0954465372075,1.75787846279252
363425,16.2625,16.3584125,4.5880342052487,0.388240572114231,42645,24232,"Soldier Creek Meadow",65,2860,"fossil",2009,954,-109.92042,32.70177,996,"(900,1e+03]",950,2.16705346279252,14.0954465372075,2.26296596279252
363427,15.75,16.1130375,4.61267596892351,0.601926590594081,42645,24232,"Soldier Creek Meadow",75,2860,"fossil",2009,1101,-109.92042,32.70177,849,"(800,900]",850,1.65455346279252,14.0954465372075,2.01759096279252
363429,16.5375,16.6976375,4.61955039212902,0.640139127804805,42645,24232,"Soldier Creek Meadow",85,2860,"fossil",2009,1247,-109.92042,32.70177,703,"(700,800]",750,2.44205346279252,14.0954465372075,2.60219096279252
363430,18.225,18.5768,4.82533832481366,1.5312973687797,42645,24232,"Soldier Creek Meadow",90,2860,"fossil",2009,1320,-109.92042,32.70177,630,"(600,700]",650,4.12955346279252,14.0954465372075,4.48135346279252
