1102.4,72.5591,19.8237,18.2052,41.1901,31.1937,128.325,629.372,283.788,106.648,11.9454,198.455,23.5213,11.1055,64.7,27.6557,24.7216,13.0559,3.56852,39.7086,60.4554,28.9263,80.1274,33.0309,54.9716,142.936,25.3536,54.0139,24.8581,52.1057,14.6133,10.1802,5.44067,25.6811,2.85706,73.7711,2.12094,32.1697,32.6301,135.869,12.2074,28.2699,6.87349,14.6647,81.5129,24.4671,41.922,44.9759,24.2672,31.8655,50.4892,36.664,21.3472,9.45717,15.0117,30.6172,6.18092,9.68426,17.6104,6.60769,54.616,19.3656,26.5344,36.627,17.9554,15.1757,13.3056,44.9851,34.9856,9.43695,40.5833,10.9293,24.1002,36.7158,24.3627,40.2722,9.04752,31.0386,38.8147,18.5875,14.16,23.4595,13.4384,66.2109,58.5856,9.7638,31.4452,15.6393,22.9776,26.9718,54.68,79.289,41.6476,6.87172,15.8358,8.36672,87.8684,34.0322,17.4995,72.0922,40.082,37.3325,92.2627,1.16219e-05,40.5132
1037.81,62.3814,10.2071,32.2424,68.8554,29.4359,70.2424,698.034,244.602,47.9112,11.9454,187.014,102.034,48.1651,97.6695,87.9283,10.6515,61.475,3.56852,28.8762,49.6601,39.9731,35.7006,7.66808,10.8911,108.805,10.4506,37.2676,43.368,20.3411,14.8865,25.9413,5.44067,24.5096,39.7105,56.5191,51.0128,40.626,54.0431,94.3227,45.9816,17.3149,22.1197,5.27265,15.0865,1.44336,30.2374,15.6764,43.1404,5.25164,23.5915,18.0603,19.778,61.0744,29.2824,39.2012,19.711,5.62811,39.1694,11.025,54.0263,70.5305,25.4789,9.64022,41.8305,42.6331,30.3921,17.7578,55.0181,20.5886,86.575,27.9273,14.4038,73.1325,2.75274,27.8921,15.9703,7.15729,9.13957,14.6688,46.5078,14.2114,57.2065,67.1824,24.667,30.2707,5.43054,8.14615,19.459,30.1627,48.159,65.2855,54.9666,17.8741,58.6513,40.8757,6.19504,49.334,28.9258,12.9646,11.4171,91.1681,45.4816,1.16219e-05,34.0273
1234.82,9.35433,23.4989,33.0386,23.0747,68.6998,158.477,698.034,258.149,37.5655,62.969,154.509,65.0226,36.1892,131.687,23.4498,117.826,10.7095,22.8993,10.6904,9.3589,34.2731,0.708523,50.8784,22.5421,42.804,36.0109,36.6299,14.4831,71.1719,30.3833,60.4925,15.0044,29.8709,6.51043,27.5617,43.764,36.8479,43.2509,57.4989,11.6445,33.9826,26.3314,29.1345,39.2259,38.3446,29.0974,9.7332,17.3032,16.3454,20.1052,5.06421,15.1469,12.0029,27.9074,13.2495,41.3036,62.2996,5.51344,42.5966,29.4366,30.8334,53.4335,4.98553,0.902875,29.6495,15.5219,30.1168,75.7811,13.3059,2.31624,35.5552,86.6801,28.7651,14.4396,16.6027,34.1429,24.8275,85.7594,44.2218,28.5698,11.8125,3.82724,7.54703,40.6114,15.9573,3.87855,7.4414,33.9372,29.3273,43.6591,61.5934,55.8579,12.5479,11.0391,49.3019,54.5811,23.8517,27.9653,9.63667,191.986,27.2743,54.5018,0.00559548,36.879
1242.07,21.9152,22.577,12.3819,2.03552,75.3073,158.477,698.034,184.922,24.4027,45.476,133.478,88.2083,30.8843,148.247,83.1761,66.9577,25.7317,8.26408,67.4405,18.1237,7.96216,24.9099,16.5788,25.5958,23.0267,39.4838,22.3353,79.4098,75.9102,17.3906,55.2204,26.3436,9.53168,34.3559,3.09383,96.0407,1.89875,41.978,36.2501,12.5155,32.0969,44.781,28.464,41.0903,45.0165,2.49086,22.9006,19.2468,24.198,23.8156,5.57194,11.997,16.9727,22.7517,21.0514,32.4102,29.7117,0.94724,18.5537,53.3208,102.204,27.0982,13.8322,66.6339,12.2895,8.89764,71.6355,26.2341,38.629,18.8392,45.1422,13.0967,43.7326,2.89868,29.6858,13.7536,56.7935,2.9756,44.7131,38.2244,25.359,25.4385,2.36004,5.994,72.0361,1.99726,15.9917,20.8539,29.4467,123.953,30.6442,89.6644,45.5595,16.4158,55.9471,71.9627,35.8359,40.3005,38.3244,98.1671,28.5794,40.2189,0.00250501,38.6334
1248.58,28.2366,0.685205,10.9506,10.9741,115.356,130.04,714.26,121.829,59.2203,73.796,41.0612,131.967,58.46,153.388,16.9269,35.3389,18.8505,40.5188,46.6051,18.1237,7.66116,23.7646,15.3563,12.1663,42.344,47.9781,19.4078,57.7401,82.4802,28.9741,35.6286,24.0531,6.28988,23.3273,46.4286,81.6501,10.2711,22.2742,55.04,3.59713,31.9399,27.5535,26.2122,52.8541,33.1799,39.4634,26.3434,6.65003,54.8632,38.2252,40.8969,9.91861,13.334,20.7517,45.2355,1.46768,31.2366,23.8899,19.0232,28.5892,25.0152,21.3384,40.554,11.0383,21.5251,14.9532,81.8339,28.6545,48.5501,51.1587,19.0646,15.7634,36.2894,0.342544,14.4283,103.304,59.4355,9.0858,20.0716,49.3852,23.0457,24.1106,31.0874,24.057,49.1168,23.2334,22.9527,50.4832,41.0953,38.4656,15.9262,14.0685,36.1181,20.9943,107.745,46.2406,22.9082,10.163,94.2178,58.3006,53.7387,98.3413,0.000373422,33.6347
1400.81,9.09858,3.67194,20.6582,26.2252,99.8558,99.5456,659.978,177.548,63.6771,101.097,55.0006,149.865,83.1885,153.388,35.2266,32.9455,32.1111,73.3735,121.433,32.1792,7.66116,9.40115,4.32615,31.9586,29.8528,19.9484,16.8422,5.54344,115.303,5.83244,6.55708,22.6629,6.28988,8.43579,43.8471,30.9296,19.8065,14.3564,44.5997,3.49999,66.9444,6.31529,38.8381,46.0739,48.5279,39.9545,58.159,15.507,48.0563,43.7094,43.7223,29.0148,20.1067,50.9657,22.6724,18.0191,2.42672,2.30628,16.0626,41.1256,31.2751,11.6012,34.8836,3.36581,24.74,17.5401,76.5044,17.2499,18.1993,8.42358,8.57677,139.064,11.5871,23.4867,2.39411,27.866,10.9773,8.81591,21.8245,23.8512,33.1157,2.30399,21.3774,12.4944,73.2569,55.7194,37.8504,33.7483,12.544,76.0212,20.5047,20.8571,70.0896,6.62346,48.0727,47.6623,16.2958,6.88147,88.461,6.34822,51.6813,112.299,0.000267801,37.0351
1260.38,27.6699,9.60246,20.2169,32.5309,115.384,53.9236,694.804,151.925,70.4366,9.39327,64.8775,59.1863,44.6438,4.13759,79.7665,59.4689,65.1818,25.2255,89.2688,56.7919,19.1289,72.8998,17.8223,22.3247,37.6837,32.7818,10.4447,93.0357,49.6544,52.3542,10.1878,8.05397,50.2296,46.6369,59.6571,82.2096,37.9496,19.5802,35.4573,3.49999,52.3401,27.6265,16.4054,67.953,29.5748,31.62,12.4702,24.3998,65.1196,5.88919,60.8705,18.8311,16.1363,48.8167,34.1393,25.4209,27.0146,28.0908,10.0266,30.4498,42.8102,2.98472,50.8162,11.2379,60.735,12.2359,2.07484,64.7979,10.5973,11.7937,18.0436,77.4351,18.0283,68.6559,34.396,54.5288,29.8637,15.9073,43.9678,19.7277,48.2703,42.4473,21.2426,7.35908,94.0611,50.8041,9.53976,64.0206,27.8852,20.5622,61.9223,30.3696,4.37421,53.6914,26.1849,79.304,11.8218,27.2932,51.771,10.5924,36.8254,89.2,0.000222088,38.5369
1232.35,38.0686,8.98033,39.2866,17.9284,101.623,30.6907,694.804,133.09,200.514,8.9081,95.1762,72.2806,30.7538,23.8605,19.7852,35.1236,21.432,10.8172,42.3076,64.3391,34.4778,7.41841,47.3497,1.82786,42.7048,42.8758,31.7738,80.5909,42.235,9.59419,9.20395,66.6463,16.9438,4.13649,57.9167,68.8767,66.3825,20.9014,54.3533,41.5061,59.1853,23.8031,120.7,8.81269,27.8683,3.55718,18.4329,60.198,29.3047,45.4743,9.35571,15.1695,2.06292,162.566,22.6745,2.56646,4.08508,10.5146,20.1759,11.3672,67.3851,20.2833,60.5201,8.37871,14.7153,9.89134,18.7071,13.5275,10.544,86.4483,8.29194,23.4207,17.9609,105.116,33.1202,34.0227,16.3401,14.094,14.3285,14.0917,9.54297,10.1982,20.6815,54.8152,79.1899,127.358,36.9135,26.4998,4.55454,17.2321,36.0819,14.1228,13.5807,37.4723,34.1997,11.0369,11.1503,92.558,48.0304,67.0063,28.9363,31.7945,3.05319e-06,39.8016
1344.79,13.7822,51.6818,33.5381,8.66803,52.8485,79.2746,694.804,136.248,7.92635,1.94516,81.4742,16.2884,21.2864,5.54701,52.8453,29.8818,88.7151,61.6827,26.5561,50.8453,81.6854,25.9226,13.3928,26.5454,34.5534,42.8758,116.637,13.5224,53.2824,52.3207,14.8403,71.4966,93.5289,4.13649,40.6673,23.3286,8.84348,69.5857,10.4215,18.4951,58.7392,112.007,58.2535,21.2063,25.6314,75.7138,31.9945,22.3626,60.7789,5.18704,2.97593,9.48117,25.3242,114.41,22.6745,11.0341,22.4165,35.0353,20.5422,22.9082,15.0256,28.1952,50.1319,27.327,31.1463,47.8545,1.30495,28.5992,9.45306,9.43257,22.091,6.59202,94.3199,42.1199,20.3259,14.9796,18.5065,9.54841,8.87008,26.8418,52.6518,12.7392,30.2343,3.72136,6.36672,8.91141,61.9023,52.8238,50.353,23.9919,57.9793,122.636,26.588,8.65428,30.9919,68.0172,12.4186,11.589,43.9678,59.9835,56.9542,122.333,1.44099e-06,41.4637
1354.57,28.8263,19.5875,48.0685,30.6256,61.5785,9.07123,694.804,217.025,17.1962,3.03402,27.7639,22.1715,8.40473,10.1401,48.545,67.893,11.7022,3.09389,73.4601,27.7073,13.9444,32.1367,14.6426,28.5115,65.3266,12.1851,88.0601,23.1549,28.9601,100.095,52.3705,161.934,52.3198,11.0323,55.5085,69.0749,25.3666,33.0236,29.5796,16.173,50.2582,78.6135,33.7156,31.2219,22.7379,21.8358,64.187,18.7217,127.116,4.46291,28.0588,17.7642,23.4054,115.559,24.2705,22.5282,13.6417,4.23871,14.6123,47.7239,14.6683,4.62646,90.0199,13.4703,24.5334,88.74,11.3949,2.31085,3.99823,11.8055,28.2564,1.81847,33.4527,65.4942,12.0748,3.69918,10.1341,10.0778,39.5289,14.1233,142.509,18.7301,0.757634,27.0249,20.1183,33.6781,36.0985,55.7973,28.8456,39.4468,93.305,174.658,30.0938,99.2093,31.5714,15.3933,12.5522,11.589,7.00689,132.237,77.3287,62.1587,1.44099e-06,53.2312
1449.82,7.54855,12.8375,48.1607,26.0543,81.0803,42.7562,694.804,236.709,25.3089,86.0915,13.1042,33.3188,61.5221,14.6644,44.4185,114.736,35.3564,12.2698,25.2864,73.355,85.7962,34.9156,43.1159,6.34686,52.8778,12.1851,5.87879,31.3915,59.9971,36.8836,33.2883,27.8646,42.4343,10.5185,5.11431,98.2026,3.67065,18.3771,17.0661,34.8503,93.6365,59.5514,24.6466,113.641,1.70575,44.4672,12.6995,17.6454,65.3251,24.0467,23.5948,9.39033,19.9281,96.6445,79.0132,6.04838,84.6626,18.223,3.6066,42.407,37.902,19.9367,94.3792,16.598,17.8297,75.0863,11.2266,100.655,9.61433,42.3285,14.1199,7.51184,14.5524,87.5257,45.8504,27.7727,36.529,7.8281,44.5712,11.9836,41.1957,28.4526,16.4369,11.8911,26.2842,105.356,16.9872,6.85447,12.6829,42.7489,63.4946,10.992,32.3952,39.8369,45.8026,27.968,12.9046,47.8239,37.3058,56.5132,142.691,73.3718,1.00444e-05,47.5794
1460.45,6.71746,19.7129,47.9058,11.6678,75.7102,42.7562,694.804,138.86,17.0474,114.936,27.8415,53.9382,20.8393,33.4235,2.00799,53.9324,17.5127,90.3387,55.7543,7.21748,83.579,10.4738,20.6219,44.4135,27.5905,12.1851,4.52299,26.0239,10.4292,57.2331,47.1315,27.8646,11.3075,62.053,2.57318,120.977,49.138,16.0187,21.146,47.1632,18.4281,88.5061,19.8387,169.793,51.9343,25.841,47.0073,12.8663,133.097,49.6598,17.2285,6.01946,39.4278,35.4146,93.4656,10.9715,4.17064,27.1363,21.6748,47.8789,37.1635,20.1247,81.0829,28.5421,27.1002,20.8504,27.4392,73.2663,16.2371,52.9166,14.6465,11.8808,36.626,25.2959,20.4319,5.797,37.6972,55.503,39.163,5.84683,21.6183,57.9523,12.4642,35.0246,48.4543,0.760837,25.6358,41.2441,9.94894,18.3018,17.6749,13.3157,12.167,33.6479,82.2918,14.8972,6.09477,21.3673,148.689,2.1193,28.9321,88.0214,1.00444e-05,45.5191
1274.15,5.36511,53.208,23.2559,11.6678,69.6978,68.4215,694.804,76.2822,85.2312,64.9174,6.39515,53.9382,64.7083,45.2235,6.96746,113.78,32.2068,52.3716,57.5845,46.3184,54.3656,34.772,14.024,14.5798,47.1586,43.4102,0.982301,30.0114,21.0875,28.8021,33.4779,12.4887,40.8686,31.7555,9.41789,76.6405,61.0671,9.53333,45.8317,28.1063,30.1396,23.566,101.504,117.155,113.376,40.1049,19.8219,13.5861,108.865,12.3136,15.7033,12.6385,29.0773,26.4303,136.535,10.1172,5.01675,27.9068,10.484,10.1507,36.49,21.2422,44.7044,4.23011,40.0812,77.4701,138.737,17.6924,57.3788,28.1747,7.35712,13.488,9.04348,34.3041,20.8902,94.6664,65.3722,38.5965,17.1586,43.6185,14.0395,67.8459,26.4929,67.0091,73.9509,20.2575,11.359,47.0831,9.52883,14.3305,9.4217,7.80766,38.2208,20.0242,35.4376,9.08687,7.15673,24.3116,35.8935,12.0464,8.29893,157.24,6.03412e-05,44.8988
1278.25,5.32074,56.6697,16.0381,4.52684,88.1208,48.3568,694.804,53.5722,33.7413,47.9154,88.591,136.576,23.8741,53.0322,3.75811,98.8073,30.9655,13.0379,24.8067,25.7819,1.58518,66.3638,31.5396,32.5672,64.4329,46.1682,29.5704,41.2549,35.6239,160.081,12.6146,28.0196,10.9592,14.5505,33.9849,9.76043,72.4574,34.0917,5.06775,19.0812,20.8553,23.566,50.1927,161.782,22.0715,51.611,66.7985,48.1229,21.0076,12.1106,5.65741,30.6816,7.8218,26.1437,41.7751,14.1158,20.6113,8.30839,17.0303,72.6497,37.173,23.3015,89.968,77.8593,38.4437,40.9889,54.2915,44.6179,27.4695,34.2493,34.4518,15.923,12.2889,16.6289,33.4807,54.1593,15.6397,8.86464,9.90919,55.6858,77.6603,62.34,26.7095,14.2504,70.2043,16.64,20.2359,13.8719,14.874,13.5303,4.35513,15.2262,4.10144,50.0139,27.0518,5.40599,2.07171,40.2135,100.72,34.0754,57.7978,97.2606,0.000468614,43.5062
1187.12,31.5105,35.3933,19.7178,6.19338,89.1731,55.6737,725.745,42.2735,27.4254,57.6471,164.576,154.18,42.3556,7.09123,34.6575,45.0263,54.9818,16.1209,53.719,20.8536,4.24197,14.9459,14.5335,15.9126,43.0967,50.4916,30.0834,28.1374,25.0877,26.4749,18.1842,16.4921,101.065,40.9815,36.1777,33.5087,1.12182,47.5388,22.4038,10.2681,11.1845,34.7655,81.7635,120.83,2.04617,35.8881,25.7515,72.1375,132.139,34.2163,1.40348,71.3823,5.48089,25.6539,22.8468,11.0346,20.9564,19.7061,15.986,7.81475,35.9696,29.2163,41.7732,40.1376,19.4963,23.6784,29.5354,14.8093,24.9289,36.8538,34.0311,52.6065,26.0933,9.90344,48.1103,82.4498,30.7266,65.0148,30.5424,53.2101,57.7779,143.252,22.6534,17.7421,47.6314,46.1564,8.86809,17.3587,22.9927,9.4268,15.1731,112.839,2.50728,31.1437,37.3398,42.5862,11.4596,51.3846,21.826,16.9066,41.689,120.36,0.000182412,42.2837
1180.88,22.2756,20.5764,15.7758,15.6148,104.497,44.3548,725.745,57.2067,25.5239,96.4202,218.664,75.1608,18.148,39.9263,35.2924,26.6333,104.219,8.76119,12.0098,57.4149,12.9242,7.99476,55.4338,45.9456,87.5395,10.4985,18.616,26.1597,15.7284,32.5387,23.3719,21.4746,53.8872,58.4852,13.3182,59.1451,27.457,44.0362,10.5478,6.97175,31.5455,7.92116,65.3838,151.554,6.61718,27.0065,27.5914,76.8842,103.426,23.7821,27.0791,66.0307,23.3815,23.9816,38.5815,12.8378,1.97395,40.3711,14.9816,17.2975,17.6403,33.3196,28.7447,56.9847,11.7209,50.0346,17.5602,0.925053,20.1994,52.9707,40.4919,31.9572,29.0923,9.59969,24.6577,17.0364,1.48602,126.801,51.3633,33.5256,107.714,20.0273,34.9521,2.57864,22.3517,19.0954,42.5013,47.9789,20.0852,56.2272,2.72957,15.6319,23.9087,21.8504,17.2771,8.06221,57.9525,54.0438,41.9814,20.9104,22.8114,84.8251,4.80319e-05,38.5761
1262.92,13.7472,28.2337,21.279,25.6598,69.5321,105.118,770.407,63.6751,30.9644,78.2517,274.419,4.17481,9.66057,65.3169,37.3256,119.678,2.94999,24.6607,36.1399,126.596,59.6511,56.2792,58.3678,40.73,32.8408,6.77574,21.6618,23.3088,13.8233,15.5685,42.2182,20.7407,46.9575,21.1396,11.9141,48.4783,6.78321,5.52286,8.58261,18.5287,7.05547,11.0207,18.5893,76.8189,23.66,17.7118,30.515,71.9903,94.309,25.1052,24.9356,26.9326,14.5035,24.7898,20.7897,11.2279,13.2814,13.1037,5.86696,5.02547,61.0054,37.2821,61.2528,8.50213,31.0635,121.211,15.7869,24.8274,61.6575,46.3141,56.1074,14.3498,18.9016,15.5307,50.0939,25.0329,9.15882,71.5488,12.1097,8.29635,120.354,15.8248,51.8835,35.5511,28.044,65.9151,14.9718,12.1124,12.0102,59.8681,6.84051,94.2192,25.5619,10.8814,56.9594,16.5847,64.1269,27.787,107.093,28.846,10.7357,18.174,3.90711e-05,37.2965
