1157.27,70.3181,16.4151,4.26719,14.0201,124.642,36.0608,8.88643,900.099,152.349,52.6004,64.4907,155.234,167.488,51.9587,41.0102,95.8965,42.2655,28.5361,74.5933,9.35184,24.4285,67.4924,25.0643,81.0301,42.1089,6.02785,72.548,3.62618,12.9694,24.7268,7.64555,15.6365,21.3511,41.727,34.9028,29.8089,105.543,63.6642,16.6952,8.23804,12.2778,8.2088,57.3551,4.85448,46.3487,41.3085,18.9084,21.7376,22.1482,15.763,18.0714,9.66978,43.5727,14.0696,43.9421,9.42397,35.3428,88.2928,11.4118,48.5934,7.9809,30.1681,83.198,14.2974,13.5136,10.7008,18.0055,12.8616,8.13738,5.01201,15.9625,25.2274,1.53129,7.01832,129.057,13.7985,3.98027,44.9051,107.699,56.8214,12.5757,59.8051,13.4734,14.5262,9.51392,46.0665,23.301,80.6937,23.6749,40.8583,31.3304,10.4211,34.2575,18.9354,27.8573,19.2276,17.1637,34.0323,14.267,40.4576,56.2116,19.0917,56.1285,4.36061,35.5736,54.8595,67.2988,43.3446,22.0039,15.1371,3.55953,68.1523,31.219,98.0322,0.0432853,36.978
639.519,68.7235,36.4747,33.1731,24.6624,153.353,11.8987,54.9288,898.948,73.7029,82.9494,38.0021,164.987,243.207,43.9664,18.1797,96.2071,65.5834,4.26362,31.6207,39.5221,26.0741,15.2941,60.3938,11.9229,11.4093,11.5653,56.2614,11.5951,14.4579,63.4288,19.0628,19.5592,18.9438,17.1068,43.5529,58.9748,74.6298,34.1602,48.3349,36.7604,52.604,25.0189,106.2,37.5526,2.23018,34.4233,9.39434,24.1154,20.798,1.88995,18.0714,10.6185,7.80497,81.4647,37.544,7.80783,15.5181,66.8653,29.7087,28.6102,25.9761,71.2134,68.7249,1.45144,7.35629,0.422616,29.6869,15.256,9.31106,45.6793,15.878,27.8273,36.3184,3.43513,33.6611,13.1041,50.026,23.162,56.3664,25.4022,112.2,54.2752,20.9401,79.1805,59.9468,25.6401,45.8602,26.262,33.2689,38.2555,11.7726,27.8212,3.82489,29.4316,7.6631,7.69639,9.60988,102.143,11.458,16.165,16.1533,7.16662,45.2041,15.9366,63.1552,57.3195,75.1348,119.214,31.4769,15.1371,12.2418,27.6814,93.2954,93.6975,0.0414702,51.8093
901.507,71.0921,15.7254,18.7526,16.903,141.976,10.9916,62.4023,898.948,37.1511,83.3678,75.3458,203.197,129.499,44.1841,7.66664,47.1165,9.62918,7.36132,39.4472,36.1518,11.994,6.56065,48.6572,29.4699,12.9383,13.6964,19.0932,11.2413,14.4428,107.141,9.42551,1.40033,51.6289,5.28341,46.9146,78.4886,27.8263,40.2508,40.7101,40.0974,32.5605,32.7558,25.0515,37.9724,3.00039,29.6704,88.2986,31.5537,30.0173,23.1987,44.4213,28.7667,20.0703,158.45,38.5269,1.62323,37.3046,56.584,88.6718,22.2679,18.253,62.8617,72.9971,15.6988,24.5578,22.1351,32.8989,6.69174,22.1414,8.96094,23.8289,102.93,13.5435,15.0703,19.6488,7.36451,122.778,39.2285,58.5992,53.3398,1.0117,46.9113,18.1615,116.996,29.7873,45.9971,31.3706,15.0579,17.4742,12.0518,8.76137,53.3223,13.3489,56.0793,37.044,26.1747,18.6686,65.3031,45.8684,6.83733,3.56103,20.2607,3.70769,40.65,70.4436,46.0203,75.1348,59.5703,15.1278,9.49436,8.06964,69.3428,77.0162,207.384,0.0124581,50.4663
894.978,74.0618,6.97523,13.901,3.25149,141.976,37.1577,21.171,890.199,16.3963,33.949,8.53235,52.4118,79.6444,65.5667,45.4847,32.1813,82.5181,70.7696,43.0229,72.0469,25.362,4.71697,47.362,13.3197,32.1622,13.5304,27.94,33.2597,19.8775,58.7668,61.7098,34.064,24.1449,3.35254,47.2366,76.9477,36.8266,10.5663,23.6085,91.7789,22.7322,42.7542,25.3872,85.9581,15.5494,34.9988,67.7555,32.719,232.593,22.9333,28.1107,27.8832,15.7095,1.53287,73.4409,6.64495,21.1859,2.31918,5.60087,20.8433,36.7471,12.9763,25.7148,12.7642,52.5031,40.1425,12.5962,53.0199,11.4066,21.8831,13.652,162.644,44.7492,3.35077,4.15913,61.1321,43.1795,45.2281,29.7906,19.0184,5.81315,95.6363,18.7792,14.446,116.764,18.8697,98.1885,38.5603,71.5716,54.8887,9.48073,42.2452,18.6751,79.5978,26.3578,14.273,46.6165,29.9684,41.9153,68.8962,5.00579,71.0751,22.2361,43.7712,49.8083,3.8068,24.4471,47.9377,35.9757,71.5114,17.9084,45.7502,159.501,53.1117,0.0151469,57.5186
1079.25,47.7586,20.572,22.9582,23.5626,82.6187,64.488,27.9979,890.199,16.3963,149.174,38.9774,17.6425,140.392,48.633,26.2689,93.1009,63.371,61.8929,24.4214,66.1874,26.8513,104.753,3.71339,68.5428,31.6384,60.9956,24.3945,50.0816,17.9212,45.9022,31.7751,11.323,15.1799,4.57867,18.0579,31.6727,23.6855,13.2552,23.489,94.9131,29.1604,61.9868,81.6654,40.0273,25.7484,99.3472,30.5824,36.486,41.848,23.4673,21.0551,22.461,35.8921,8.72947,29.8966,9.38295,41.7602,39.7359,20.2982,31.1583,29.1242,8.21036,45.7961,6.74006,85.3158,17.308,36.0356,33.6585,6.78484,13.1406,19.8836,64.6734,66.547,19.7142,4.15913,51.796,58.0073,45.514,19.8679,5.23226,32.1504,77.6226,18.2145,12.1346,115.283,15.1712,31.7335,69.0036,24.5421,63.4239,17.5578,18.3877,25.6528,35.0214,71.7187,7.97238,37.9751,27.9945,14.4277,70.8735,4.28932,14.4417,18.5052,78.6422,41.526,3.27156,13.1261,43.8593,36.3076,24.696,9.64094,71.9705,314.067,43.2818,0.0256254,46.8804
897.848,54.0582,15.6163,32.9154,13.6862,107.158,47.8633,29.6208,890.199,118.343,136.722,19.3889,97.0543,4.16193,36.0242,16.062,66.7449,62.2674,59.7622,22.0961,72.2417,25.8888,51.7661,10.1274,33.1363,81.764,62.5489,9.14901,6.89721,13.7134,38.823,36.373,22.5296,5.10246,2.98621,0.753931,22.8073,34.8701,9.47707,25.6668,64.8475,66.6431,113.842,102.369,35.5476,25.7556,44.1599,44.7269,42.0751,11.5205,13.7417,47.212,68.2878,56.7626,37.8636,39.5398,6.39365,28.5538,36.2247,10.5922,41.1108,58.05,24.4238,144.054,57.4865,32.1536,12.5016,21.6921,28.121,3.99086,63.7202,8.3677,42.6957,24.5873,68.9226,36.1932,58.6437,71.9293,9.68051,25.7651,8.33504,9.5905,75.4293,37.4632,29.9954,55.2495,15.5566,55.2528,24.4604,38.6288,12.9078,20.5468,27.3769,68.9432,21.9547,40.2093,26.6212,43.5737,20.7373,65.0067,15.3995,6.48766,55.2826,13.8237,3.60805,10.2264,17.4986,2.3539,37.7846,15.7262,60.9235,71.2244,69.043,10.2168,49.9656,0.000846666,42.1132
897.848,43.485,15.1433,61.5539,21.573,78.8094,64.8864,14.8732,945.237,64.4195,68.4631,25.8355,46.557,28.8991,37.139,11.888,20.1383,6.46399,6.24697,1.93725,30.9831,32.6135,44.0748,24.7184,41.286,81.7265,54.8746,14.6074,8.59872,20.2948,45.4665,123.328,68.6765,8.73212,25.0134,4.91454,6.6355,15.6845,45.7618,24.6987,121.216,63.4853,113.842,201.656,69.5126,29.6089,59.31,34.4193,10.8308,29.022,29.913,74.4402,19.2013,13.6252,31.7363,58.9457,27.9805,9.17426,1.68922,14.6751,5.47464,15.8086,24.4282,96.3426,29.1484,32.4173,6.47759,15.2328,42.8233,13.6623,49.6923,19.859,13.9912,21.6708,47.6877,2.80341,30.6404,101.227,25.7022,5.65172,23.4246,33.7863,17.9314,96.8421,21.8882,33.1752,4.10524,0.15646,94.777,19.3318,12.9078,2.49696,38.8964,88.1437,13.2226,20.9475,48.126,22.7014,14.2911,30.7854,23.3824,28.429,7.8265,10.3866,3.91463,5.33462,62.1647,94.1768,64.3094,5.4628,35.7964,79.2733,86.3324,13.9608,62.8078,0.001809,46.3718
809.656,47.5896,9.05119,85.6035,3.79475,56.7889,104.427,44.0305,922.51,21.6194,64.9948,9.19376,45.4539,137.899,61.977,33.5409,97.6152,15.3473,6.24697,11.6199,22.4622,16.9024,52.7165,31.4797,87.3147,22.3071,64.7272,13.0129,42.0057,33.901,12.1203,51.4617,54.5801,7.75698,33.5514,10.4773,54.2378,15.0199,117.696,2.19013,98.0128,13.8377,20.3263,46.6702,56.9304,22.754,50.3733,23.6224,25.4709,48.4928,13.5556,39.9493,10.0669,43.9601,31.31,126.169,17.876,5.42651,24.5161,49.0463,7.82188,10.3085,24.3141,4.59839,20.491,20.4217,24.0852,12.5217,50.6802,95.3737,95.1014,53.1249,52.1993,7.82579,10.3135,41.8266,21.4603,45.6547,13.5604,35.0189,55.0561,36.4591,9.98307,4.51229,36.8976,1.88436,9.71462,28.1363,24.6391,14.0446,16.149,27.6643,25.6655,31.0026,67.8609,21.0409,29.7875,55.4873,5.57153,74.8452,21.2046,40.6956,23.1943,26.3241,3.85224,45.0183,124.774,48.0121,24.9158,6.56675,36.1239,23.5096,25.9308,23.3762,50.5747,0.001809,39.9201
666.949,34.3466,16.7869,66.6125,60.4622,50.9449,40.5307,85.9587,922.51,36.5281,70.1484,3.51724,38.9458,50.0163,45.678,32.1997,133.654,22.9284,13.228,14.7453,12.9507,85.9309,126.802,6.83995,82.8171,61.4776,62.2143,14.7808,22.1082,17.6912,16.3874,62.2275,67.4708,31.5647,37.3824,3.52044,38.956,20.8215,69.9274,23.135,63.2301,23.4672,12.9382,34.64,26.5296,13.2536,82.4905,29.0092,76.5374,6.83227,7.9499,54.0851,8.91055,54.6667,28.3841,105.161,11.211,23.8042,22.9707,84.8983,35.7265,20.1975,25.1201,27.0812,23.0347,23.0251,9.65091,10.971,16.2541,41.3403,25.0891,55.9638,25.7285,12.6552,16.18,52.8256,0.285855,45.3021,46.0857,24.5596,74.511,61.2129,15.2253,4.51229,38.4538,40.9738,17.9334,20.6459,68.9583,31.4321,8.46842,38.0415,12.2165,36.1171,62.1829,28.1183,35.9457,61.3411,31.4776,13.894,51.3918,46.8158,4.51124,3.87303,66.8883,36.3853,70.0955,30.4606,18.5274,10.3606,44.6057,74.1492,17.4354,48.8172,30.0475,0.001809,40.4405
893.165,44.9537,2.10327,39.8295,83.7183,58.1145,41.0998,81.0074,940.791,94.2821,119.365,7.94733,8.86995,12.9745,14.0126,80.9564,96.3988,41.656,23.0455,75.7844,43.8191,27.6004,6.11585,30.032,67.2995,77.9248,51.4981,4.30445,48.4504,8.97823,42.5368,43.2435,36.385,37.1764,29.528,2.61613,20.5299,52.9029,40.5799,9.76945,135.384,57.2523,22.3189,10.9284,1.90395,13.2536,2.85817,42.6295,69.8353,26.4513,39.6762,22.7406,13.0788,31.1243,52.6646,160.493,20.8713,50.0663,29.8785,18.3179,32.4612,22.3529,25.9474,17.6755,70.6205,32.4424,13.3558,6.53995,20.8322,39.9396,18.7508,2.55537,17.7909,29.4646,17.2281,65.6056,3.51118,19.465,7.31154,23.6163,58.4244,44.9427,1.44571,35.3404,57.4969,19.7849,27.6784,165.133,63.2376,22.0514,41.2427,7.49088,10.9222,46.5319,57.5869,23.3622,3.78822,19.1894,11.5941,40.857,43.3692,31.5107,7.73901,33.7402,18.2879,94.2938,26.861,65.4737,23.2207,20.3651,27.0703,40.5188,49.7864,27.1464,69.6336,0.00111969,40.5015
1021.76,33.8744,7.39407,68.5307,15.5755,83.2495,42.3859,58.0682,935.395,78.0171,20.0809,19.9539,51.7669,24.1229,121.086,64.7761,86.5363,42.7822,33.3654,80.7239,32.0959,14.3906,4.18436,7.28199,2.99021,95.0852,46.5966,21.9995,18.0029,111.477,34.7601,46.6878,44.1639,74.0455,21.2235,31.6213,12.4166,4.83358,49.3691,23.4206,91.1863,41.7527,21.9554,10.8955,3.52994,18.6672,9.9114,77.7072,44.773,20.9619,42.206,10.5273,5.50632,10.4964,6.29108,160.493,20.8713,6.92143,17.5815,11.0942,1.10356,75.2598,26.5826,31.6229,10.0394,13.8924,7.74573,43.0409,67.0934,29.7632,13.5899,13.6013,6.19878,37.8163,28.2746,54.5742,6.14316,50.847,17.9081,9.88134,44.901,13.4697,27.9596,92.745,92.5911,26.2283,53.0583,83.9301,7.66815,16.064,16.8388,59.4558,16.3292,69.3452,55.7094,70.3213,43.4462,36.3962,19.0703,31.6468,9.59138,50.9277,8.19138,31.4306,29.6948,73.7564,23.9197,57.292,124.994,31.164,32.753,3.12509,67.7367,17.5603,63.7048,0.00111969,41.4
985.429,47.3218,14.9855,40.6755,5.67736,75.3924,48.1829,84.2527,968.969,66.5788,30.0529,18.7943,65.5939,22.8885,181.13,83.3599,122.945,50.4536,13.4136,73.4477,34.3213,42.6265,42.1474,14.4362,4.05281,43.461,12.419,12.8213,16.1427,6.51144,41.4368,48.8292,75.8588,8.044,16.2224,51.0668,23.5249,53.982,45.594,57.3834,55.6451,47.6424,8.62358,16.1146,11.2531,6.71446,56.5596,2.33031,17.4039,40.9348,37.1652,27.9574,22.9998,10.4964,39.3759,83.5872,13.1115,15.6772,20.882,9.06841,21.6423,65.8289,25.3471,44.6738,25.9381,39.6346,28.0902,60.4183,110.347,9.86034,12.3052,34.898,45.8913,63.1223,34.5671,16.1579,101.585,63.9057,62.0089,11.8257,65.3304,38.917,117.435,6.64108,52.9798,12.9764,0.188587,22.3464,5.61299,26.6651,18.1695,12.6415,7.69665,12.9642,19.0847,72.2239,11.4654,8.38252,9.3192,16.1315,23.9971,2.53513,16.5017,4.84554,15.5179,13.0253,5.22319,8.90029,91.538,31.9211,35.7429,83.4652,67.922,128.989,51.8082,0.00111969,41.2687
997.444,90.2234,7.68721,37.0143,14.718,53.409,34.299,83.069,899.168,81.5942,92.376,35.9942,27.9861,42.7807,171.149,20.3909,62.672,124.74,32.4596,29.2525,34.2043,66.3339,39.9474,18.265,22.706,44.3162,13.9706,47.1969,16.1427,21.7869,28.1942,22.763,72.3217,10.5502,31.6259,58.2631,32.5778,54.442,63.4342,37.4748,77.1574,38.0049,11.9691,1.0472,13.1732,8.71791,7.1105,18.5825,16.9868,36.5701,41.82,19.7955,103.474,57.6765,21.2421,84.204,5.8849,7.4398,44.9692,63.2202,21.6423,5.63856,19.4445,72.1475,16.002,22.9987,29.3273,75.3922,27.9365,17.6558,3.73008,14.3099,46.9258,14.9178,29.4703,10.7928,84.9089,17.2674,57.5521,12.7594,132.798,80.0162,39.632,21.6968,47.6742,6.23544,43.8553,45.6653,10.6234,22.95,6.25191,3.83084,2.78618,65.0511,18.9499,37.235,23.107,12.8826,12.49,20.9022,33.2607,4.13693,29.2713,4.2533,26.3805,14.1551,10.2046,2.30119,7.77979,20.5708,37.4845,54.7185,53.5053,175.124,87.8521,0.00482887,41.068
1039.43,61.9626,7.95674,43.429,14.7785,50.5755,38.2169,99.86,896.153,21.986,90.6338,18.8838,26.7777,154.031,99.3684,20.9732,42.0278,48.052,74.5296,74.8405,47.8633,28.2924,13.1508,89.5685,42.1835,46.0222,18.0214,19.2129,5.38928,9.82587,55.7564,17.2452,36.3635,10.3426,46.1648,113.34,10.5079,30.1219,55.1332,42.478,17.0306,25.1653,20.039,54.6313,6.50011,108.212,5.17479,29.6967,40.4399,72.5731,18.8836,72.7398,35.9543,65.1787,2.95229,7.43232,5.8849,5.65003,27.4907,42.3908,26.2264,10.5675,7.41589,72.1475,41.0431,31.7845,29.6959,69.4074,13.746,11.9352,26.2983,40.1908,25.3441,42.9594,13.9964,21.5342,48.4344,3.45109,21.6349,29.5976,49.9823,85.267,72.5914,34.9634,11.4877,7.82088,4.42535,25.2167,35.9244,9.09737,37.652,11.27,19.4772,21.2468,15.3656,35.4002,36.5975,35.6489,130.9,23.3838,27.1798,2.06483,46.2414,17.5211,68.9846,39.1278,14.2358,17.2044,23.0689,8.99431,26.5148,61.4417,64.3176,10.9729,41.615,0.00800066,35.9648
