-24.5038,75.9114,32.7865,66.2226,94.4398,2.88445,57.6289,42.4998,35.0883,40.6364,26.8548,47.317,15.9453,23.8201,21.9567,31.4357,28.5026,8.03182,15.5362,11.5499,28.0072,3.05215,40.7222,13.8131,25.3898,47.0626,16.7316,77.6781,2.19587,24.2096,71.1374,3.7018,9.69654,28.0858,30.0057,52.5391,5.60551,15.7612,40.3161,54.4868,9.95728,2.12842,10.7167,13.648,32.0171,9.74102,7.76977e-05,24.9934
-27.2327,107.786,45.6254,21.396,123.027,2.88445,29.147,21.2701,46.7326,62.2204,12.1651,81.338,14.0481,12.3486,16.594,57.4633,19.0379,33.2148,16.4738,9.3626,10.139,30.2485,24.2813,15.9752,15.1538,2.35595,36.2898,31.338,4.28647,63.7158,29.6218,52.4435,3.82005,27.2686,32.6384,42.4343,19.0661,3.73701,24.672,53.7866,38.8634,17.8523,18.5379,29.6776,30.4081,19.7201,0.000360911,26.4187
-36.5984,108.769,38.2614,40.047,92.6385,35.3964,15.6636,69.3116,1.52469,39.2745,51.5698,30.68,1.92138,37.7346,39.3724,27.7465,4.36252,44.3464,4.65991,69.2504,22.0996,22.9962,10.476,27.6138,8.64946,17.3625,14.2583,43.6118,15.6015,8.65734,13.1529,33.6621,3.80429,62.3628,9.56884,46.629,38.3453,22.9464,75.6496,42.4347,14.6968,40.6364,10.2607,75.9967,43.5132,26.6437,0.00030661,31.5938
-28.8171,104.36,42.844,40.1934,94.5123,42.979,12.8147,87.2285,18.8219,17.54,24.2509,38.0406,22.3143,52.1902,26.4243,30.448,6.52091,46.7077,1.50429,30.9684,20.9823,3.78898,0.4642,63.268,23.5806,41.8623,62.0274,63.1124,20.578,22.7193,24.3593,5.94782,21.7269,75.832,7.98089,26.3732,17.0996,3.08819,46.7721,23.8807,8.717,24.0755,9.38178,72.4316,44.3238,45.8723,0.000631372,33.2084
-29.3875,68.1179,21.3773,47.661,104.876,44.9198,58.7223,64.3573,10.7054,12.7516,22.6402,39.4884,14.2539,36.3544,28.6103,75.7854,6.81877,15.397,18.0339,2.11983,40.4725,13.4679,46.485,73.4881,36.1403,46.3587,85.4454,19.6913,6.89312,10.5933,25.1753,11.088,41.0503,22.4055,13.0299,23.3512,44.3459,33.1723,18.3855,4.81691,7.79067,5.93503,31.1812,11.3117,27.6018,5.05342,5.52045e-05,24.5654
-38.2805,82.7262,42.9074,32.2988,82.1244,40.1351,83.8165,78.8896,12.7804,9.43157,9.81179,58.0494,17.6175,31.6918,6.53919,83.7301,6.75805,21.6287,18.0974,20.3359,35.4802,29.8096,53.1991,61.6352,51.8615,14.2659,8.74516,16.0144,50.3298,8.05866,10.3671,27.8219,1.22563,20.6454,23.6746,14.9913,8.94918,77.3915,12.4397,12.7054,20.8528,34.3973,27.6274,30.6208,46.813,42.3118,5.52045e-05,27.6058
-34.8331,60.101,60.7195,12.9115,92.2042,30.9144,95.0378,80.3662,13.7789,4.11445,47.5167,12.5904,17.6175,39.4045,26.551,46.7952,4.62931,9.10269,5.23461,6.36457,14.8907,30.4505,81.2653,68.3979,32.3129,26.3014,12.7912,19.4074,20.9947,13.0045,6.9005,24.3649,29.785,19.3391,20.0136,21.1298,99.2259,24.9478,16.4966,14.4079,14.1849,9.85141,65.7255,57.9501,9.66279,90.9938,0.000412984,33.0133
-44.3653,91.8287,60.7195,1.66894,91.2441,50.8109,42.4928,67.7369,13.7835,4.11849,54.7117,20.9119,77.3489,7.48384,0.579088,41.926,20.6319,13.3061,18.9637,15.2058,10.0808,34.635,76.3669,69.017,32.1499,22.3908,13.268,25.548,8.98088,21.6811,31.699,19.8385,83.3585,29.5223,4.9703,29.5725,31.5669,39.8354,24.669,14.2729,9.74662,29.0281,22.0177,25.2698,21.9957,54.5466,0.00371359,33.7131
-28.5027,72.9434,28.3464,1.66894,140.31,57.8929,28.2117,80.1466,3.64668,6.81908,25.4015,8.52185,61.4764,67.805,4.19429,16.1996,3.5607,7.64358,10.9374,16.6871,20.1458,42.2458,21.7368,75.3018,24.7363,26.6177,17.8192,2.7449,38.9108,10.589,5.81142,66.1635,137.319,13.078,19.1554,92.9773,3.86004,1.85869,35.0282,16.6791,10.4727,22.242,32.2361,63.0252,1.17976,62.917,0.00461699,39.4972
-16.225,91.0391,6.09828,31.0565,112.483,39.1739,49.6669,77.7416,42.3514,29.2875,20.2552,4.73361,109.257,67.805,4.20446,26.5196,3.5607,7.44212,4.10089,6.10981,19.7324,5.01461,40.3217,106.05,24.7323,0.444196,7.77906,2.7449,14.9848,7.72599,11.1135,15.0152,107.562,7.47265,41.1854,97.2283,4.04862,3.97754,20.2028,21.0084,14.7584,22.242,11.4958,28.7239,21.2961,77.6897,0.00277706,39.3935
