.id,site.name,depth,age,age.old,age.young,date.type,lat,long,dataset,Abies,Alnus,Amaranthaceae.undiff.,Ambrosia,Apiaceae,Artemisia,Asteraceae.undiff.,Botryococcus,Clematis.type,Cyperaceae,Delphinium.type,Ephedra.viridis.type,Indeterminable,Juniperus,Pediastrum,Picea,Pinus,Poaceae,Polygonum.californicum.type,Quercus,Rosaceae.undiff.,Salix,Sarcobatus.vermiculatus,Unknown..monolete.,Angiospermae.undiff...herbs.,Asteraceae.subf..Cichorioideae,Euphorbia,Liliaceae,Lycopodiaceae,Plantago,Pseudotsuga,Ranunculaceae.undiff.,Rumex.acetosella.type,Saxifraga,Dodecatheon.type,Eriogonum,Juglans,Spermatophyta.undiff...trees.,Unknown..trilete..undiff.,Berberis,Gentiana.type,Gilia.type,Lonicera.Symphoricarpos,Thalictrum,Typha.Sparganium.undiff.,Pedicularis,Betula,Lamiaceae,Valeriana,cf..Populus,Ceanothus,Ephedra.trifurca.type,Ribes,Sphaeralcea.type,Caryophyllaceae,Brassicaceae,Vicia.type,Celtis,Rubus.chamaemorus.type,Galium,Potamogetonaceae,Acer,Phlox,Geranium,Mimulus.guttatus,Ericaceae,Abronia,Sambucus,Arceuthobium,Cirsium,Onagraceae,Phacelia,Malvaceae.sensu.stricto,Myriophyllum,Urtica,Bistorta.officinalis,Humulus,Fraxinus,Crassulaceae,Equisetum,Navarretia,Shepherdia.argentea,Solanaceae,cf..Lewisia,Typha.latifolia,Ambrosia.type,Astragalus.Vicia,Cercocarpus,Poaceae.undiff.,Polygonum.sensu.lato.undiff.,Sagittaria,Saxifragaceae,Plumbaginaceae,Polygonaceae.undiff.,Triticum,Unknown,Rumex.densiflorus,Zea,Ruppia.maritima,Heliotropium,Polygonum.sawatchense,Rosaceae,Musci.A,Ephedra.torreyana.type,Selaginella,Coelastrum,Other.plants,Amaranthaceae,Fabaceae,Opuntia
250,Beef Pasture,105.0,1350.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,1.0,39.0,9.0,3.0,74.0,14.0,1.0,0.0,239.0,0.0,1.0,1.0,2.0,2.0,63.0,107.0,14.0,0.0,7.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,107.5,1377.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,0.0,1.0,42.0,10.0,4.0,60.0,26.0,1.0,0.0,145.0,0.0,0.0,1.0,1.0,0.0,80.0,147.0,51.0,0.0,6.0,1.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,110.0,1404.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,0.0,15.0,8.0,0.0,41.0,16.0,0.0,0.0,124.0,1.0,0.0,1.0,4.0,0.0,76.0,85.0,27.0,0.0,9.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,112.5,1431.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,5.0,21.0,15.0,2.0,42.0,14.0,3.0,0.0,138.0,0.0,3.0,1.0,8.0,0.0,92.0,141.0,33.0,0.0,7.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,115.0,1459.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,2.0,35.0,9.0,1.0,82.0,9.0,2.0,0.0,511.0,0.0,2.0,1.0,4.0,16.0,39.0,163.0,49.0,0.0,13.0,1.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,117.5,1486.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,0.0,26.0,10.0,2.0,36.0,11.0,3.0,0.0,172.0,0.0,2.0,0.0,6.0,2.0,69.0,127.0,35.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,120.0,1513.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,1.0,25.0,18.0,3.0,43.0,13.0,1.0,0.0,91.0,0.0,1.0,0.0,4.0,0.0,110.0,136.0,13.0,0.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,125.0,1576.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,9.0,1.0,49.0,14.0,0.0,43.0,6.0,5.0,0.0,259.0,0.0,1.0,1.0,3.0,6.0,78.0,108.0,16.0,0.0,6.0,0.0,1.0,7.0,2.0,2.0,2.0,0.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,130.0,1647.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,6.0,0.0,21.0,6.0,3.0,38.0,4.0,1.0,0.0,64.0,0.0,3.0,1.0,6.0,0.0,109.0,104.0,16.0,0.0,7.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,135.0,1718.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,0.0,28.0,18.0,1.0,48.0,13.0,4.0,0.0,129.0,1.0,2.0,2.0,0.0,0.0,77.0,118.0,7.0,0.0,7.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,140.0,1789.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,6.0,0.0,23.0,14.0,0.0,48.0,4.0,1.0,0.0,23.0,0.0,2.0,0.0,3.0,0.0,100.0,89.0,9.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,145.0,1861.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,0.0,19.0,14.0,1.0,52.0,16.0,5.0,0.0,108.0,0.0,5.0,2.0,4.0,0.0,78.0,94.0,9.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,150.0,1932.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,0.0,19.0,12.0,7.0,42.0,8.0,5.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,81.0,95.0,15.0,0.0,6.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,155.0,2003.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,3.0,33.0,10.0,4.0,66.0,9.0,12.0,0.0,303.0,0.0,1.0,2.0,3.0,0.0,43.0,150.0,18.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,160.0,2074.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,6.0,1.0,32.0,17.0,6.0,59.0,20.0,50.0,0.0,107.0,0.0,0.0,3.0,10.0,0.0,76.0,168.0,19.0,0.0,6.0,4.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,165.0,2146.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,6.0,3.0,27.0,3.0,2.0,60.0,5.0,34.0,0.0,103.0,0.0,3.0,2.0,1.0,5.0,88.0,113.0,7.0,0.0,9.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,175.0,2288.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,1.0,23.0,8.0,0.0,50.0,14.0,2.0,0.0,149.0,0.0,2.0,1.0,0.0,2.0,43.0,151.0,5.0,0.0,4.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,185.0,2431.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,1.0,56.0,28.0,4.0,60.0,18.0,3.0,0.0,176.0,0.0,2.0,4.0,8.0,0.0,53.0,101.0,20.0,0.0,8.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,195.0,2573.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,1.0,37.0,8.0,0.0,34.0,8.0,6.0,0.0,123.0,0.0,2.0,2.0,0.0,2.0,40.0,150.0,14.0,0.0,7.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,205.0,2690.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,3.0,34.0,29.0,3.0,55.0,11.0,0.0,0.0,121.0,0.0,5.0,2.0,11.0,150.0,63.0,86.0,8.0,0.0,20.0,1.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,215.0,2732.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,1.0,20.0,10.0,3.0,40.0,1.0,3.0,0.0,111.0,0.0,5.0,3.0,1.0,56.0,65.0,164.0,4.0,0.0,7.0,1.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,225.0,2773.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,7.0,1.0,43.0,16.0,0.0,62.0,8.0,1.0,0.0,234.0,0.0,2.0,0.0,0.0,5.0,40.0,153.0,2.0,0.0,3.0,1.0,8.0,2.0,0.0,6.0,0.0,0.0,1.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,230.0,2794.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,13.0,1.0,19.0,7.0,0.0,16.0,5.0,0.0,0.0,103.0,0.0,1.0,8.0,1.0,0.0,104.0,122.0,7.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,235.0,2815.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,245.0,2977.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,11.0,0.0,24.0,2.0,1.0,26.0,5.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,0.0,148.0,100.0,4.0,0.0,8.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,260.0,3281.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,0.0,17.0,12.0,0.0,14.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,1.0,1.0,116.0,167.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,267.0,3422.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,5.0,0.0,36.0,5.0,0.0,17.0,7.0,0.0,0.0,26.0,0.0,6.0,0.0,4.0,1.0,106.0,181.0,3.0,0.0,2.0,3.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,275.0,3584.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,0.0,43.0,26.0,0.0,36.0,5.0,0.0,0.0,9.0,0.0,5.0,7.0,15.0,0.0,72.0,61.0,4.0,0.0,2.0,0.0,55.0,2.0,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
