-7.78258,123.763,72.6637,241.154,40.2562,140.488,128.843,60.6942,83.4319,71.4117,90.8952,72.8405,178.45,52.0949,208.25,76.9966,166.161,97.2383,93.1698,61.0704,18.3369,31.5168,18.3589,107.335,19.4625,0.0854176,11.4163
-9.36437,173.138,7.62862,173.873,67.0997,174.54,78.1027,9.98243,54.8341,42.2681,114.615,161.184,225.403,132.575,102.873,167.159,119.961,42.6346,112.231,269.073,46.5923,63.1257,7.184,49.838,24.3221,0.207825,14.6364
-11.6066,230.242,7.62862,244.903,94.9023,248.118,45.0137,25.0078,52.4548,61.1375,60.4703,70.3181,237.311,54.4285,140.881,125.312,107.137,72.8961,68.2878,144.802,60.704,190.567,38.9224,42.9895,72.5203,0.0806006,11.6878
-13.4193,223.689,63.4258,90.9789,99.2113,221.358,112.851,67.8196,31.66,16.2117,143.251,56.7485,128.422,137.634,176.012,97.8441,147.504,41.134,90.0728,154.48,57.5769,246.973,49.334,53.7842,1.73508,0.025817,10.8561
-11.4607,165.229,54.822,85.3258,66.7871,232.874,73.639,37.1883,20.1451,62.7196,172.165,65.4123,155.807,171.796,192.183,101.01,164.929,40.9945,62.1634,202.164,41.7237,171.065,156.187,23.8011,93.77,0.00138006,6.85083
-10.3692,257.734,60.8947,89.6352,125.349,209.052,20.407,41.8167,45.9112,29.2864,154.799,150.156,156.692,129.683,38.8537,189.109,57.6875,116.108,55.1198,63.5383,41.7237,102.68,342.133,185.884,99.8957,0.00138006,9.16336
-10.2648,136.169,74.7313,44.7483,153.858,251.754,76.7135,47.6668,45.9112,29.5634,142.264,176.858,174.527,175.816,22.4017,161.332,37.1844,100.459,75.4789,27.5606,63.4615,199.628,139.584,138.048,88.9423,0.00365717,7.85681
-14.1271,213.722,61.1353,44.7483,86.0527,239.758,96.9587,25.9263,63.4456,31.2107,192.918,251.39,77.1157,107.635,73.8244,88.9048,57.9886,150.025,42.6695,74.8708,94.6668,122.087,7.5418,79.5737,366.886,0.0482979,13.7385
-12.4295,176.24,61.4756,49.0997,127.065,185.688,235.122,30.9776,55.6906,44.6265,155.465,255.867,82.7242,102.312,17.823,4.24634,115.219,147.64,40.098,63.9546,32.5203,71.4364,60.9711,77.568,119.503,0.00689038,8.36978
-11.5723,206.742,29.5965,50.5074,264.917,148.274,205.717,20.0648,40.9262,26.2996,155.465,60.7304,192.417,27.4254,196.116,6.33714,87.9333,78.8254,167.506,66.8686,17.5533,35.2077,167.388,65.5986,56.5565,0.0262677,10.2659
