-22.7995,174.159,50.5111,19.461,11.7939,6.7143,61.2348,16.4075,9.22616,12.2432,2.85598,39.1883,29.6752,40.8428,40.3197,46.7507,8.69339,19.47,26.5612,10.3782,48.9517,43.6184,28.6331,24.3981,8.83909,26.9743,31.1258,34.6985,13.5147,27.6749,8.63123,38.8392,5.84757,17.5553,7.62618,5.25754,0.146998,30.2352,105.337,18.9689,25.8321,13.4035,47.6241,14.3078,63.5341,56.0637,29.2102,22.7349,4.88365,3.34751,47.4587,5.54282,22.2668,33.0028,10.1939,63.2834,10.5676,77.7963,45.6303,1.89992,29.5574,7.58143,60.8568,16.664,23.3543,6.54455,22.5553,9.33406,16.2401,9.62697,50.4727,10.6962,10.5,28.6715,47.766,25.4179,12.9234,24.1489,68.1121,4.76861,13.0375,47.0592,0.0181099,108.899
-21.806,176.825,88.4037,19.461,35.7031,53.559,36.726,22.4203,9.19384,12.2432,3.58595,41.7022,1.79827,9.77127,24.5438,44.3656,2.14078,12.794,33.0031,13.8875,51.0105,46.505,25.9655,11.4476,1.51577,17.0572,16.6466,31.8666,31.1132,34.4903,27.2798,49.8632,9.48737,19.5102,20.9199,5.25754,8.05242,27.4925,100.258,15.3827,38.4365,23.8812,21.0678,2.86602,63.6616,58.815,44.353,26.1362,5.08475,3.4166,47.4587,1.59458,15.2399,6.79515,49.6588,33.9887,30.9509,117.988,9.24722,21.3984,24.3759,3.70239,31.8641,35.9219,22.4216,5.93903,6.72687,10.5786,18.5947,5.7133,42.624,6.15144,64.5032,12.5491,35.429,40.8371,47.746,12.1518,3.4197,4.76861,22.3923,11.022,0.0148596,102.083
-23.5664,176.825,76.0777,22.0254,42.7623,50.8503,21.924,22.4203,26.2618,1.09121,3.58595,31.3372,3.56017,15.5067,22.1665,20.3356,2.23842,7.00451,48.5204,10.5749,56.9203,30.5505,17.8154,13.0142,9.09625,30.8579,53.8947,18.9223,50.0817,34.2057,1.38449,14.4738,2.57767,32.3679,17.957,6.50134,7.67841,14.0616,98.605,9.88442,43.1455,18.8808,35.544,15.5588,82.7079,58.8259,39.8221,14.9614,0.995034,6.40159,65.2813,7.08352,21.1734,12.8551,48.7374,24.2664,10.426,142.909,19.2162,7.14518,18.5526,11.7106,0.327709,28.9611,16.2123,6.0238,13.2137,11.3883,8.87897,16.7474,1.9878,9.75038,69.9389,20.0582,18.3908,107.309,38.0257,6.39477,20.521,11.8322,9.04208,17.9885,0.00743094,105.544
-23.6767,159.652,87.0884,41.8754,41.757,48.6484,19.7126,19.5494,38.4475,43.0785,3.58595,28.2069,4.33673,16.1469,9.20538,17.1241,5.41122,3.66597,3.23368,16.8921,27.1134,52.6349,6.78271,12.7851,14.7281,15.289,101.954,18.4444,41.7954,28.5197,12.7525,13.3658,14.4371,26.6539,21.9959,13.3587,13.8323,25.1282,104.122,6.62115,25.2842,6.14671,24.2399,23.5569,86.8949,59.0147,26.8893,23.4321,5.43987,15.3868,40.9276,13.4079,45.8836,36.8034,76.1448,24.2664,33.3784,121.569,20.098,9.08884,32.0228,6.71079,6.4779,20.9736,9.63945,17.5805,4.94309,1.43817,7.95267,25.6574,19.4112,4.77541,15.7124,59.8676,10.3841,53.1895,53.884,18.1399,29.1275,6.78513,103.016,26.0284,0.0060533,101.802
-22.0056,179.272,127.447,31.5176,30.2387,28.9323,26.4238,23.1062,31.9774,33.1768,3.58595,48.8556,9.38043,14.7327,7.18582,3.50894,7.40887,10.3447,11.3205,17.6726,3.6875,49.4616,12.7305,1.56894,6.80983,9.39484,52.617,18.5479,56.4738,18.0172,4.09031,14.2156,10.2541,31.0887,22.231,23.769,2.30572,19.4197,106.627,8.99141,25.134,11.2142,76.6355,30.6773,64.057,59.0299,37.2151,17.5446,1.3027,5.08677,38.4501,48.0631,44.6623,22.6434,50.7569,27.4966,48.071,95.0101,26.2547,31.9492,2.96266,8.85229,15.9402,12.622,15.9068,43.7501,13.3304,19.763,14.0983,18.6145,43.3121,4.71106,27.4971,25.8424,32.8757,12.8666,0.930514,14.6736,39.4392,6.94117,60.0856,10.6302,0.0327152,103.242
-22.8646,124.816,117.604,8.35866,32.7964,13.3518,24.488,48.2137,47.2443,24.4497,6.58301,68.4453,5.91261,12.3624,13.4784,3.4718,15.9609,4.89719,29.021,17.4713,31.1441,57.4088,41.3876,27.3074,19.3677,22.3479,68.769,11.0826,54.9305,19.2853,3.89708,19.0874,11.6193,11.4469,2.34633,24.1712,44.6883,19.4197,101.035,4.55783,38.5154,11.8248,28.7513,19.2529,43.8265,56.8265,7.49304,11.0752,12.7108,6.02625,38.9258,40.8631,42.848,21.8297,83.3468,31.7001,28.8324,91.4385,21.5803,10.8629,2.26169,8.85229,32.1381,5.20445,13.8573,40.3645,31.0398,8.62034,5.38258,16.0439,8.67334,29.8573,26.7664,24.0899,32.3788,16.6118,3.31057,63.7131,56.7964,10.996,31.1843,10.6302,0.0727533,106.88
-23.0858,158.392,59.4511,14.029,34.1359,3.05234,103.336,60.4291,51.1574,12.1039,0.280897,27.92,4.66641,27.4773,26.6954,23.2128,12.479,17.3855,29.8041,28.6186,13.3883,1.89667,16.1658,35.42,27.0368,25.8092,58.863,0.515962,29.2796,19.9785,3.89708,13.8291,20.6536,28.6835,10.5754,38.707,54.7182,16.0257,101.476,16.3969,62.8266,2.37792,19.6934,5.21392,53.9717,22.3095,29.8042,19.9864,7.06863,1.84352,38.9735,38.5719,34.0045,26.6638,62.3608,37.273,60.5611,82.3783,13.4389,6.6377,2.3609,34.7493,2.93364,24.9231,7.81567,28.0484,29.5672,12.7051,28.0082,14.4,13.9271,55.9532,28.2207,20.2489,89.3995,19.3968,6.01531,73.2688,15.2584,25.9519,1.98837,15.8732,0.0988306,109.222
-23.539,158.392,81.1705,12.3449,46.997,49.4716,90.0868,5.59473,27.2528,14.6764,13.5658,15.4391,7.61149,18.0331,53.355,26.0609,13.8941,28.1062,29.8041,13.316,3.1579,5.50955,23.123,30.2181,8.80237,8.95339,58.863,4.87104,42.0484,13.2815,25.9074,11.5733,19.7659,20.5122,6.02769,31.603,49.5311,20.4668,143.022,24.4897,53.1278,3.4035,4.2071,7.27689,52.1473,19.7568,8.12325,12.3025,31.7384,19.5696,40.6393,19.0228,9.40794,25.0891,33.8234,24.8853,23.6262,53.3108,35.3381,19.5374,16.0754,12.8432,1.15836,18.2949,65.5523,15.3484,6.21032,11.5277,0.323023,26.7626,15.3205,47.5215,27.0087,35.0884,13.6229,44.097,17.247,59.2781,48.7676,11.3393,31.2577,12.1157,0.101884,105.297
-22.3933,158.392,81.1705,7.82966,43.3049,65.5181,110.201,12.7483,28.176,1.96542,13.8182,27.862,16.137,13.334,23.0711,26.9002,16.8203,20.4255,4.98025,19.3682,3.1579,6.34211,4.72258,13.0204,7.74955,9.89166,43.6217,22.2501,75.3939,23.5092,30.7998,13.3102,6.9659,13.2137,13.2714,28.4555,42.4521,5.031,124.12,24.2152,68.8571,0.344887,2.56781,0.551887,49.7249,21.3958,28.0592,9.06663,62.843,21.7881,49.6749,4.54713,10.7839,54.4273,60.2202,29.0036,21.2704,29.0299,51.4132,12.4881,5.44099,35.2468,11.0418,6.09913,9.64036,17.0535,38.1478,8.55283,1.9461,27.2521,29.5429,29.5326,27.6094,9.44174,17.2991,22.9152,27.4741,17.8444,19.1614,16.7729,24.3766,34.6451,0.0282626,101.261
-22.4952,172.09,81.1705,0.917166,80.9902,59.7018,43.4848,2.96509,34.0667,22.2577,12.2267,27.862,6.40574,10.3721,5.24888,28.0067,25.6945,4.18145,4.98025,4.69819,22.4977,20.8168,2.43033,27.1047,21.2555,7.43915,32.0586,9.76761,98.6255,27.5204,21.681,24.465,11.1774,5.64283,35.2392,6.5815,8.72794,54.7838,102.201,34.788,73.0983,49.8102,11.0681,11.7875,4.86737,59.1501,12.9425,11.9293,44.287,12.2594,9.69251,1.97581,40.7059,51.7441,72.7406,18.7395,61.3523,29.0299,51.8582,3.76247,6.7272,3.09818,14.5846,23.6842,6.94545,28.7015,51.6052,14.3258,20.2962,30.9067,31.3555,33.8112,30.0664,13.0304,8.44448,54.0877,6.87626,28.5426,16.8104,2.0547,40.4488,28.3926,0.0155496,99.4917
