-22.5798,24.7701,219.585,17.1611,6.60213,15.3456,5.54252,11.9007,7.0364,23.0042,6.1109,42.8559,11.6738,36.7396,10.8115,8.55738,28.6907,12.0086,5.05849,29.2542,48.1144,44.0683,60.0962,21.4646,11.5121,8.13651,92.2214,79.7779,46.9618,25.0277,12.8321,21.263,32.0403,10.5042,1.94595,4.92005,1.81343,12.1454,20.7279,26.0053,18.6153,18.5763,0.00127155,131.669
-22.9431,24.7701,219.585,16.329,6.60213,16.3944,5.54252,5.67003,14.9615,10.8041,14.0259,39.5108,18.5924,46.9183,11.3424,11.2767,3.16648,16.5356,4.5653,23.7711,40.6083,44.0683,71.828,16.6031,11.5121,25.9288,56.9427,79.7779,32.6223,25.0277,2.76379,12.3751,37.6358,9.90907,1.0072,1.25216,42.9462,12.1204,49.1228,12.1125,12.0536,19.9601,0.00127155,124.146
-22.6219,25.1251,219.585,17.6933,4.1296,14.5297,5.54252,1.4062,15.8147,0.510095,14.0259,11.8035,30.8707,68.9461,6.93868,20.0696,9.92024,16.7231,17.4416,8.63003,41.6942,45.7357,52.3913,22.9376,15.5744,42.121,33.2945,89.0417,81.6632,7.4656,23.3079,12.3751,19.3345,9.83783,3.01899,14.2897,28.9984,12.0473,4.71626,2.06762,22.2301,36.3294,0.00594914,129.048
-23.3429,25.1251,219.585,3.9021,4.1296,18.7969,5.54252,5.26094,15.5818,2.07549,22.9623,9.05143,26.6291,67.1566,6.31569,26.0463,10.1893,24.802,7.44118,9.59366,41.6942,49.6985,46.8866,35.2674,16.9034,48.8508,34.5185,57.4149,24.9282,30.2861,23.3079,8.21432,10.6507,4.5509,12.5313,45.5428,20.6741,12.038,14.9204,28.183,19.1867,19.4714,0.00602254,128.69
-22.9675,27.4983,200.766,15.8069,3.97797,12.492,20.8364,4.91919,19.6924,5.24663,22.9623,9.59968,26.7495,67.1566,3.90776,23.5501,14.5983,24.7287,18.9835,19.4646,38.4,40.5842,41.5546,12.3398,16.9034,48.8508,23.4592,57.4149,32.7254,21.5189,18.7389,12.0962,19.5433,9.23691,14.5809,38.1985,29.0899,5.99886,41.1957,26.4161,5.69517,9.02447,0.00521866,124.787
-20.9504,27.4983,199.746,14.3304,3.97797,12.5423,20.0509,1.44962,14.2078,11.3741,16.3473,6.56385,29.6412,76.534,5.56419,21.0332,14.2413,40.5779,11.5461,23.7916,27.7612,22.0514,68.6486,5.04258,13.2543,58.0731,22.0253,97.6398,15.635,26.1595,5.73954,11.9501,21.0507,15.1217,15.9798,69.811,26.2925,31.0896,13.4467,11.6292,5.44671,4.41473,0.00528367,128.471
-21.8213,22.0682,199.746,12.6209,3.97797,17.8079,19.1143,0.414799,21.9197,12.2152,1.08805,6.15489,26.3428,70.3038,22.1854,20.9032,17.6089,22.1305,22.3317,11.9742,49.8093,22.0514,71.5586,20.0268,12.5036,32.3959,37.1341,67.8,7.81001,26.1595,3.3495,11.8952,12.7457,12.5474,24.2949,45.3985,43.5507,48.9068,6.34236,2.49764,3.4301,3.54478,0.00522973,128.835
-22.1745,22.0682,165.754,17.0793,39.4995,20.8249,9.63774,8.06513,21.9197,7.65484,1.08805,8.19919,33.5642,60.2574,27.5818,22.9549,22.6012,22.1305,26.7459,7.44653,45.4356,22.0514,40.27,21.1441,14.4593,29.3512,72.0428,56.9191,7.6333,3.52828,4.40054,16.7725,30.4878,8.85409,25.6221,25.7738,42.6711,67.7842,50.27,46.7586,6.46598,3.54478,0.00576749,136.257
-23.7222,27.0179,165.754,10.6151,40.5816,9.43634,2.05421,2.10433,46.6369,11.3044,1.33319,7.66785,8.25572,68.3122,25.2689,56.2961,10.7545,15.8766,37.478,5.55729,46.7237,22.0514,35.9395,14.4687,13.8556,32.3064,72.0428,46.0084,27.4712,3.52828,1.4039,13.863,51.1378,3.00412,17.7905,33.9409,31.4823,70.4949,19.945,3.52542,7.98784,49.4231,0.000112831,132.878
-24.0652,27.6613,165.754,10.6151,32.3376,5.51425,3.74675,8.6407,50.2393,16.2655,1.33319,8.49357,4.67237,66.8189,35.52,28.7885,7.20216,13.1626,39.9848,11.3732,66.7682,22.0514,19.4036,22.4926,17.8,33.2972,75.4381,63.1585,21.4491,43.1999,16.6756,19.8826,61.674,3.62157,3.73006,33.9409,22.2364,1.69007,6.70548,1.78054,19.923,57.2149,3.38251e-05,135.098
