-34.0335,3.84536,16.8806,61.0543,1.04369,7.21011,35.7762,3.94338,33.6909,16.0578,0.0512797,69.6269
-8.70718,8.82552,13.812,44.1399,4.27988,1.39127,31.6156,5.57658,29.5109,9.11328,0.0521321,66.614
-5.61974,14.7618,14.1458,17.6944,11.7217,1.39127,30.6948,37.4487,21.1964,16.2135,0.0731147,66.1335
-5.46906,13.7552,13.4931,17.6944,11.7217,1.43482,32.3159,42.442,2.54413,14.9167,0.106527,66.6261
-14.2655,15.5603,19.6541,27.1304,2.29409,1.1426,32.3159,40.3937,6.82969,31.4469,0.202475,69.3269
-4.80666,10.4048,35.1097,16.4073,2.29409,6.73069,20.0143,26.1876,1.9598,45.9899,0.23902,68.5269
14.3695,14.6368,21.0459,26.8539,2.29409,20.9866,28.8117,28.53,1.22121,37.0608,0.0773621,68.589
-26.0171,32.1513,14.0883,27.013,2.29409,19.5243,6.43209,46.3951,12.5258,3.82169,0.0773621,67.4143
-0.424006,20.4096,1.71998,17.9899,3.65121,46.078,9.7213,43.5221,3.48114,9.6089,0.0786961,68.2439
0.137435,12.3835,38.6354,11.4697,3.65121,46.078,12.6099,5.91504,4.2649,12.8137,0.0375328,66.4356
45.7528,25.83,47.2538,3.06983,3.65121,3.7997,19.6476,10.379,17.038,27.0173,0.0329969,66.9293
-24.4314,45.4394,43.1626,5.06605,5.60001,17.4044,2.5613,10.8307,7.91047,29.3178,0.102345,68.0589
-18.0048,46.2464,39.9079,15.8248,12.297,16.1079,2.14676,12.4227,4.73481,5.52465,0.171154,68.3773
2.98907,53.7784,19.5629,9.46642,18.6792,11.5964,4.5897,16.5847,4.04289,24.4612,0.0373275,68.7361
-2.23418,62.4312,25.1985,10.564,13.9927,3.626,2.08022,22.3253,11.8591,24.4612,0.180845,68.5032
-2.23418,10.5501,17.5747,12.1293,15.3651,44.7615,14.358,29.7062,3.96012,14.2612,0.0242734,65.0189
-21.2765,16.5041,12.3635,15.9318,21.1759,44.7615,10.4336,15.0047,3.96012,20.5297,0.00640285,65.168
-61.4314,13.1715,20.8045,17.3215,28.6313,44.7615,10.4336,15.1336,3.96012,0.301564,0.00640285,67.431
-39.2262,22.9894,21.0378,18.3085,27.3143,7.65341,2.30318,26.9403,26.9297,18.5886,0.00525215,66.1902
18.7334,21.3157,4.56275,13.1717,27.6427,5.00784,11.5744,36.8143,23.1325,13.7793,0.0530991,65.4124
52.7196,19.2674,6.71787,1.86825,18.5466,15.6426,9.84279,53.2408,16.4031,1.9034,0.0593552,66.9819
50.9192,7.48002,3.89374,7.23258,18.2709,33.7464,8.3932,36.0156,13.9824,2.7391,0.086704,68.1874
17.4313,58.0212,7.93325,14.3357,12.6263,7.78202,14.5915,25.8541,11.2327,22.1263,0.105444,67.7068
38.8501,5.93713,6.03434,44.0207,21.4102,17.0092,11.3861,24.4316,6.14712,9.49207,0.0888832,66.0675
6.56554,6.02349,5.56719,2.96781,48.0841,17.0092,7.94177,20.9791,27.7849,8.11097,0.0537545,65.9384
-57.5019,35.841,6.64547,5.35415,35.6703,13.1852,12.7088,22.2195,37.4968,21.3322,0.00614022,68.6752
10.0815,29.7995,17.8377,11.1358,24.6193,1.3115,11.8009,22.8375,29.0042,17.5763,0.0131786,66.1785
0.093301,24.8493,24.8837,7.86537,27.3675,18.2997,6.82189,21.1275,21.9432,30.0583,0.0288662,67.0563
-47.6063,28.757,25.1719,4.82994,18.2538,18.5202,9.96213,29.8222,25.0345,18.4652,0.15955,68.2534
-16.0508,17.7025,26.5016,5.48108,13.5768,17.9625,9.28194,30.3672,25.1432,22.8366,0.0595301,66.0869
19.5019,5.94605,26.5814,5.66261,16.1711,10.1778,29.2864,32.3298,15.985,20.4287,0.0507631,65.8026
19.5019,11.9736,9.08063,15.7519,12.7265,14.437,29.2864,36.7527,14.2069,28.7465,0.0452637,66.2999
21.0015,15.7728,10.0209,11.0893,7.41734,14.437,25.1027,26.5052,15.2776,20.4808,0.177345,66.0946
25.2754,14.6923,30.2987,29.2727,7.33175,21.3937,14.2082,14.0683,12.8841,15.9704,0.140563,67.0387
114.806,17.2524,25.6385,15.9579,7.23426,10.8003,15.1164,10.091,18.9835,24.7831,0.00643214,67.1597
30.159,4.65723,13.3696,5.65075,5.07575,23.9752,26.4436,18.2602,15.0884,38.6414,0.194255,67.3162
54.2491,20.8392,21.0468,2.9105,9.49486,3.92662,52.4649,18.2602,15.7125,10.2715,0.0711529,67.9961
52.454,52.7301,7.37547,3.04778,13.1874,2.63546,30.6168,16.2835,14.9174,12.7209,0.0821269,67.3603
56.6341,33.6873,3.15412,5.53994,12.7889,10.5002,43.6826,14.3202,16.1188,22.287,0.106948,68.5588
27.4861,4.91964,12.5793,1.53167,13.0805,6.70474,63.7148,16.8825,5.25703,26.7968,0.0230204,66.7196
37.9857,8.32232,11.3471,2.72906,18.6527,6.70474,73.304,4.16071,2.63493,36.1618,0.00225011,68.55
47.92,8.32232,10.7371,6.21611,38.2353,14.6463,41.6655,4.80041,3.43434,38.5355,0.016216,67.945
2.77865,5.53511,8.77685,7.02302,54.8482,11.3093,27.5457,17.7172,3.0381,8.92839,0.00903438,64.8246
2.77865,5.53511,8.77685,7.02302,54.8482,11.6095,27.5457,17.7172,3.0381,8.92839,0.00903438,64.853
36.3112,5.80903,9.72167,11.2023,32.6266,12.8183,37.7424,17.1759,12.1964,8.64446,0.0293092,64.9946
61.0965,5.21889,21.6225,7.44036,37.0501,8.67264,24.1404,35.7863,3.90601,2.06819,0.0634825,68.2377
32.1091,9.66682,15.123,4.93018,22.3981,8.67264,21.06,53.3271,3.90601,7.52158,0.000629578,64.9639
16.4474,4.82479,17.8963,2.84836,33.9643,1.63129,21.7635,30.4484,32.9114,12.19,0.000629578,66.0716
-6.26819,7.30652,17.0553,7.67998,10.791,7.35934,49.9503,31.1521,10.4902,36.8365,0.0244737,66.152
1.87165,11.6001,12.2588,12.5925,12.4974,7.35934,39.185,34.7025,10.4902,36.0206,0.00845044,65.4261
1.87165,6.70061,23.0163,12.5925,16.0317,2.94884,46.3556,34.7025,14.8727,8.04095,0.0090949,66.83
36.9642,8.85643,11.1312,31.34,8.36774,2.94884,26.0081,31.3004,23.5886,4.31693,0.0167673,65.6163
41.8674,10.2957,32.4019,10.2254,9.07852,3.85712,19.023,28.341,19.7219,9.48083,0.00383822,66.6056
23.2276,21.5203,47.1258,8.98318,13.4932,14.4415,11.8332,17.1685,13.0981,9.35076,0.00396633,65.3578
-45.8157,14.8945,37.0368,31.5396,5.75056,20.0448,16.5357,23.2172,12.9659,6.19744,0.0026681,65.6953
30.2655,14.2652,17.6714,26.4823,12.7692,4.91406,12.7956,8.73242,42.9907,9.27514,0.00231957,64.7628
6.20457,41.8881,12.8854,10.1344,30.3236,0.439335,13.2447,15.4869,1.76264,35.1876,0.00236528,67.5533
-7.50539,38.3244,12.8854,2.76335,30.4952,3.9361,10.9946,8.38443,48.9968,2.05845,0.00277527,66.6833
-14.9711,18.0375,34.0739,25.8813,31.0187,4.55417,5.26452,4.29744,32.737,9.77966,0.00285088,65.4024
-21.2295,18.1362,5.34718,24.8682,29.5089,4.14462,8.63714,7.47961,36.4674,30.4519,0.00917262,65.9467
0.693912,20.3778,8.93593,29.3973,18.6933,36.2785,2.25694,11.0381,17.4338,21.7343,0.0717707,65.9952
35.5266,29.8588,9.19752,31.3549,9.19858,31.1173,2.96829,7.758,20.0885,7.10256,0.154547,67.3999
-11.216,26.3582,16.5751,3.51142,13.0285,53.3251,2.95439,8.97243,30.8769,10.2121,0.0807531,66.8224
-29.2161,37.4309,3.77537,15.4366,11.6602,39.4709,5.4192,5.48269,24.2818,18.3112,0.032738,68.1505
-21.1052,20.6753,14.7875,14.5844,11.6602,53.6448,5.69165,12.2907,14.9765,24.4626,0.127759,66.8491
26.8012,8.03392,18.5425,25.0556,6.48331,30.5755,7.7183,7.10259,26.9778,5.48772,0.00661927,65.4218
-8.33206,10.4899,8.31297,19.2378,0.967036,32.5349,22.2592,12.9244,52.2984,3.02508,0.0889326,67.5345
-8.33206,9.40969,19.7188,23.728,8.71641,31.4698,3.85584,0.428483,53.2775,15.8091,0.0103866,67.1105
-48.5392,1.49504,19.7188,36.199,19.9398,28.1623,2.48401,0.428483,52.9125,15.9499,0.0951032,71.0723
-48.5392,0.688236,22.8404,52.7968,16.2408,27.7353,6.04737,6.08467,12.3751,16.0133,0.0771142,68.151
32.1624,4.67527,13.1104,20.0299,34.7656,14.6515,19.1444,25.7576,3.34922,13.638,0.165842,66.8064
20.4428,6.32103,32.2239,16.6214,32.1149,13.7695,6.90324,23.0542,10.5976,12.8338,0.164046,66.1965
54.2405,7.29554,38.9321,12.5405,27.875,8.13233,2.49538,24.7539,17.32,12.0177,0.0592492,66.5048
32.1448,16.0168,50.4908,3.2153,13.1443,24.4092,0.512587,21.3274,10.6514,2.77164,0.0468847,67.5111
-4.24763,2.91298,28.1762,30.0078,11.5796,10.6509,8.38068,26.7245,24.4032,18.5234,0.0160542,66.1306
-54.9167,13.942,53.0727,10.2049,4.07081,39.0136,8.16854,3.24213,25.9052,13.4453,0.044927,68.7371
-1.46293,2.13131,24.7525,15.2202,4.07081,27.3971,12.608,60.236,3.23899,24.7386,0.0102108,66.5928
-34.3992,12.6723,15.6461,10.2437,13.8507,39.0394,5.20513,33.2723,11.7437,8.1444,0.050698,67.4123
-39.1821,6.52013,46.7187,8.46717,13.8507,39.0394,5.16408,29.8258,7.52456,11.0611,0.0411349,66.8626
-39.1821,6.6395,20.9854,8.01199,13.8507,39.0394,4.55346,32.4699,20.2426,12.6191,0.0394325,66.0017
86.9559,3.4463,17.5177,4.52742,12.1249,41.5521,19.5078,4.20185,20.724,29.7553,0.0453591,68.1556
61.2178,4.37171,8.35463,22.6065,17.783,28.9631,17.2741,4.10555,9.5753,94.3286,0.0919752,72.1297
5.59847,11.656,1.45353,16.8457,25.7903,21.696,18.2922,23.6985,3.885,39.615,0.190077,69.6667
-9.65442,10.8646,4.79022,12.6302,32.4845,19.335,23.5289,2.67294,13.1816,52.8833,0.160926,68.5494
41.5258,2.18497,15.5929,12.0151,2.85401,46.6137,23.9635,3.17534,26.1858,53.949,0.0602988,70.0455
4.8751,2.13856,29.0075,9.29991,13.5773,52.8031,10.9425,0.0952849,15.9516,54.0111,0.0417947,69.6021
13.0619,17.1705,12.9718,13.1681,10.2573,56.6881,2.90379,2.42531,33.1988,9.72095,0.0394554,66.2793
19.4813,8.56046,12.9534,14.9406,17.5053,56.6881,3.86889,14.1787,23.0693,2.92292,0.039327,66.6345
13.1748,21.5704,0.840774,13.9858,32.0664,30.2056,3.86889,20.7882,20.239,2.25185,0.356312,71.1091
-46.172,20.2995,9.21594,32.7954,42.4219,10.4507,16.2334,6.16654,19.7832,21.7325,0.206729,68.5085
-31.9391,8.64898,16.3296,28.1864,46.4763,8.39877,19.7798,15.0751,17.7914,17.4425,0.233166,69.1929
-37.9157,7.79488,25.4658,30.8328,2.78508,28.4535,34.353,13.6631,7.37799,6.92051,0.0313468,68.4039
-37.9157,10.9517,25.7118,37.109,2.78508,15.8541,34.353,6.68354,7.38469,27.7537,0.0356011,66.6827
20.709,7.38608,27.9254,17.5721,2.78508,15.0023,44.5192,6.68354,7.38469,7.44425,0.0230906,65.6475
-43.1055,10.6605,26.2523,12.7691,8.4354,17.7557,59.7851,5.68839,9.34731,42.3072,0.0209382,67.7598
-28.3167,14.7705,32.4008,7.4908,1.77863,13.9833,60.0544,12.2205,7.91488,29.9824,0.00487097,66.9269
-25.233,20.234,24.5594,9.31249,6.08027,15.0994,52.1944,21.8638,12.7512,1.98698,0.00487097,65.7687
-29.9605,9.22055,29.8576,21.464,4.47367,22.1694,15.8231,35.6115,14.1355,41.2362,0.00836045,66.9573
-20.3638,10.8611,23.1672,27.4738,0.450409,33.2876,26.9671,3.56007,24.1574,46.369,0.0415712,69.4521
44.238,45.9655,4.95384,4.82526,3.87234,23.8233,31.2695,2.62057,14.0964,40.4394,0.0268891,67.7711
62.823,9.33647,26.3885,4.58327,12.8962,46.9418,0.853853,9.46749,27.0712,6.44743,0.148654,68.5648
125.317,24.5057,11.1715,7.08748,6.13562,21.1851,22.5616,7.81857,25.3039,8.35084,0.0471511,69.1248
158.898,7.43485,7.188,2.06022,6.10005,5.68733,23.7011,10.3578,47.4325,12.5747,0.018571,69.3583
82.0446,12.9291,9.9121,5.27667,6.43714,4.00855,28.7787,12.9425,39.2595,27.2457,0.0237218,68.4056
62.882,9.83018,8.62646,5.43255,15.2283,6.91532,37.5069,4.0973,45.9912,14.3102,0.0243802,66.6177
29.764,8.19163,10.0378,4.8524,21.1238,17.8554,38.1542,4.0973,36.374,14.3102,0.0601838,66.8925
8.62581,8.19163,11.1562,10.1507,25.9581,7.97292,32.9189,5.0375,60.0067,4.38504,0.0512596,70.6035
55.6133,11.5313,20.716,13.1562,27.4788,7.72645,33.2144,1.40133,8.77553,6.10101,0.0124134,66.1441
46.0772,12.0371,20.716,15.4353,7.15454,9.14291,24.9027,1.80502,42.7786,31.7074,0.00552264,66.9397
22.2306,12.3304,21.5811,12.8234,39.5705,1.47583,33.532,1.2241,11.7287,51.0555,0.0230461,68.4012
-45.7959,16.2606,14.0021,12.8294,41.6992,12.4851,33.5172,4.33248,24.6678,21.1451,0.0757619,67.4617
52.2596,9.52179,23.179,15.3878,9.45879,7.91894,51.4533,7.09119,7.3039,25.5048,0.102666,67.3309
52.2596,5.72985,14.1844,12.1715,7.94562,18.8721,12.0501,17.9423,48.084,29.7883,0.100299,68.4405
52.2596,10.5108,8.30774,12.9992,19.2944,21.8586,28.9004,9.9051,3.53541,61.7989,0.111062,68.5325
19.4681,8.0173,10.2392,15.1613,2.97716,20.2857,47.3768,10.8748,17.2061,35.956,0.0333143,67.7094
11.0683,6.66097,18.8683,17.8776,3.94947,30.8299,45.1479,8.60266,26.05,0.538408,0.0639453,68.0408
61.2228,6.86453,10.1558,8.35212,9.00663,27.222,14.1645,27.1318,7.60715,41.7426,0.16141,70.2839
56.9741,23.7035,15.5736,7.94318,22.2163,12.3178,20.8052,4.29878,30.6233,7.50628,0.00532733,65.0304
44.8573,9.81815,11.4591,8.00422,46.3978,4.41863,13.3995,12.5985,30.7677,12.3319,0.0134397,66.6724
-23.6135,29.8909,24.5725,11.7791,16.8027,28.1015,1.96673,20.9767,19.665,8.56627,0.0510879,66.9598
-62.3082,30.4626,29.6469,19.1302,11.2658,20.9813,4.53333,29.5238,21.4601,8.19315,0.0763168,68.73
-6.6515,0.945543,31.27,16.5822,52.1138,12.2949,6.19245,2.57486,9.35082,9.87144,0.0255854,68.5897
12.6181,3.46659,26.714,14.6341,52.1138,12.3029,3.80274,20.4812,10.9606,15.6111,0.0220771,65.549
-61.1403,49.1949,10.5947,20.8173,6.31602,12.042,13.6289,24.3666,27.8637,19.5282,0.0220771,67.7956
-7.91713,49.0264,7.53038,20.3686,21.3093,11.9885,1.70954,17.4342,21.2984,9.64247,0.00665886,65.2471
31.7558,49.0264,6.54904,18.641,22.7138,12.1105,1.99477,2.46139,29.3456,13.5424,0.439248,71.8665
-0.0499505,27.6911,31.9965,21.4703,12.0454,12.5356,23.155,15.161,14.1904,7.88304,0.30638,67.7906
37.2068,24.6915,22.9344,20.7077,2.55715,13.5452,20.0429,26.7406,12.0073,9.53328,0.279876,67.827
80.3654,23.1978,12.7601,10.0348,3.73084,12.6029,36.3718,15.4823,17.9641,8.4053,0.135818,67.6
81.6213,20.8132,12.696,33.0736,5.18476,3.15865,19.5359,26.0209,14.2757,16.3173,0.112637,68.8596
-21.9994,10.0236,9.20835,10.4566,2.47164,40.3479,25.6124,23.1744,15.7354,22.0083,0.109211,66.3353
-15.3185,22.6257,11.8665,15.449,10.2862,2.36661,44.6395,25.1034,13.4955,42.2093,0.00395922,66.6686
-31.7076,16.9248,4.15073,34.4297,4.05586,28.11,4.35528,24.0344,41.0051,26.6703,0.0798709,68.0395
-13.5749,17.8493,9.40288,25.1781,5.95698,33.2896,6.94405,11.1578,31.2202,15.5002,0.173651,68.0088
51.8268,23.0671,18.0111,33.2366,7.71017,3.81859,14.4683,15.5093,21.5022,5.21408,0.0855873,66.1955
21.093,23.9111,6.70327,34.4616,10.7355,18.6383,20.4892,8.28547,17.9547,19.801,0.0496022,65.2019
-42.4023,2.13249,10.3718,26.6015,33.3026,31.0296,9.67387,13.1235,22.7143,35.6025,0.194559,70.6538
-33.0878,2.64242,10.51,21.7577,19.6857,24.4519,26.3182,15.5379,38.0861,24.9927,0.00693874,66.9066
-31.2335,4.98414,12.8775,22.9862,10.5429,17.8385,23.9253,11.5337,46.7959,10.7378,0.153818,68.3509
18.5026,7.75293,4.65657,16.2804,14.2034,8.88589,34.317,0.750503,64.1221,16.9228,0.212283,71.5187
37.0498,16.6646,0.031766,19.4332,13.6872,5.56385,34.8295,4.00284,22.2273,32.2551,0.234355,70.3047
-12.8954,8.62553,3.22297,45.5985,6.05604,23.5964,3.79005,34.8671,24.0362,30.985,0.0929544,67.8307
-25.8556,6.14377,7.31092,45.5985,3.79459,26.8798,3.79005,34.1857,11.3614,45.7321,0.147763,68.9193
77.9165,3.62567,11.3607,45.5985,2.16023,3.83088,4.82341,41.0227,11.3614,30.2292,0.147763,70.2804
23.6308,17.4221,27.0355,35.5129,7.84205,9.63989,8.00904,21.5957,6.44377,8.70516,0.214309,66.4606
30.1322,13.3707,34.3876,39.8132,9.0629,8.40474,1.63401,23.0459,19.4576,23.0754,0.237912,72.3476
12.3889,36.4454,4.67366,7.57167,22.3783,8.12645,2.16977,42.19,19.3924,22.5314,0.10201,66.9239
5.91813,46.9221,10.2053,5.40027,17.1907,6.81597,2.16977,47.5075,17.1863,10.1472,0.154201,67.5177
-13.0864,47.5919,14.0948,6.07929,39.1895,10.3684,2.25637,12.8426,14.7459,7.99254,0.17824,67.3247
