-58.796,8.31272,8.07985,8.81197,3.55544,12.6248,11.6816,2.31735,44.2243,58.019,40.2095,10.9439,33.7375,51.798,3.94772,44.1062,25.1595,3.53163,18.4833,1.85831,9.3194,0.12683,45.9155,116.584,14.9916,7.01994,37.2357,2.30029,62.8427,27.7225,29.2587,60.78,93.2034,11.0875,115.102,222.505,131.103,210.089,35.8963,1.98142,85.8629,21.8157,29.6984,41.0738,18.3012,1.2171,18.0299,23.6071,26.506,7.25394,24.8751,6.26705,2.09692,25.4178,23.4747,49.1124,3.70187,20.0105,3.71637,34.5668,17.3189,14.0812,7.93636,7.37247,9.74174,16.2598,21.3984,23.3446,69.2843,83.733,40.7409,84.2553,73.7776,0.472776,29.0446,21.5922,127.176,6.34789,11.3369,54.9904,36.2942,87.165,70.8948,69.4525,51.8189,34.9842,42.8948,40.5,12.2873,58.799,13.0449,0.00940668,27.7712
-56.4463,5.98731,9.56987,9.54966,9.33992,12.2435,1.99966,8.24935,65.8866,37.989,25.8255,31.41,30.3786,30.9186,8.2149,39.4436,17.9304,18.1638,39.3113,3.66257,8.22293,2.09266,44.3933,102.177,5.4786,28.5499,40.2208,6.47951,38.8562,68.6994,9.82988,68.1728,43.6864,11.0875,115.102,227.84,143.853,236.442,58.3226,1.59706,49.8717,9.22834,28.2414,71.1388,7.39534,11.7933,56.8716,10.0708,21.736,23.2463,44.2915,28.6691,2.05968,1.14374,29.5574,8.89541,5.06185,19.8448,40.2389,31.3417,12.999,30.9726,33.4105,21.1768,4.84733,25.4633,16.591,6.94489,38.5077,27.2021,53.5226,154.019,71.9597,125.553,12.5212,109.262,13.3441,16.2979,16.1499,28.081,41.221,25.7503,68.7567,123.344,41.9197,89.3905,73.3356,62.3978,50.0315,39.8555,69.3449,0.0119744,28.8557
-56.2382,7.12017,8.1892,8.44853,10.2379,1.50075,17.1419,22.999,36.8769,37.989,23.4639,21.6205,23.9508,0.866022,26.6552,37.541,7.78475,26.1248,39.4432,7.36655,4.46154,2.09266,44.3933,91.2482,5.4786,12.4557,49.3184,6.47951,60.1017,64.8602,24.5297,44.456,72.2573,25.5829,115.102,236.638,141.227,237.159,39.1965,1.59706,50.2783,20.1985,30.282,80.2555,6.57089,8.66467,11.2226,5.46059,17.405,48.8524,25.5288,40.3565,24.9884,9.71261,21.8856,3.44415,5.02857,18.1093,39.018,34.3188,20.34,28.9339,9.59184,23.162,25.712,5.54695,8.35067,40.2503,63.7411,4.45159,81.0373,157.926,136.935,90.9213,63.0095,174.828,114.328,1.14951,55.8494,19.3841,32.231,13.223,45.7893,44.6203,58.7783,40.753,25.1427,29.6516,22.9643,42.5893,19.808,0.0135458,24.3439
-56.3541,7.46321,6.66901,9.50183,7.10313,1.50075,17.1419,26.2131,26.5163,33.2072,4.47128,64.5705,14.5695,3.51249,30.2563,30.1473,6.80753,26.5837,49.865,20.0867,14.834,18.8762,27.4315,86.1913,7.76003,9.5306,50.5631,3.91577,65.0372,45.1658,64.3893,16.5683,64.9529,27.5964,115.123,236.638,141.227,222.572,27.075,3.36771,36.6722,8.89063,53.9931,64.485,28.4605,16.3712,5.54409,5.55204,27.2534,15.6585,40.3064,22.829,60.0882,4.3716,21.5716,1.00765,7.75104,25.6413,22.1872,8.21289,17.6533,20.1495,43.102,24.8267,17.8202,9.84132,12.8812,38.9505,38.644,16.4605,94.26,132.163,76.7312,31.1083,219.592,99.9189,90.1475,37.9435,24.205,35.5043,59.4468,49.4893,82.6543,48.7039,90.9104,71.9786,27.4238,102.203,16.7223,41.1145,25.3041,0.0105169,26.9013
-57.3595,8.02499,4.30041,7.80741,2.53906,9.80868,8.96368,16.6017,28.2011,43.1582,10.2781,64.5705,10.1554,6.11688,8.28508,20.0766,6.53062,22.6674,40.8471,25.4202,24.608,2.77823,10.2857,112.801,12.0157,21.8246,36.8885,33.5181,74.6317,70.3778,80.9758,14.3912,14.7173,27.5964,115.123,230.867,92.4678,219.246,127.531,6.22024,22.3692,0.860821,42.5751,62.5337,24.2398,3.10599,23.3407,7.47713,25.9842,1.9535,54.5716,6.34212,18.3876,4.32217,17.1624,33.0034,31.774,10.2331,26.6596,6.91395,20.1809,32.47,15.4919,44.9516,14.8562,6.72991,22.6019,24.8537,13.0046,23.1041,40.8365,90.1397,67.3962,9.00064,78.8636,112.627,39.8354,25.4852,7.06417,56.4235,74.2892,5.53097,108.009,35.3831,86.7712,8.88009,33.7931,21.9268,52.3462,38.4909,10.9733,0.0095132,19.8308
-61.2302,8.21485,7.43242,4.94042,2.48057,18.7658,8.96368,9.44209,5.99605,45.5254,26.8629,63.2183,11.1151,7.89684,0.318562,16.4764,22.1075,14.5255,39.253,24.9191,5.0863,48.4793,24.6818,127.021,16.5526,19.2572,45.967,25.98,39.3117,49.1616,77.3057,38.7276,21.0006,21.8461,49.2205,233.997,68.491,249.58,154.648,6.14326,29.5451,8.92052,41.7865,55.3726,11.9294,4.03163,23.7691,7.05983,33.8093,5.68799,47.4773,16.8588,17.453,5.50316,18.7986,10.4852,29.0145,8.06025,54.8999,22.3189,4.10627,19.5566,8.03931,6.82838,28.8185,24.0871,27.6334,37.0405,14.2957,82.5631,26.6103,85.7822,31.4413,79.8047,52.156,1.58582,22.8453,28.6665,25.9291,33.3574,85.2648,3.89704,115.288,14.6084,36.8382,20.6551,41.2763,38.6674,56.4889,46.4274,7.66573,0.000879408,18.4699
-58.7225,7.27433,7.43242,2.48269,15.7624,24.8242,22.6289,6.40719,17.2749,24.6016,2.00491,64.0698,33.0235,6.49662,35.5005,6.1985,17.2295,19.2328,37.1187,39.9576,2.98644,33.6723,10.3,124.308,16.5526,26.0943,35.9125,11.1186,30.4747,49.1616,77.3057,46.823,28.1892,17.085,61.6726,233.997,68.491,248.567,168.848,10.4788,65.9742,16.6607,36.0127,14.3228,8.4114,13.7667,24.8307,21.0995,34.2428,9.59198,17.7235,47.2085,25.9357,5.50224,13.1224,40.9049,17.9161,7.14368,29.8276,27.4817,14.627,11.6938,4.81558,2.56099,0.58178,14.79,17.8272,7.31055,18.6026,105.543,30.1461,85.5122,39.3384,2.34755,17.7413,10.3625,1.77469,55.6089,71.1383,13.037,33.3705,42.4124,43.8579,92.1011,56.9631,79.4475,45.5451,6.33772,32.8107,73.4341,102.668,0.00267726,19.9349
-58.8566,9.4243,1.98714,7.44975,17.011,8.01742,53.8121,6.40719,14.985,9.60399,2.66373,59.8444,25.1235,2.98179,10.5393,37.0511,20.3541,28.5282,28.085,30.3816,1.85515,20.7154,23.312,177.458,5.75084,23.7807,36.4852,19.2779,9.5904,25.2803,80.8007,36.7171,57.391,16.6494,61.6726,255.411,81.683,236.165,146.955,10.4788,58.8621,6.5716,33.1932,23.2484,3.29764,9.92724,32.8322,8.42312,20.6429,16.8483,19.512,2.50826,15.3735,4.3061,12.2538,19.4642,0.967842,11.4148,0.584121,57.8147,15.9746,18.481,14.6747,9.94928,58.1202,121.952,52.9032,0.105255,26.0165,61.0945,33.0382,2.88546,56.6454,17.215,20.9239,23.9938,50.2734,6.81461,170.192,10.2566,66.6591,89.8054,19.688,71.841,67.9562,126.627,52.7711,9.37862,89.9016,44.7507,84.9829,0.00625413,34.2998
-56.4062,8.90598,1.58116,5.12535,21.3274,4.71054,69.2748,6.40719,15.0022,18.7876,2.85981,56.2843,22.3884,1.87388,41.5548,23.1984,13.3626,20.52,5.13404,11.6415,4.35526,20.4703,25.1679,147.636,42.4336,39.1551,12.179,43.9055,11.6998,26.6162,47.0919,39.2861,70.5543,16.6494,64.2019,254.021,100.148,238.711,121.115,0.482783,53.6048,22.6596,65.6963,18.4314,3.29764,8.24211,19.6951,14.8623,10.1268,3.7592,33.5689,4.40289,21.6158,11.522,1.64722,16.4985,28.264,16.0589,60.318,22.212,18.5776,10.838,14.6747,15.5757,38.8454,36.5189,75.5384,53.6202,5.6738,18.5255,32.3462,22.1025,16.1317,20.0865,7.38944,23.6919,49.5383,14.5186,78.0865,18.8031,22.3826,68.9092,21.1037,86.6123,44.9562,208.242,48.7595,28.0728,54.589,127.922,43.9118,0.00892599,22.5646
-57.2825,8.82202,3.61573,2.6747,19.6536,3.58285,81.0508,11.1421,16.3344,9.16669,2.51289,47.4077,30.2391,21.5167,24.221,12.1934,18.9079,22.1986,8.87725,28.8502,6.70879,7.11085,43.3975,97.3757,52.3007,11.9987,17.6119,134.794,30.4232,26.6162,15.2679,32.0086,43.9735,16.6494,64.2019,265.293,104.529,202.936,122.682,3.15697,42.8255,48.5938,33.4092,14.6789,28.5091,0.323791,15.7947,15.6275,15.1847,44.7439,78.7271,27.5388,24.8611,14.7365,53.851,89.055,5.83847,3.66844,5.84158,9.25841,11.554,8.29507,24.0648,0.216176,62.1246,33.5571,46.6387,36.0372,15.0987,29.4935,31.9653,71.3552,70.5155,33.9896,4.45031,1.9464,50.2359,62.7352,67.9859,65.6108,64.8291,35.6624,18.2032,108.318,0.33885,37.2019,15.1532,30.4284,67.1791,127.922,30.1822,0.0180202,33.1077
-60.6052,8.5208,8.42056,1.7901,18.1238,18.8325,66.3347,11.3577,8.85518,4.0801,11.3727,47.4077,49.6719,10.6422,10.0976,8.61505,2.90606,24.3761,8.87725,36.4675,5.2203,56.4935,20.671,91.7657,76.9717,31.0391,46.0273,123.234,50.624,12.3398,9.452,32.2505,41.506,15.0945,60.3471,270.952,104.529,168.184,92.8504,23.8658,20.6148,47.2164,42.6556,18.1579,30.6209,12.6227,16.2421,19.3452,23.1211,10.2317,4.96338,14.4943,21.5551,43.2877,37.5552,20.921,29.1031,28.6507,9.44014,2.49785,8.85718,15.2884,40.6839,5.76529,22.5427,33.7246,35.9815,22.9513,10.2048,27.1075,19.915,41.2197,90.2633,25.2186,1.48206,15.2302,7.0524,29.0173,83.6649,6.03619,52.9249,30.3912,22.1963,62.6421,25.4491,35.9309,144.062,56.0412,56.5076,147.79,29.2406,0.00805559,24.4828
-55.486,8.28507,2.07626,4.61036,21.4499,20.5403,43.3005,9.24396,31.8212,5.306,43.7184,10.9557,15.3908,5.82234,15.6818,29.611,8.16802,53.3504,4.63274,42.1528,5.02997,31.4932,12.7914,43.0577,82.1943,30.8972,41.2103,92.206,47.3685,24.3788,13.3539,30.7348,57.0898,18.1331,131.207,270.952,119.101,152.838,87.7684,3.45172,36.0116,73.0679,6.54651,49.9384,25.9076,30.0281,4.83468,7.61709,21.7931,32.6759,28.8525,28.4415,8.17899,32.6053,22.741,27.07,27.3763,18.7705,3.50304,13.3392,36.7612,15.3845,49.9365,6.5635,24.1335,3.2984,55.0668,33.609,11.4818,13.9583,29.368,38.6216,114.724,34.6803,39.6188,79.6107,19.3039,2.93551,20.7814,38.3048,47.6467,26.785,5.45253,22.6208,75.495,103.274,124.528,107.447,35.176,33.3777,36.3699,0.00337814,22.7776
-62.9298,6.38195,5.25017,4.13366,11.5652,38.0431,46.9733,9.24396,44.0037,6.29025,25.4251,16.2272,13.939,0.629358,25.0609,38.6162,8.16802,50.3936,10.3941,46.6678,8.07094,31.1895,9.76573,28.5686,81.0107,13.7625,12.8302,109.898,39.3534,25.0163,17.016,56.529,20.7975,39.3788,131.207,299.464,75.0615,147.358,112.074,11.5262,29.6231,38.6795,4.94614,48.4061,36.9198,20.503,16.7898,26.221,52.8099,40.0365,10.2186,14.2931,6.09934,27.1602,7.26873,29.7747,4.04659,41.9734,4.01534,0.843578,23.9923,13.3508,48.7546,3.09417,28.4232,18.6534,17.5451,28.9973,9.53887,27.7496,30.4367,33.2141,3.92884,68.3172,65.9414,106.93,95.7168,28.7336,3.68596,13.2662,70.8399,10.1769,19.2321,27.8867,62.5481,42.7561,186.095,104.543,19.1139,21.7598,81.3528,0.010294,31.0937
-60.8547,8.77825,2.59183,8.19619,10.048,38.0431,44.3186,30.0777,32.3099,14.2488,16.3532,8.25247,24.6541,4.46896,21.6403,35.2251,7.91157,46.7161,20.038,12.5384,13.5609,4.3972,9.76573,36.4778,79.081,27.2951,7.14039,109.898,18.2542,32.2786,14.2785,41.1261,16.1926,71.3926,164.135,280.998,91.4929,157.328,87.6504,3.02505,16.0251,67.2192,22.5566,39.8699,26.7957,43.4084,16.3039,73.6624,49.0491,18.3056,50.7788,23.9703,27.5926,19.9934,15.1453,38.4519,22.4419,1.87311,7.25141,6.93495,5.63959,11.852,19.4342,22.5346,7.55779,1.39593,13.8755,41.2423,10.5913,17.414,31.1188,36.0839,32.7954,59.9689,19.0271,81.0922,38.608,14.4037,12.834,30.4187,70.5105,19.5895,20.0879,14.547,79.1891,72.6178,412.115,56.9262,40.6312,18.3946,75.1349,0.0321537,25.3082
-61.7676,10.4388,1.86548,2.5459,14.6196,28.2608,49.4685,35.4255,23.754,14.157,9.61449,8.50786,18.7207,10.5236,23.6059,35.2251,8.37587,41.4187,24.9233,3.02321,21.1992,10.5957,36.1127,12.1176,71.3,17.2923,6.687,126.25,11.0303,16.2472,21.3882,62.7145,36.8996,59.0662,164.135,280.998,54.4835,187.661,91.4777,7.41664,21.2417,41.9585,22.5566,60.4289,15.6863,23.9365,18.4726,12.1041,13.4621,18.0317,47.6783,28.4995,35.5678,29.9646,19.1032,30.462,43.7338,10.4154,12.8699,1.89937,1.29202,35.5581,15.137,17.0045,27.718,11.9813,45.3629,33.7752,11.3365,32.5417,35.2308,39.3119,82.8296,4.64474,11.2514,24.1832,42.6519,56.9652,19.9013,39.6537,113.829,50.3145,22.9335,13.8364,93.6732,71.8021,133.859,3.52687,48.4864,21.1586,33.0522,0.0140575,18.4606
-68.5531,10.3379,2.65392,1.98564,16.3695,50.7758,41.5334,32.7936,24.9491,14.8871,9.61449,9.76383,24.7654,25.2006,17.3398,12.8995,8.36474,46.1466,20.3831,24.7937,15.7555,14.5289,52.1183,10.7843,64.8126,13.1485,18.1342,119.222,16.1135,11.6108,34.4988,55.3889,42.7111,34.6674,164.135,282.191,47.847,188.443,65.6848,3.82079,7.68769,55.733,8.91787,71.5227,28.434,26.3044,18.4314,15.6479,23.9079,18.053,38.3851,24.8823,30.1118,7.53067,20.9163,23.8478,26.783,47.3163,6.84632,2.05414,51.4959,31.9843,10.0561,5.47073,14.7772,7.88001,40.5462,23.5567,1.07822,87.1242,99.4561,17.422,67.6706,31.4023,71.9686,56.5624,27.9617,74.8073,65.9655,27.0355,92.5546,68.6689,52.9246,44.8486,74.8912,1.03868,100.871,22.5069,50.3317,50.9012,53.5472,0.00183193,26.9833
