Year,Prop in niche,Prop in niche (Gaussian centered),Prop in niche (linear lagged)
1036,0.2960573476702509,0.577352167369237,0.808281276668373
1037,0.6202150537634409,0.572996049540256,0.788685006749523
1038,0.385089605734767,0.567163166163165,0.769660351595835
1039,0.5766308243727598,0.566150955288846,0.752497633787956
1040,0.8411469534050179,0.569770339200131,0.735527316172477
1041,0.7280286738351255,0.577483116108428,0.708278483762355
1042,0.9109677419354839,0.590353168567459,0.701824388276001
1043,0.05433691756272401,0.60067913996024,0.699157473351022
1044,0.6073118279569892,0.614986501897934,0.680149575633447
1045,0.8055913978494623,0.632324938495882,0.653558627752176
1046,0.12401433691756272,0.658762059412246,0.657523313007184
1047,0.8725448028673836,0.684329229454323,0.636109171593043
1048,0.33734767025089607,0.710311666022794,0.616383807351549
1049,0.7663082437275985,0.739370608651644,0.584213874536455
1050,0.9175627240143369,0.768273510862659,0.559016276435631
1051,0.9237275985663083,0.793135250187475,0.554941736877221
1052,0.9554121863799283,0.818142238511828,0.590893264441651
1053,0.9668817204301076,0.838899043432852,0.578860184021474
1054,0.9751971326164874,0.862430496120588,0.570282238669335
1055,0.9584229390681004,0.876220876852949,0.553187791897469
1056,0.9118279569892473,0.885276942771775,0.605511955189375
1057,0.7918279569892474,0.887139497580476,0.643664292696551
1058,0.9005017921146954,0.876124707582375,0.653561110335304
1059,0.8346953405017921,0.870682525980714,0.686779313876088
1060,0.9753405017921147,0.856022088668144,0.704310695278437
1061,0.8291039426523298,0.839009157649587,0.697743021613989
1062,0.9251612903225807,0.82089214972376,0.702312215860603
1063,0.9303225806451613,0.800475109616477,0.690334372915018
1064,0.8926164874551972,0.779749517680643,0.759860975344846
1065,0.9175627240143369,0.760276568306023,0.780460208847306
1066,0.936057347670251,0.74559522837688,0.783598814566557
1067,0.05290322580645161,0.735188011358529,0.848391130971776
1068,0.12774193548387097,0.731485128498097,0.841910968362581
1069,0.7988530465949821,0.732722007646422,0.886082949308756
1070,0.6742652329749104,0.740338092907321,0.890860059892318
1071,0.8658064516129033,0.751936724722319,0.881662710049807
1072,0.9171326164874551,0.769715524907599,0.871876367360238
1073,0.7817921146953405,0.788418216662059,0.85845800555478
1074,0.7571326164874552,0.807851096010721,0.843088954056696
1075,0.7678853046594982,0.825643084542019,0.826066502195534
1076,0.9595698924731183,0.842951354887211,0.810573942186846
1077,0.9025089605734767,0.857351740133493,0.799276947664045
1078,0.9595698924731183,0.875385466110796,0.7996151996152
1079,0.9690322580645161,0.88617288159394,0.790370680693261
1080,0.9554121863799283,0.882123378293661,0.787631150211796
1081,0.9390681003584229,0.871706444783285,0.771948672593834
1082,0.992831541218638,0.859893841841109,0.770269205107915
1083,0.8731182795698925,0.844811781016,0.759631957051312
1084,0.8203584229390681,0.819662566984276,0.74804946546882
1085,0.6787096774193548,0.796610553622359,0.738968797033313
1086,0.8725448028673836,0.771987226078419,0.727425406135084
1087,0.8562007168458782,0.745184399688091,0.71385498611305
1088,0.8893189964157706,0.712342475257374,0.784192151934087
1089,0.8048745519713262,0.679820095065686,0.850657108721625
1090,0.37663082437275985,0.652613603452955,0.854284162671259
1091,0.14781362007168458,0.63140300663884,0.866958370184177
1092,0.7396415770609319,0.614197586526128,0.861673571350991
1093,0.7868100358422939,0.599843897888022,0.851158590513429
1094,0.025519713261648747,0.593279595174823,0.849673385157256
1095,0.7360573476702509,0.592944869956576,0.850338717435492
1096,0.8134767025089605,0.593270598919898,0.850223897965833
1097,0.8031541218637993,0.598976314196586,0.832006082328663
1098,0.10551971326164875,0.607627646114254,0.815525454235132
1099,0.2612186379928315,0.619270770269602,0.790834303092368
1100,0.7108243727598567,0.63383768716698,0.764165153842573
1101,0.9640143369175628,0.648956762217107,0.738771431674657
1102,0.8544802867383513,0.666582796969403,0.714497354497355
1103,0.6594982078853047,0.676128589084405,0.683892690344303
1104,0.8219354838709677,0.685111805823898,0.66394947943335
1105,0.8530465949820788,0.700539550005645,0.648944126363481
1106,0.3326164874551971,0.708568160605908,0.645317693059628
1107,0.7525448028673836,0.716900623655296,0.623550404195566
1108,0.6801433691756272,0.723651158047929,0.60250678831324
1109,0.7697491039426523,0.736863422856107,0.577934801160608
1110,0.8285304659498208,0.748699063329922,0.561141988238762
1111,0.5327598566308244,0.753637268033419,0.583956306536952
1112,0.8451612903225807,0.760786319837429,0.630591009945849
1113,0.7101075268817204,0.769390438971114,0.62329531877919
1114,0.7839426523297491,0.780255042115955,0.611699172989496
1115,0.9349103942652329,0.787614907554875,0.673247994538317
1116,0.930752688172043,0.785768979808934,0.671045322658226
1117,0.9311827956989247,0.790282492334397,0.662314077797949
1118,0.6541935483870968,0.790615636442875,0.653876398392527
1119,0.7512544802867384,0.789876814429509,0.711655417461869
1120,0.854910394265233,0.784687496517613,0.757850083011373
1121,0.5429390681003584,0.780924417833292,0.762444723735046
1122,0.9478136200716846,0.769441031098736,0.743951962016478
1123,0.8890322580645161,0.752724247071825,0.73556641685674
1124,0.9568458781362007,0.739233493487567,0.746193734580831
1125,0.7985663082437277,0.722165976883676,0.741952861952862
1126,0.07354838709677419,0.703068090952884,0.731509255380223
1127,0.7178494623655914,0.681798747874747,0.770045151980636
1128,0.963010752688172,0.655765502134063,0.771316855187823
1129,0.9068100358422939,0.63059892663375,0.780151747893683
1130,0.6531899641577061,0.602380020318647,0.780336079690918
1131,0.9416487455197132,0.579109944655885,0.775666340827631
1132,0.007598566308243728,0.556049690999349,0.79561141367593
1133,0.13806451612903226,0.533482037827272,0.784095331192106
1134,0.6312544802867384,0.515838608405397,0.784515508386476
1135,0.5148387096774194,0.504672069620018,0.777058449316514
1136,0.5998566308243728,0.493658480481552,0.754426600878214
1137,0.48129032258064514,0.496765919069651,0.730227001194743
1138,0.16200716845878135,0.497476728649663,0.702658536206923
1139,0.27698924731182795,0.501900469043562,0.698637992831541
1140,0.29089605734767027,0.505458890590737,0.683800834768577
1141,0.9323297491039426,0.515570719118783,0.659875560520722
1142,0.49476702508960574,0.525984294819338,0.664102778941489
1143,0.6929032258064516,0.542429111309089,0.630419711710034
1144,0.6890322580645162,0.547915256438911,0.601214603795249
1145,0.8498924731182795,0.554345038277633,0.565381619575168
1146,0.1525448028673835,0.552003908313638,0.54114105727009
1147,0.654336917562724,0.552288542733047,0.585325451131903
1148,0.6010035842293907,0.546820920029374,0.570431193657
1149,0.6941935483870968,0.548765728099284,0.532085835311642
1150,0.1724731182795699,0.549303563272624,0.495670685348105
1151,0.5555555555555556,0.545965207788151,0.481889245760214
1152,0.7967025089605735,0.540375971236357,0.441256807708421
1153,0.6553405017921147,0.544743615813349,0.488342099955003
1154,0.04272401433691756,0.550092893258647,0.523154121863799
1155,0.9442293906810035,0.560542992783828,0.514485562227498
1156,0.07655913978494623,0.567540790721835,0.514502940309392
1157,0.7316129032258064,0.587969541118082,0.507361789942435
1158,0.2040143369175627,0.604314444354478,0.509799065928098
1159,0.9296057347670251,0.621798499738024,0.544585020714053
1160,0.883584229390681,0.641399544476881,0.571544011544011
1161,0.41734767025089603,0.666458335371793,0.597786156495834
1162,0.6202150537634409,0.684543968947176,0.564365001784357
1163,0.9324731182795699,0.702343249634436,0.572617108100979
1164,0.8450179211469534,0.717341663321679,0.563515337708886
1165,0.9397849462365592,0.735845965312566,0.555850982947757
1166,0.3363440860215054,0.745522343510343,0.531339819081755
1167,0.9243010752688172,0.759471324290955,0.573564834209996
1168,0.7525448028673836,0.768187885777999,0.570597526726559
1169,0.6458781362007169,0.778843845590397,0.572672966221353
1170,0.8732616487455197,0.78317039308265,0.567051777374358
1171,0.9670250896057347,0.78707981095846,0.612299337460628
1172,0.6980645161290323,0.790769539487138,0.623338143338143
1173,0.9624372759856631,0.794442394327171,0.61317196543003
1174,0.6222222222222222,0.79583805182347,0.615713509907058
1175,0.745663082437276,0.795769447575181,0.676990488603392
1176,0.8837275985663082,0.788309915150817,0.65605052056665
1177,0.7025089605734767,0.788460203574646,0.716699405731664
1178,0.9810752688172043,0.78116781215797,0.71887787242626
1179,0.7942652329749104,0.771512931606969,0.771575043833108
1180,0.8914695340501793,0.764461161272684,0.758144269112011
1181,0.7524014336917563,0.755161823670707,0.748329376716473
1182,0.4470250896057348,0.745814958890081,0.781028099737777
1183,0.8769892473118279,0.739140274840292,0.796395909944297
1184,0.9503942652329749,0.732634558200367,0.783454204099365
1185,0.7103942652329749,0.732121835464618,0.777880184331797
1186,0.18939068100358422,0.730735923867513,0.76044252044252
1187,0.7774910394265233,0.733621814265166,0.799772843643811
1188,0.7569892473118279,0.741414718469749,0.784928237831464
1189,0.5033691756272402,0.744995190531617,0.784619156232059
1190,0.8853046594982079,0.75140373264586,0.795043522785458
1191,0.895483870967742,0.758205053249244,0.784892861021893
1192,0.8778494623655914,0.765909887754784,0.765832208412854
1193,0.7825089605734767,0.774125017522454,0.771588077394529
1194,0.8612186379928315,0.773356532092282,0.752871883194464
1195,0.896774193548387,0.77200209723941,0.766272866918028
1196,0.6563440860215054,0.767271445184753,0.76806529193626
1197,0.9247311827956989,0.764148534029469,0.757483902000031
1198,0.9165591397849462,0.753266835127016,0.764303557851945
1199,0.48401433691756274,0.743181663845445,0.743647224937547
1200,0.5526881720430108,0.734772005695145,0.738927834411705
1201,0.7412186379928315,0.725481793411333,0.724721252463188
1202,0.8193548387096774,0.717391571831705,0.723447066672873
1203,0.8283870967741935,0.713027297748488,0.75158528448851
1204,0.5690322580645162,0.710769952428614,0.739302704463995
1205,0.8108960573476702,0.705410625032567,0.719743052646278
1206,0.48186379928315415,0.704455512227199,0.721012273270338
1207,0.5855197132616488,0.699148206346974,0.771360300392558
1208,0.6249462365591398,0.689687507016469,0.767584291455259
1209,0.7753405017921147,0.685033016703769,0.765751524461202
1210,0.748673835125448,0.681170684523362,0.788037052553181
1211,0.9298924731182796,0.67244472323364,0.77579419385871
1212,0.810752688172043,0.662661127664153,0.762259150646247
1213,0.9060931899641577,0.650919606936696,0.750449502707567
1214,0.743225806451613,0.639112747032181,0.747137116169374
1215,0.3017921146953405,0.628257080276481,0.734247544570125
1216,0.6896057347670251,0.620549459619693,0.717228816583655
1217,0.012043010752688172,0.610844749468711,0.719278188955608
1218,0.11340501792114695,0.610732977979625,0.693416499868113
1219,0.8514695340501792,0.610871399057232,0.668015950596596
1220,0.7505376344086021,0.613392176625619,0.683091436639824
1221,0.6378494623655914,0.62071057798273,0.692292510357026
1222,0.9248745519713262,0.627324780779114,0.685149498052724
1223,0.807741935483871,0.63054152886626,0.670852922465826
1224,0.7208602150537634,0.631324304426329,0.655269748172974
1225,0.4572043010752688,0.6356874299345,0.662780182780183
1226,0.7891039426523297,0.637416970172743,0.648208661111887
1227,0.0017204301075268817,0.636965614112831,0.661470620180298
1228,0.933763440860215,0.64204160470341,0.666816862945895
1229,0.6173476702508961,0.643314820491999,0.668545982094369
1230,0.7253046594982079,0.635582895276493,0.656386289934677
1231,0.9396415770609319,0.633217486323654,0.647477540380766
1232,0.8017204301075269,0.63171394940507,0.621539511862093
1233,0.29089605734767027,0.62874099327308,0.604181911278686
1234,0.3188530465949821,0.629771401691542,0.57561482722773
1235,0.7496774193548387,0.626020823314772,0.56188179801083
1236,0.33648745519713263,0.626494171573328,0.588429300687365
1237,0.7736200716845878,0.621480758061635,0.580084718149234
1238,0.880573476702509,0.624990054637356,0.637096619032103
1239,0.7392114695340501,0.619880106978386,0.687602910828717
1240,0.48,0.616191551692544,0.669404335210787
1241,0.8205017921146953,0.603835668071959,0.660684261974585
1242,0.6474551971326165,0.593498943975903,0.662250151282409
1243,0.6100358422939068,0.585489933639529,0.636359912488945
1244,0.7318996415770609,0.576146274790559,0.620789771757514
1245,0.08688172043010753,0.570004692465792,0.61037347359928
1246,0.457921146953405,0.562788924005401,0.623928998122547
1247,0.3419354838709677,0.563320423381512,0.605376033763131
1248,0.7526881720430108,0.556484467665745,0.661654331331751
1249,0.8417204301075268,0.558350973213343,0.632802991512669
1250,0.6832974910394265,0.566048928523819,0.63300221880867
1251,0.04243727598566308,0.579345292347275,0.620431038495555
1252,0.6460215053763441,0.593256406306174,0.58710360129715
1253,0.7369175627240143,0.612624583447624,0.566033918291983
1254,0.1978494623655914,0.632071342447578,0.591000015516145
1255,0.7113978494623656,0.655529387178083,0.615123896414219
1256,0.8222222222222222,0.682414548618542,0.600395972008875
1257,0.9341935483870968,0.707503744482022,0.62581824388276
1258,0.2712544802867384,0.733104657574398,0.609326444165154
1259,0.963010752688172,0.754588963679377,0.58346847895235
1260,0.9684587813620071,0.772782127160598,0.571454017905631
1261,0.9172759856630824,0.791671894120738,0.584897205542367
1262,0.9025089605734767,0.813389850072385,0.567740694192307
1263,0.9037992831541218,0.822119583470427,0.567425406135084
1264,0.5995698924731183,0.824550739376894,0.57046657046657
1265,0.9458064516129032,0.833232740162474,0.563355211097147
1266,0.6460215053763441,0.828435942160757,0.617302363108815
1267,0.9215770609318996,0.822873845264682,0.639525826622601
1268,0.9353405017921147,0.809121286609734,0.674862294217133
1269,0.9729032258064516,0.795680290620833,0.673810920262533
1270,0.7994265232974911,0.771000014244114,0.664482614160034
1271,0.9294623655913978,0.745234774775307,0.670622042234945
1272,0.9611469534050179,0.717938234011431,0.738998588030846
1273,0.5298924731182796,0.683159443011496,0.752001117162407
1274,0.33017921146953405,0.651962998072329,0.754979596269919
1275,0.9333333333333333,0.617503692398509,0.810148179180437
1276,0.374336917562724,0.580030614443214,0.817171406848826
1277,0.7513978494623655,0.548858254149691,0.81381309252277
1278,0.309247311827957,0.515650295861897,0.79757017176372
1279,0.28516129032258064,0.489095334487102,0.841654641654642
1280,0.32344086021505375,0.469869128547446,0.82008347685767
1281,0.5870967741935483,0.456000241820184,0.796366118946764
1282,0.6368458781362007,0.44671673118196,0.776087759313566
1283,0.08716845878136201,0.442985400578274,0.753622243944825
1284,0.6738351254480287,0.446401837049925,0.730043910689072
1285,0.11240143369175627,0.450518535726797,0.732013840400937
1286,0.19412186379928315,0.459152001822103,0.699253673447222
1287,0.47985663082437274,0.475019477032151,0.693027354962839
1288,0.30121863799283155,0.492627934936289,0.659064997129513
1289,0.6627956989247312,0.509845668004103,0.622671569768344
1290,0.9182795698924732,0.530081403581156,0.582626883272045
1291,0.6890322580645162,NA,0.557874908842651
1292,0.6754121863799283,NA,0.520201709879129
1293,0.6232258064516129,NA,0.478185231733619
1294,0.42594982078853044,NA,0.474923738149545
1295,0.03612903225806452,NA,0.488545051125696
1296,0.8002867383512545,NA,0.446758211919502
1297,0.6741218637992832,NA,0.457086999022483
1298,0.9750537634408603,NA,0.434105727008953
1299,0.3939784946236559,NA,0.451686760073857
1300,0.8298207885304659,NA,0.473815264783007
