-3.67745,5.77285,19.0444,41.3513,1.9165,21.6183,106.173,132.474,1.10993,81.9101,28.923,115.095,109.469,16.9241,31.8148,45.2398,22.2041,23.9142,29.2656,37.2012,93.1222,34.1935,25.4805,10.0316,4.38275,19.8081,60.697,1.27061,34.3155,65.4511,81.3599,5.39016,36.5456,31.9864,32.8446,108.728,10.3161,10.1113,0.138428,15.9369
-13.7418,5.66611,42.0692,11.4252,2.49437,18.3537,65.0326,22.5028,118.688,27.9202,19.2286,126.107,92.4591,32.7428,63.3174,42.8364,34.3052,38.9822,17.0039,21.7171,46.9116,16.2988,29.0391,45.1642,27.9762,21.4431,72.1695,29.7816,3.92197,34.8812,82.7587,115.671,47.0469,44.163,22.8497,74.5553,33.1776,13.0108,0.0610072,9.83339
-8.29511,3.26184,19.2585,191.362,6.24279,108.264,33.3795,24.3269,33.7265,55.3712,18.3349,75.4325,43.5904,95.3039,46.6606,131.463,14.1127,14.8282,23.4484,29.7234,12.6747,17.8589,15.4083,20.6883,37.4012,9.80685,9.36144,106.674,52.5932,26.0231,40.9022,3.41051,25.3824,132.468,10.7939,41.2688,19.2714,5.36401,0.0185169,12.1826
-12.9729,44.891,109.982,36.7694,33.0915,35.6601,71.1971,57.097,7.45837,78.8218,0.240402,12.571,75.5606,51.7708,5.39673,25.8707,10.4787,25.1654,54.9901,23.2644,122.958,79.5707,1.07128,86.5994,56.4962,108.767,20.2468,31.0217,29.7143,12.9855,28.204,48.4297,11.7313,23.3545,20.7147,58.408,33.8666,14.7395,0.0647262,12.5103
-20.4093,43.4702,70.7292,91.5648,56.4412,71.247,109.675,20.1378,36.7353,47.3675,118.976,38.5182,52.2726,11.6398,7.8573,3.35105,22.0853,20.8271,14.9515,16.4726,15.9057,84.6175,8.13203,84.1201,80.5329,119.124,20.5699,27.4349,6.73796,16.7763,54.0581,48.6795,23.3217,36.0524,24.721,34.3592,22.2816,63.0842,0.101988,12.7908
0.00109601,128.154,79.9849,52.8688,37.2849,121.917,83.1006,18.5379,0.780811,34.9407,46.9616,14.8961,143.571,29.3663,8.10023,6.00826,29.7336,2.01636,18.5254,16.4726,85.7486,2.46672,40.9654,64.6973,90.0159,85.8592,10.3513,48.6704,9.10792,9.71329,96.452,32.9461,49.7423,21.5818,4.41177,13.5498,33.0718,45.2189,0.0753738,18.2965
-16.109,21.1256,63.9006,41.2591,88.707,82.6962,0.523148,10.8523,15.5855,71.4493,18.3276,15.8378,44.3882,38.4031,18.1818,18.2048,31.3355,91.5065,28.3424,26.1207,51.3752,55.0574,32.0925,35.1901,47.197,118.855,22.0243,46.3748,16.4028,13.4982,82.7378,55.0212,16.0275,156.544,1.79731,1.48096,25.9402,12.2751,0.223525,14.9911
-9.97197,18.3017,34.134,38.7498,54.7806,125.771,25.4743,16.3714,14.822,94.7514,47.1328,12.4701,105.821,41.9915,2.07028,16.4554,11.9953,88.0114,29.3082,31.2151,40.1921,52.2747,56.3306,47.9476,25.6969,77.6113,30.1444,46.4947,22.8894,14.2431,66.5443,3.22109,93.1486,45.6335,71.1506,17.9771,11.9168,78.5773,0.0227301,10.6196
-19.8267,107.085,121.551,74.8114,24.1148,33.5054,8.56533,3.34546,2.98338,75.0517,40.2613,31.338,31.4605,56.6071,3.66913,62.1498,27.326,56.7354,20.6585,16.5152,64.1232,81.508,21.6166,42.621,5.77067,83.8216,64.4383,46.641,51.7737,24.6153,38.4293,32.9458,79.3871,40.5992,23.4403,19.5445,15.0954,12.6056,0.0260598,9.7451
-21.2424,112.087,49.1616,88.2425,51.2242,49.249,72.1722,39.6322,33.811,19.375,90.3909,45.0446,91.7655,22.2875,82.0219,82.3676,18.1015,19.4383,16.5623,1.20017,1.02351,14.228,11.6434,3.85534,13.6376,13.6709,78.6147,45.704,36.832,45.0218,67.0236,57.0118,33.9434,39.9833,46.6775,25.2846,21.7509,13.1846,0.0107668,10.231
-13.3165,40.5078,67.0131,135.791,46.58,17.3389,18.0331,31.5913,40.3374,42.0607,64.0999,3.51407,52.6332,8.05802,147.609,94.7365,91.6753,19.1787,7.33872,7.51102,8.05517,25.1523,6.21551,9.98006,28.3352,22.0477,45.2004,39.9486,78.3939,34.4345,84.1661,85.8916,68.2631,40.1429,4.64617,30.6995,17.7497,44.196,0.0102377,12.0102
-19.192,200.466,27.2029,53.0845,21.4629,84.4902,9.05758,12.3025,36.8324,2.13235,43.8386,11.5122,72.354,56.0602,105.453,74.9259,6.95437,5.16397,8.26803,29.3034,17.4103,47.0964,27.1401,22.2914,48.6326,17.9855,86.6436,24.412,98.7968,14.867,56.9331,82.9524,26.547,55.1432,6.7524,50.2073,54.6868,1.87974,0.0106287,13.2385
-16.067,112.634,34.4465,15.9546,62.6271,46.3717,108.194,62.9618,126.308,4.30827,38.1563,13.2861,77.368,33.8598,3.21162,18.2909,50.1629,13.6297,8.17797,17.9911,5.03796,165.795,47.1401,34.0884,42.9067,28.9026,2.10032,11.9285,97.9096,5.07814,14.8974,71.8005,5.07382,68.6929,11.3749,36.0344,11.3018,66.7581,0.00949209,13.273
-11.4634,26.8627,31.641,1.80697,99.4957,53.7833,64.6871,29.0706,104.911,16.1963,62.5961,9.10949,77.9606,81.7027,34.8447,13.5714,35.9223,20.1931,22.6078,8.22004,82.662,145.355,77.4264,78.1312,5.66478,35.2286,5.48497,6.14266,120.406,5.07814,36.6841,11.4513,6.75847,54.471,27.787,38.2864,32.2681,18.9153,0.00566169,11.4357
-19.6729,10.3308,44.3614,14.7966,48.938,9.19847,44.9383,26.3042,14.4575,8.52945,47.8157,1.97842,69.7711,53.3166,16.947,16.6908,27.5682,1.65155,127.566,8.33518,98.6153,128.299,58.8295,66.8513,17.7846,46.5857,55.9281,35.5609,81.8915,77.1765,54.1549,22.5833,29.3659,54.0238,30.769,6.80788,36.9947,49.6459,0.00699092,12.2885
-20.9965,39.649,58.7288,15.604,33.8359,14.5397,4.67902,24.1452,31.773,64.145,66.0486,27.1392,60.3724,123.241,12.899,35.8215,34.9194,26.3339,45.1016,22.9545,112.553,25.3755,21.8746,58.5904,27.5855,40.7423,24.9618,74.0077,91.3881,51.1139,46.4908,19.7356,33.7963,15.3329,33.6682,98.7895,32.2899,56.7063,0.00604915,8.0085
-13.3271,13.4533,53.7722,5.61978,41.9514,6.11623,3.61124,35.2372,44.0002,18.3849,67.1985,53.7711,10.9444,233.931,28.8404,7.06345,50.3816,30.2706,17.1647,21.9847,6.19279,36.0734,116.609,4.24428,27.4602,14.0246,35.0983,87.9294,106.255,0.0155509,84.5733,33.0742,5.75093,46.6949,30.3272,69.2774,63.2273,75.1151,0.00286462,18.5414
-18.2308,30.2636,123.906,38.6261,31.4056,74.7816,25.6396,39.6736,37.2179,65.01,29.356,114.417,10.7593,249.913,28.8685,2.8372,8.83942,13.6563,15.8189,21.924,13.4976,39.8659,126.451,23.6187,5.40774,17.0354,7.82942,84.7607,106.004,8.35861,6.80045,2.50719,8.9196,0.830847,70.9637,40.1791,38.2072,71.9779,0.00134818,15.0157
-5.62661,16.8315,82.2334,22.7034,64.6286,93.2917,4.5876,97.0306,43.6837,52.1792,2.14689,34.773,12.4971,176.812,33.8352,48.8046,8.87962,37.4647,27.0027,38.1883,71.2646,27.5291,74.0476,23.6109,55.8938,6.95994,48.1753,29.7513,106.967,48.6173,26.0478,15.3176,17.7121,0.888983,58.525,16.1147,35.0134,38.7314,0.0116541,12.4438
-20.2959,89.2956,66.2415,67.8523,103.115,88.9747,26.5713,29.2961,76.4922,76.3924,35.2104,11.0361,20.8463,69.8353,38.7089,78.3412,24.5336,105.701,28.0248,48.9683,0.963323,1.73996,47.4989,11.9783,5.0332,10.5744,33.4248,17.9859,31.7844,43.6354,51.5998,40.8714,17.449,15.1453,56.1783,33.5993,44.1183,55.5677,0.0151651,11.3604
-16.3389,65.4114,85.6998,16.7636,71.4822,157.473,24.8817,27.8502,20.9671,7.36407,61.7242,3.13502,27.819,163.124,28.3866,84.9804,47.4979,57.931,4.71445,17.2416,37.3515,32.9772,49.9731,19.2759,2.58547,19.1409,17.4543,13.4149,60.7103,5.62329,57.3504,35.2108,65.2421,0.183648,52.9648,28.6074,24.9936,43.9354,0.00960371,13.2496
-16.2808,16.7717,34.3894,10.2468,20.1201,110.753,36.7374,45.2127,19.8683,53.4582,39.6479,67.3234,4.3381,102.888,48.9458,15.4919,36.8251,40.5691,74.2267,21.0006,139.931,16.9923,35.6779,17.2291,15.2065,101.153,34.2937,17.7487,70.1425,16.5866,62.7829,25.461,36.3296,16.613,44.7293,44.9723,11.665,11.9781,0.0228485,7.9933
-8.95145,50.5566,27.4876,4.13413,34.7899,85.5746,211.337,27.095,8.43713,48.756,102.914,21.2354,5.67272,39.6538,26.183,119.594,44.8468,34.431,112.46,26.4269,124.172,36.4772,13.7741,24.1443,6.36831,34.4364,35.1915,18.6127,81.7353,28.0424,4.83718,17.7833,7.10025,27.2892,50.6715,4.35087,9.99018,11.6376,0.0201524,13.391
-6.02714,40.1231,33.7034,11.594,11.6549,49.3016,100.688,25.1492,5.87895,1.17338,115.249,41.0855,30.2047,54.1837,20.0942,180.061,70.7303,91.8644,35.3081,26.3249,124.172,75.9237,8.80451,18.8986,6.2966,15.4278,50.0765,17.2001,49.5028,46.1163,28.0072,5.39182,3.79176,29.0641,53.4778,30.808,9.99018,13.6624,0.00739048,11.4356
-16.1308,18.7465,13.0371,3.64165,34.6264,128.129,66.321,5.99502,6.48284,53.9626,38.1201,69.5367,79.6567,42.1029,31.5052,110.532,56.4752,11.9311,23.9263,14.5452,82.5754,28.0032,18.0488,14.0077,15.1688,42.2852,70.3122,25.6037,54.5383,46.1325,53.1222,57.7021,73.321,47.6831,94.0094,32.6716,17.7489,11.9203,0.0092776,10.867
-20.1941,17.7593,22.7225,15.2071,28.3539,180.409,51.3193,8.84601,8.31281,47.5049,32.8183,48.7774,21.0146,99.0363,2.12253,164.74,4.86589,45.9912,16.2429,5.43918,68.9068,28.7317,44.3456,35.429,33.6153,14.5327,104.536,31.4808,77.2813,3.46208,78.5887,8.40142,72.0281,36.9866,39.5099,33.7988,73.9093,24.4207,0.00813451,12.9468
-21.307,113.268,82.7703,1.07059,31.8808,3.06883,10.6908,22.4858,11.8689,41.4409,17.6695,47.0645,1.32738,70.8521,97.7403,105.571,17.0251,7.76358,5.41216,79.2092,86.7651,20.229,29.8124,21.6493,94.806,4.02433,60.2147,97.8102,55.1281,49.5694,79.658,65.8548,10.2777,38.5743,19.7103,29.1988,25.689,25.9051,0.0103444,13.1266
-12.9132,16.432,27.118,55.8034,51.2044,36.6635,20.8744,36.8328,56.6914,49.8789,21.8096,61.3569,21.4523,91.5638,78.7972,92.3931,68.0902,18.6688,22.2052,13.7819,104.372,49.2485,47.8411,75.9795,20.13,2.08797,11.2086,76.6716,37.5442,25.4377,63.5044,31.5093,33.4918,25.3289,73.0878,23.0739,4.46236,28.1355,0.0651455,10.0424
-14.0554,21.1146,29.651,59.1827,7.87742,23.4929,23.8907,27.1575,56.6914,76.0775,20.8285,10.1432,70.5162,56.0773,79.3873,14.2208,30.9408,37.2,26.5595,14.1748,74.9938,68.8144,13.4842,22.9896,144.945,18.609,44.5306,56.4975,32.0372,99.5778,61.0031,15.8463,32.9871,32.0963,184.055,48.0191,34.3907,165.987,0.159256,24.099
-16.4247,25.5651,8.91309,13.7041,13.669,51.5693,26.8481,21.796,18.7206,100.631,8.07662,13.1816,115.16,45.0521,109.845,71.7386,10.2515,7.34911,12.1736,28.4667,82.5451,30.5568,17.5435,25.1269,93.7894,25.6811,39.9745,41.285,46.1894,17.9353,59.0121,30.5402,46.5713,22.3646,99.0055,125.836,33.6392,77.01,0.0883529,11.6506
-25.5516,31.8973,12.4959,31.1802,88.0741,28.9871,24.8684,29.8916,13.7617,11.7931,134.914,51.0379,41.8249,72.1941,2.39282,57.3242,14.0147,54.3633,134.383,25.3801,28.8392,31.5979,104.16,25.2604,106.294,27.6617,25.5948,13.0389,24.2718,9.62858,33.9596,68.4356,34.7694,25.2953,1.43111,97.1096,24.0124,39.3898,0.00930963,11.563
-10.7609,26.6674,57.9459,21.3097,9.21773,56.8387,26.8486,63.5924,13.7617,51.161,167.769,25.8365,109.715,39.2038,5.68276,47.1307,19.7982,49.7924,95.2196,65.0153,31.2551,12.6496,65.3212,0.743202,106.294,10.4933,57.5245,16.0342,5.69057,19.8618,46.1715,70.1349,18.782,50.3944,51.2436,16.5439,25.7654,78.2611,0.053032,13.1304
-8.69228,21.6414,15.0787,23.2292,24.3697,60.0319,36.6388,44.5203,37.8137,81.8084,9.33714,75.3888,32.402,45.043,59.0499,33.0022,72.0954,85.0818,11.4028,152.492,35.082,8.91674,129.009,29.3935,26.7132,19.881,72.0009,18.1462,59.532,49.5333,60.7363,18.1176,10.2187,99.6942,26.9751,4.25292,2.56254,43.8466,0.0126528,14.1684
-11.5147,21.1666,10.2586,16.2486,51.7685,3.93323,11.3056,26.735,35.4981,40.0795,10.1105,61.5116,49.2301,46.6386,24.6473,35.7484,30.2096,273.431,12.2727,68.9802,34.4902,38.8389,191.01,52.7554,51.1994,3.12823,24.9796,18.1462,7.50551,5.95863,22.8086,52.9248,62.4278,73.1066,28.159,24.8202,9.17022,9.88902,0.0133036,10.9414
-24.6114,14.5304,43.2287,42.7696,46.3113,23.3066,104.469,4.13584,63.988,47.6572,92.53,59.9842,40.4404,5.87979,36.9643,65.8301,17.4039,142.728,6.45201,70.398,15.4815,63.8167,72.9217,31.5951,29.8274,6.03982,34.2583,46.4495,31.6827,71.7605,29.266,67.8282,4.98714,98.1659,46.8689,5.85193,16.8822,101.156,0.0923994,17.9549
-22.2208,13.8517,107.84,9.63037,3.09334,24.9947,14.9856,12.347,209.076,11.2253,12.2013,23.8636,49.5475,39.1636,23.004,47.5266,54.1089,171.389,9.03787,39.5065,56.207,21.995,42.5656,48.3097,21.1527,16.1032,30.7126,28.0536,35.5524,72.5031,10.4452,36.6785,23.2641,65.0609,83.6944,23.8704,83.3685,45.102,0.152343,14.8337
-18.7178,3.72745,71.1112,20.0614,67.3067,26.4006,2.03274,17.4499,144.569,11.3267,57.3484,11.194,7.99604,89.2645,32.5007,59.6705,189.208,2.54812,25.0249,35.7889,28.2297,33.4677,78.6199,50.4002,48.248,28.4312,46.3935,32.9809,52.4161,55.9179,19.2671,6.49331,29.5969,70.84,44.7404,23.0304,4.53212,2.5975,0.0319543,11.6783
-12.3724,19.6018,25.2813,32.7595,102.572,35.9784,29.8555,6.49246,144.569,9.44039,79.6497,96.3004,96.2992,79.4669,25.7557,65.4652,42.3012,26.4486,54.3863,7.44494,44.4357,11.0827,48.1909,59.3661,0.231872,13.4556,14.1395,21.7137,94.0061,9.6104,2.19402,23.8299,56.4182,70.2646,57.9244,36.4844,18.4447,9.42033,0.0293925,13.2552
-18.0105,14.7593,51.7444,11.8196,62.4102,61.9032,141.394,6.49246,144.569,8.61305,17.8171,59.5556,21.5566,78.7215,41.707,30.4479,41.5833,40.9592,28.6098,18.9344,69.6245,46.7358,41.5159,23.5235,38.3793,2.7223,30.0651,46.8194,38.9274,8.37288,3.83099,86.3894,3.48987,74.2717,78.1547,36.4844,24.0683,57.3569,0.632827,18.2063
-4.01367,55.1207,67.5434,5.99139,101.289,15.9127,71.9302,110.427,45.4249,3.20001,7.23873,23.903,14.6923,6.53034,11.6483,13.318,53.7421,13.5228,53.8798,11.233,67.1513,39.9396,71.9997,86.6778,0.239799,16.543,86.3374,76.108,34.9476,58.1029,61.5738,39.3303,24.6424,49.3245,57.3751,65.4028,31.8236,46.6945,0.0374806,13.953
-12.4649,23.9634,65.5771,5.06242,43.7343,14.6172,74.5341,12.2061,14.6438,5.85265,14.9821,28.0363,46.026,38.5841,84.2737,27.161,88.5941,8.2381,27.6354,1.05601,72.1832,38.5785,18.5694,63.6796,30.3586,81.0706,77.0158,72.7228,160.194,19.9588,74.8173,24.7022,48.6902,56.4676,28.3057,21.4267,42.342,42.7448,0.0599993,11.7056
-13.786,17.2867,22.5615,5.31877,122.004,15.0945,38.4645,10.8231,48.5926,0.623053,50.1875,47.9806,19.3451,20.5362,65.1402,72.1323,66.1556,111.692,43.6731,23.8065,2.79394,30.4576,18.5694,122.837,20.4407,77.3204,110.662,5.62841,59.2465,21.114,42.9027,8.56676,84.4285,32.9963,17.6088,39.5218,61.5711,45.2669,0.0380721,12.9668
-16.1077,72.9269,9.83968,7.01348,23.7966,24.599,26.023,21.9332,45.6233,21.3512,46.4158,41.8636,10.5781,17.8091,46.5954,54.7613,43.1566,159.137,65.7057,89.8939,13.8771,34.1637,18.5694,132.467,31.2151,61.1782,71.9456,4.54782,25.568,34.7202,26.4115,27.676,51.6272,27.1367,80.5167,69.933,41.0978,33.385,0.00364484,9.14359
-13.9858,25.5815,10.539,40.1679,89.7693,46.3643,31.3558,41.7251,54.6994,49.1099,37.364,26.3085,48.3881,19.356,107.386,46.1225,45.8303,138.653,11.0915,43.7777,22.5221,12.7443,61.9117,31.5547,43.4608,18.1997,68.9756,5.54245,9.76946,0.92419,51.7482,41.8879,39.5611,18.698,138.017,26.5989,10.047,28.8641,0.00677279,8.31873
8.42113,6.17747,29.4543,40.7164,64.8282,21.0617,95.6228,110.021,42.9741,50.3032,4.57273,50.3143,49.9368,28.1506,17.6462,25.3173,72.8329,32.9656,166.824,5.88708,6.27676,4.14302,62.2438,50.8127,15.599,5.93081,52.7902,18.195,9.42608,87.1413,125.57,24.9892,52.3817,70.5513,12.5114,19.7067,23.9569,35.8823,0.00413739,15.5962
