-5.67717,31.3729,98.1335,70.6964,7.60586,192.824,20.4028,50.54,63.6285,52.3957,123.638,180.707,14.6233,116.311,82.7389,19.317,72.346,81.1658,193.334,110.804,46.2111,68.495,84.0475,136.697,5.30282,65.6092,72.7096,37.0726,100.046,3.91837,198.923,0.443534,1.1967
-14.9142,160.788,50.0002,43.2943,13.4331,224.734,60.0207,49.8604,43.2463,104.11,10.2513,129.571,112.303,59.284,47.6129,16.879,63.8396,79.8668,52.3907,58.1362,169.283,149.128,76.4943,12.4489,74.2934,111.513,77.5336,103.083,53.1404,228.175,148.458,0.34411,0.0360903
-15.414,198.759,85.6307,61.0453,21.61,143.726,48.69,69.7124,2.40331,222.559,11.5872,53.6137,66.9331,40.4204,81.5203,18.4374,36.1528,93.6813,52.1267,48.1076,157.781,50.0937,248.593,40.4735,95.0555,82.2952,44.9052,74.8774,216.301,260.545,154.435,0.289947,3.88753
-9.7062,285.776,74.6725,33.0853,98.3294,238.043,62.2556,20.143,51.799,112.412,11.5872,19.1785,109.796,72.1464,138.458,11.6732,57.8175,7.39314,20.3706,53.2756,109.178,23.6528,98.8367,13.1318,162.434,92.6047,56.3663,265.608,19.9713,33.3789,151.438,0.0991439,-1.52825
-12.4673,138.877,130.303,30.8294,32.8674,244.734,15.5451,152.244,25.1258,31.2921,71.9031,119.798,101.139,61.9102,26.4505,12.5974,89.0971,7.39314,49.7776,114.178,22.4053,61.0646,109.625,22.0002,153.865,180.382,100.027,180.738,17.0345,46.3367,13.183,0.374465,-1.63574
-11.7127,126.807,133.331,17.0202,93.6981,213.343,15.5451,122.916,18.5474,87.7866,58.3229,150.164,82.6493,10.793,19.3048,14.6715,61.6972,24.3941,66.673,172.496,62.7696,32.7293,12.5812,20.6734,80.2502,249.235,136.805,141.789,52.2169,137.842,14.9373,0.180847,-2.18113
-13.3679,195.472,31.9322,25.7207,79.4277,238.942,15.5451,90.6631,68.0418,183.856,74.584,107.538,69.2236,49.9137,30.9718,49.9931,38.3611,41.9786,104.755,75.4097,87.9441,28.3474,19.0716,20.6734,108.855,222.035,11.1019,78.3167,55.83,164.363,242.551,0.19093,-0.848447
-12.5963,82.8586,17.0894,55.8994,69.4415,159.201,49.9993,29.1129,95.6117,86.0552,65.8468,173.364,62.1565,74.2784,36.235,49.7667,110.463,49.5034,141.031,63.3678,74.0185,28.3474,48.4952,272.827,92.5447,37.1401,99.2712,159.062,21.4884,220.158,382.701,0.0732247,3.33963
-9.74117,61.1145,27.1245,57.1741,132.787,139.761,56.4229,34.3517,95.1504,86.6584,77.8616,136.725,59.8521,204.825,11.3138,146.517,92.8507,41.5241,18.6708,20.077,22.6753,13.6209,40.4192,253.575,56.737,25.0874,133.486,100.638,31.5874,167.501,59.2559,0.138692,-3.50637
-10.2042,141.47,19.6791,61.4529,67.0192,91.9108,169.334,26.0023,127.097,64.3429,21.915,129.893,87.574,143.901,30.9823,58.8998,175.165,139.647,9.02419,36.9292,31.3528,45.3473,42.4837,160.224,44.6094,25.7873,13.4836,33.2289,42.6629,132.276,46.8942,0.06531,-6.08069
-8.30028,153.274,22.2703,7.88903,82.4295,79.474,125.76,103.978,162.568,45.9432,63.4202,181.308,72.6973,50.6315,65.3381,198.308,65.7811,81.0636,9.02419,43.4975,120.894,45.3473,18.7118,81.2613,24.8546,79.8448,14.7927,174.813,67.0212,236.621,61.0972,0.0346419,-3.51354
-8.4514,276.409,46.1859,91.8743,52.0621,68.8436,24.7037,79.6884,40.3641,52.7819,104.446,133.997,85.774,123.16,80.6792,73.6646,53.8896,38.7704,77.622,48.2601,154.573,40.3049,39.4558,30.1822,13.3188,130.292,38.0153,77.9624,6.21244,73.0076,64.2103,0.01433,-7.66517
-7.06445,276.409,236.816,11.5382,37.3808,43.1986,73.5743,72.8415,7.13356,56.2488,86.3692,26.904,90.6204,48.5445,59.6953,35.8405,15.7211,64.072,1.65983,51.8616,129.829,16.9977,107.175,52.097,192.672,147.674,64.8066,155.383,29.4353,15.7173,35.2249,0.0113948,-3.43119
-10.4471,19.5453,214.541,58.706,68.976,174.947,66.1204,70.7405,116.206,48.1747,127.138,44.7709,46.1898,55.3226,18.9123,74.8222,242.031,69.0245,20.2942,31.4838,95.5629,13.5565,75.905,41.975,71.8732,85.0395,71.4606,1.99526,93.1763,120.3,97.2627,0.160467,-4.09582
-13.6375,147.253,186.596,119.725,22.5903,149.671,59.6407,96.0631,85.1286,35.6797,72.8998,51.9023,25.7529,52.9793,107.367,151.131,7.69701,102.272,13.7533,40.5695,106.243,56.511,82.257,83.0313,4.55353,95.6035,27.233,62.3833,340.213,77.0876,264.454,0.306031,2.78885
-15.9732,141.229,76.9398,118.306,136.311,98.1258,17.8592,124.973,112.199,32.4529,58.2772,36.1576,29.0949,10.5336,66.5808,87.6039,52.701,121.919,13.7533,103.094,128.554,80.6856,43.119,178.852,10.2525,90.1212,31.2143,71.5023,350.042,27.7682,5.55945,0.172473,0.981222
-12.4347,80.2631,96.638,294.617,43.0529,47.4772,102.986,67.5562,99.0887,63.0122,57.2435,53.1563,19.4625,138.483,5.15457,34.5079,37.6924,83.2762,124.806,3.91562,110.869,102.776,52.5686,89.6896,70.9835,13.2822,78.3294,144.488,337.22,31.7429,45.4615,0.545405,0.654094
-10.9223,50.599,174.204,116.248,95.921,38.1148,146.931,39.521,30.55,62.5243,67.8189,65.0958,19.4625,161.104,83.769,80.1194,77.6994,88.4379,158.54,25.7117,87.1798,61.3645,52.0281,75.7287,108.606,44.9607,50.7497,109.658,52.4548,6.02011,52.288,0.36278,-5.35612
-15.4687,6.92909,18.1995,140.835,297.515,114.903,25.1284,66.452,84.8153,21.6756,29.0502,107.975,135.813,38.9543,171.164,45.6629,41.9746,113.605,91.1811,13.6565,137.279,37.3061,49.9035,91.3814,30.7677,54.8498,4.40034,143.248,26.3906,93.1739,54.5231,0.425294,-1.09415
-14.4797,70.0956,4.28025,126.559,241.636,109.526,54.7903,85.0623,112.207,21.2078,16.766,161.985,46.3007,4.0934,237.5,40.1416,100.411,94.0204,37.7778,17.7663,134.679,16.4899,42.9996,89.3284,92.8979,75.8662,14.5428,45.728,114.24,41.9114,63.0869,0.281242,-1.76252
-11.6968,74.5532,27.1188,71.3913,136.46,74.8879,89.5212,86.8765,124.243,102.298,121.16,6.09229,90.163,72.6867,29.658,81.1946,60.4874,69.7895,5.16646,23.2952,207.234,18.1906,241.403,117.472,19.2306,84.3915,47.0749,137.186,59.3192,41.9381,79.8856,0.0429578,-2.29772
-7.77065,138.72,43.1959,80.4973,167.095,41.6434,201.558,85.3475,88.9028,15.5173,131.263,11.2017,90.3213,82.3284,14.7515,71.2127,56.8183,150.116,13.24,14.8731,105.414,81.9771,163.988,65.8274,66.4398,56.152,30.4204,61.3904,76.6901,129.21,144.288,0.0913298,-2.7905
-11.8865,32.0675,94.4263,65.5938,142.428,50.1908,107.389,12.3955,48.5266,15.5173,105.756,11.2017,204.289,84.5885,24.1975,62.8234,70.3486,95.6666,23.3242,105.012,82.9403,25.0913,373.104,44.4498,50.999,28.1682,69.4507,9.50739,14.5921,138.308,136.544,0.114582,-2.30403
-11.5191,48.6152,177.139,33.8178,158.273,33.1299,144.915,1.17131,50.1391,24.2707,116.951,49.7919,101.73,91.5648,14.6824,21.7146,62.1923,87.1917,79.2463,65.7707,66.8428,18.1703,373.104,70.9744,6.88933,28.1682,147.441,58.831,33.6542,128.485,81.6433,0.528885,0.907982
-14.7786,137.115,202.033,70.7771,132.498,67.2919,150.398,43.9475,16.6369,63.9873,33.2919,22.9259,59.8942,60.1436,161.605,66.5908,77.091,82.1019,36.9173,39.7121,42.2344,89.5189,201.294,95.8513,6.5188,69.7237,27.6748,210.652,42.4981,134.677,18.0518,0.159272,-1.87949
-13.0461,185.05,177.398,60.7267,115.66,38.7464,46.7239,67.0678,34.0267,130.627,34.2309,167.421,10.7745,67.3473,25.8978,68.7022,20.3724,139.492,71.9965,38.9008,61.7817,192.732,95.8252,52.2368,4.93289,10.4526,175.902,201.924,117.857,215.73,146.396,0.113437,0.287722
-5.62517,154.272,67.1756,174.421,80.3987,193.195,12.3893,67.7337,160.285,84.2205,75.5341,119.193,23.2792,87.1914,104.498,80.9913,41.0191,99.9693,99.8583,18.0013,91.0521,50.3914,96.5958,55.6775,14.9623,33.6804,43.7369,9.83135,120.359,78.7823,68.2788,0.709505,0.580862
-10.8478,96.5276,27.1733,125.399,64.1376,300.135,56.9322,17.2687,107.379,141.133,58.0506,67.8217,23.0242,90.4595,9.03437,81.1663,60.7721,123.588,58.618,18.0013,62.3472,27.8683,122.607,25.5793,22.0698,172.924,54.7557,196.881,63.7431,37.3123,58.5124,0.321731,-3.63672
-13.5364,21.2022,29.9305,105.408,80.3767,361.201,87.2212,96.3857,24.0077,117.016,99.7148,32.2749,32.0109,80.8189,9.03437,77.7562,50.9204,31.55,8.69818,30.0652,14.4482,162.498,108.529,142.176,51.2539,40.8929,191.867,206.011,57.6948,109.54,50.0977,0.251687,-0.979329
-11.4076,21.2022,76.7793,127.888,77.4705,229.072,97.9243,36.1166,5.12628,85.094,163.662,20.4163,29.1668,89.9705,68.6153,80.7314,47.8961,24.764,19.231,111.568,195,109.227,108.247,64.9318,31.9343,50.7671,136.334,99.5665,63.1596,159.551,85.5371,0.167866,-2.41567
-11.5936,83.641,12.0887,56.4989,77.5352,194.892,93.5428,44.0512,45.0161,66.0696,152.624,15.1522,114.646,114.962,85.8428,109.906,84.4123,71.7544,20.0114,112.004,148.119,87.1293,110.692,44.5002,48.9288,84.3471,21.1338,105.58,98.647,48.5011,20.0126,0.662314,-0.347681
-11.0152,138.808,12.495,53.3208,31.1388,334.998,67.2723,38.238,91.0357,52.2998,152.624,21.5329,123.152,13.626,113.463,62.0721,60.5941,57.7687,62.7071,88.5562,36.2707,87.2954,105.049,33.9698,86.31,34.7778,39.7595,109.458,12.0305,23.7573,43.9468,0.0104301,-8.04494
-10.9975,219.216,18.1951,26.3055,39.1895,152.968,14.581,41.6371,98.4489,21.5862,149.108,37.6245,51.8945,16.8627,64.7326,105.072,44.1555,326.479,115.591,1.78021,51.459,72.3926,95.8245,98.2108,49.5777,50.0723,53.8389,109.943,44.7849,64.4347,7.786,0.00778746,-3.50766
-9.40402,176.921,72.3569,17.5429,33.1135,266.304,29.7933,49.1448,85.1609,22.718,90.9018,137.585,94.1572,36.1854,38.8509,30.3113,41.6105,98.6505,134.629,23.6169,86.3727,125.845,127.959,88.2724,23.0143,64.1215,68.3059,92.8938,42.6871,31.4822,90.8863,0.34355,-4.03032
-15.6223,108.004,114.935,14.9741,57.8504,175.476,103.285,23.6777,38.8745,102.329,95.8755,216.541,71.9037,47.4743,95.3964,118.167,4.2041,17.625,7.73545,124.563,28.488,62.0046,110.459,111.419,17.8059,221.204,3.60641,60.7481,45.465,69.2133,38.5149,0.40978,0.744255
-10.417,57.2075,117.969,27.3952,43.9661,193.673,52.5474,83.5267,5.72289,125.859,24.2925,192.523,19.21,65.3376,38.2303,43.4266,63.3964,27.8887,50.1613,21.2212,36.7267,131.564,213.121,71.1478,47.2988,219.905,46.7066,30.9007,49.2263,114.722,82.2566,0.0211287,-5.71375
-9.02418,107.476,125.79,62.1446,116.594,194.868,36.2502,91.5312,5.72289,87.0966,24.2925,221.943,59.2395,30.9919,156.716,38.851,83.7022,66.0946,56.4358,51.2168,60.6297,36.073,97.1618,35.92,22.1165,94.4386,74.1293,32.8394,260.122,46.4536,66.6803,0.00920401,-6.28808
-8.57051,41.4861,123.706,81.6491,45.1972,173.464,49.0113,147.801,63.0862,76.0807,59.4553,186.372,23.3262,17.7487,127.581,84.9708,114.671,45.7244,60.6471,24.3711,73.474,33.8961,100.19,69.9358,49.5359,46.1743,51.1958,44.4361,125.154,88.6676,25.5428,0.0153459,-7.37368
-9.10816,68.0983,227.87,126.901,16.6166,40.4559,110.078,135.677,92.1925,16.5014,75.0001,163.775,31.3424,44.6836,106.204,92.0836,46.4475,32.2221,60.1648,38.6389,92.5675,132.132,98.6774,33.38,29.1666,49.2798,74.2862,42.1574,13.68,266.932,197.982,0.0145523,-4.81856
-9.12472,150.298,26.0328,251.006,39.8195,31.7693,153.465,42.1607,71.7076,6.17411,40.0937,21.4929,63.176,64.5529,165.638,186.025,64.272,32.1792,65.2247,40.4127,28.8293,80.0799,169.093,99.0118,37.8683,29.0715,45.1842,43.2128,41.5171,178.989,158.03,0.0145523,-2.85534
-6.32419,245.042,64.1916,94.5887,35.5843,79.9613,206.589,107.872,48.3711,152.805,19.8367,55.6205,34.8153,58.0582,62.455,36.424,46.6644,38.5978,55.9529,104.487,245.912,4.43849,90.5902,51.6328,25.5414,30.8335,54.6853,43.9971,62.6435,64.2204,19.9287,0.0145523,-5.39775
-10.5755,208.96,26.4249,62.5866,33.7974,249.276,183.621,44.6067,231.542,97.5527,38.549,42.8259,63.7189,29.3573,43.7544,48.4386,44.8883,88.9135,46.7787,140.65,35.9098,4.43849,99.8091,55.8238,42.0566,26.5228,33.9119,44.5173,18.6374,101.853,5.06735,0.0145523,-4.58988
-10.9691,224.62,14.1998,206.164,25.1833,156.841,0.433535,30.6723,138.691,86.8603,23.4292,30.5301,17.3027,47.9406,35.2725,90.2148,87.1316,135.195,66.7069,73.3871,56.0525,51.8436,126.277,86.3118,9.03373,166.249,130.204,45.1661,87.2222,123.99,18.0615,0.0102943,-3.31545
-13.8292,246.536,13.5107,251.037,9.87763,85.8335,67.2189,10.2587,156.227,53.045,42.3003,32.2193,57.4348,47.2037,49.2063,113.95,72.6628,114.405,70.4675,25.4386,63.0269,66.2727,177.701,70.7882,68.1493,34.9495,95.6379,14.7792,83.1768,89.1406,45.3776,0.0211855,-5.48586
-12.4874,59.9361,7.86424,314.544,35.0338,35.7205,111.64,22.6513,152.533,27.4167,46.6278,127.109,137.551,43.6541,91.1158,117.604,202.662,95.0829,30.2237,17.3406,61.9858,66.2571,16.3785,10.0769,35.7426,71.0858,26.419,191.935,169.332,7.98039,112.422,0.0832342,-1.85012
-9.62319,71.4941,36.7295,153.223,33.8693,69.0144,117.589,51.1976,265.607,64.608,9.52758,105.721,66.2536,25.0017,135.592,109.735,190.03,164.538,54.492,39.101,64.2638,46.2331,2.32072,8.5085,35.8283,21.3779,164.349,115.488,73.4346,64.2464,93.853,0.28373,-1.75644
-8.13957,66.667,15.9104,118.825,63.1946,8.79982,151.764,69.1494,182.508,90.4497,101.512,138.18,37.5125,20.039,108.549,102.122,28.7986,216.479,81.2111,25.202,80.5216,85.2311,20.3767,50.6337,74.9339,36.5131,41.9484,85.5788,71.7076,14.7297,34.2254,0.121433,-5.36983
-8.11819,31.0516,178.496,256.436,53.8792,18.102,114.528,23.7744,115.778,23.509,121.443,67.8404,154.289,29.8068,23.7423,73.6466,7.24265,163.945,121.057,61.6003,40.5141,155.906,14.9484,49.3454,25.8242,6.57268,81.5316,38.4334,47.2279,61.0885,26.7689,0.152029,-3.59785
-8.18309,41.7689,207.636,394.928,12.292,27.2757,27.7017,28.3602,84.85,64.2283,49.5434,13.3543,109.567,29.8939,15.6383,133.684,12.7209,125.962,79.4174,63.4737,52.6582,184.799,55.8344,76.8432,29.6101,52.023,81.5316,35.5009,153.12,20.1372,127.668,0.0106169,-4.23608
-9.32227,30.65,179.814,401.896,79.6076,6.76709,34.952,132.144,89.038,23.8165,3.53752,51.0525,12.8047,9.00071,19.2757,10.988,95.2671,154.054,88.6345,76.5744,21.2337,269.148,14.8959,73.335,36.2311,48.842,41.1097,16.506,28.6309,221.434,110.436,0.201033,1.87528
-12.5271,53.2292,184.939,230.883,157.447,101.632,59.4606,241.412,24.6254,74.3329,26.7541,103.369,9.75595,21.928,6.45812,45.8598,203.522,83.8592,36.9337,62.0044,26.6857,140.15,94.0761,76.9832,25.8592,68.5694,141.529,39.1205,108.613,30.9216,25.3009,0.750243,0.567553
-11.5151,226.958,214.216,206.27,77.7157,80.0965,11.5292,145.267,49.5906,95.2812,37.4333,156.779,62.1895,41.0291,141.398,39.3025,152.948,9.94464,66.9229,22.0988,49.448,159.398,54.8718,46.58,11.8602,120.126,35.516,46.0637,81.2756,20.8235,105.467,0.710079,1.4654
-15.0725,24.6656,135.555,255.522,14.7173,64.2839,56.3565,121.266,29.016,45.517,108.863,100.271,17.4712,93.4328,70.1628,9.69605,125.96,26.4418,75.181,130.328,52.8502,133.065,16.5614,99.8218,57.42,78.7842,30.8236,52.4547,68.2277,29.7559,142.215,0.170221,-3.36368
-12.4313,49.9787,136.6,223.06,18.6704,183.28,42.4813,103.544,29.2933,55.733,79.3455,49.8209,17.0244,43.2239,113.267,43.0284,34.3943,34.4245,110.245,186.915,78.9279,109.437,27.0548,90.8982,80.4176,50.47,78.1318,139.052,21.9943,22.9611,123.502,0.14028,-4.33751
-10.7253,31.2831,118.866,112.436,17.047,265.896,28.2615,89.6373,31.6286,41.234,76.0686,83.9973,86.402,61.717,7.94449,55.7321,30.6981,14.9063,105.999,200.528,14.5026,86.9498,173.788,79.3782,60.6364,31.9095,92.8579,42.5425,86.0431,38.7336,68.5596,0.143497,-4.30462
-10.1913,54.8178,121.549,147.294,43.3628,168.416,36.1347,50.6939,25.0744,132.797,25.9132,106.88,40.8682,59.6069,13.5284,57.4423,66.5774,36.6955,232.118,138.944,32.218,112.755,113.996,55.3203,146.587,46.9085,15.6433,42.3353,39.097,15.4869,53.452,0.202262,-1.61115
-9.43789,201.996,108.504,241.372,68.3611,89.2641,105.646,156.035,18.2893,164.293,36.525,40.6402,38.2925,14.3262,23.4666,58.1581,65.8941,14.1948,158.279,233.175,132.978,41.8246,76.3476,19.294,55.952,13.7625,8.37188,49.056,44.3453,14.035,89.9701,0.643437,-0.0234888
-9.68465,69.7788,47.7275,236.586,111.374,90.3516,89.9004,163.248,69.7121,99.2506,204.353,17.0258,27.087,15.3427,68.4019,71.0167,17.4328,15.8177,42.5807,233.175,74.4644,82.9711,39.2961,48.7831,55.1046,31.9185,36.3753,57.2146,31.8818,114.983,95.0769,0.26111,-3.52517
-14.7379,79.7703,125.279,76.2016,5.65421,138.696,95.2708,110.089,122.096,111.364,103.505,20.5138,39.298,81.8551,69.6697,87.427,44.5212,65.9976,54.8272,84.283,208.777,74.4315,9.27941,30.0229,44.2812,38.5544,72.8521,8.98799,102.659,83.544,117.583,0.0813772,-4.31068
-11.3697,51.6624,194.46,27.9668,100.717,175.513,106.904,47.9372,264.228,98.8871,4.3603,41.3456,15.4289,52.6502,58.6053,43.3409,50.9323,77.7029,43.8269,81.0127,306.354,83.6785,8.97179,8.17031,108.176,15.207,13.7947,103.548,77.4255,27.4666,16.7554,0.00894551,-1.93068
-11.8957,192.775,63.5479,56.2661,104.685,200.004,96.8849,60.8736,99.6439,65.4359,108.152,163.68,16.0395,19.8363,22.7698,18.2435,32.4738,90.0331,27.5417,63.7417,181.423,54.6834,16.7582,57.8527,44.8237,75.2028,105.451,59.0748,38.0492,26.9789,7.93216,0.0335905,-6.31913
