-59.4948,4.48588,3.94405,7.05034,39.4518,61.2842,85.6358,22.2302,69.3985,59.75,30.6061,17.6071,37.0131,51.0581,41.4364,47.4692,98.3231,40.4865,25.8194,38.1765,3.31376,5.77353,3.98175,2.32858,22.4274,24.2652,6.03091,17.6809,24.0783,25.1106,0.0012212,82.3797
-59.3981,4.40069,4.07314,7.05034,38.6957,64.2634,83.4743,22.2302,79.6061,53.4146,30.6061,17.6071,38.3339,47.8515,41.4364,47.4692,98.3231,40.4865,19.4356,40.4663,0.556701,5.77353,8.8438,4.45468,31.5369,20.7829,8.6047,13.2149,32.2674,25.1106,1.60555e-05,80.4477
-59.7494,4.52442,4.04467,11.803,28.2864,62.5469,83.3172,30.2558,68.6807,47.7032,32.566,25.9468,39.4143,53.1586,30.9993,40.7895,112.237,34.4631,28.999,34.4558,15.6624,17.7525,9.91482,17.0652,8.75839,18.6352,7.45818,9.69101,34.0575,50.5154,1.60555e-05,78.9268
-60.0233,4.56166,4.11074,15.7185,28.2864,60.5682,88.0465,22.0001,68.6807,47.7032,32.8424,49.4723,38.3984,53.1586,21.544,81.4107,99.4328,10.9764,32.3442,1.31757,26.3797,22.4509,7.3093,9.5225,6.53711,14.5204,7.91683,14.1863,34.0575,50.9267,1.60555e-05,80.3682
-60.0233,4.51541,4.17682,12.5981,28.2864,62.822,88.0465,22.0001,40.9042,44.2895,42.8429,63.8317,31.6968,42.3647,19.5911,81.4107,123.686,10.9764,18.131,14.0458,27.7922,2.87098,7.35483,8.23625,6.86136,14.5204,9.70151,17.257,29.5013,13.3115,1.60555e-05,75.6572
-60.3195,4.53134,4.30066,17.5499,35.0208,62.822,87.6233,23.8595,26.9538,46.0381,42.5233,63.8317,28.6108,42.3647,29.1793,81.4107,123.686,10.9764,26.7057,7.3602,17.5666,10.7456,7.35483,30.7619,23.5849,20.8155,2.78917,3.65735,28.0384,1.774,7.81474e-05,82.2435
-58.467,4.35247,3.46487,17.5499,30.949,53.6002,87.6233,23.8595,26.9538,44.8657,42.5233,63.8317,42.97,42.3647,25.6842,81.4107,123.686,10.9764,41.1319,1.53307,19.941,10.2811,13.2377,8.59018,20.4335,23.5766,0.345072,7.37601,17.6275,23.512,4.55725e-05,82.2603
-58.1824,4.49241,3.41293,14.6289,24.3541,57.7298,87.6233,34.0245,40.0987,53.0907,40.0456,63.8317,28.5452,42.3647,24.3727,91.161,123.686,10.9764,29.5556,3.61475,7.397,13.2913,13.6108,11.6446,18.5727,12.0078,20.8403,7.37601,21.4218,26.398,0.000228996,83.5316
-59.9026,4.38877,3.41293,13.4874,28.565,56.5957,90.0596,29.0126,12.8387,53.7343,46.4878,67.3314,28.5452,16.933,38.0661,96.0255,123.686,3.64044,61.3923,8.10105,8.47765,10.149,8.23433,3.29521,11.7626,6.90101,23.0321,6.29839,31.0057,26.398,0.00130769,85.6546
-59.3204,4.58597,4.32363,16.055,32.8477,72.7287,84.7692,6.18323,13.0772,47.7438,50.9592,80.4486,28.5452,16.933,30.9997,90.0901,119.799,3.64044,53.7956,5.10126,9.69483,15.1243,10.9629,3.29521,10.2886,5.75005,24.1619,10.29,37.1819,22.0727,0.00138522,86.451
