-52.9258,5.19238,16.5594,57.5976,5.21427,5.26523,14.2928,12.587,9.33543,35.3411,11.009,16.5315,19.1497,58.216,70.8004,74.8485,23.1348,104.874,42.8874,2.06755,11.9062,6.08799,5.84454,6.58382,14.4304,4.10522,39.9576,12.4937,32.3363,44.7911,5.00773,33.0877,8.86598,41.2376,99.794,28.062,49.19,7.91856,5.25408,18.4996,8.5885,57.0048,2.48207,19.0832,11.9075,27.1551,72.2386,34.4304,39.943,40.8283,64.8679,108.252,4.70151,16.3046,26.4078,54.9926,82.2831,43.0478,5.4856,87.9464,43.7319,32.7127,11.6753,101.446,4.72726,128.568,61.8098,26.482,15.0435,5.53661,26.9569,13.2752,21.0909,64.3042,26.9868,63.3402,40.1893,128.539,13.3395,65.6317,4.68866,34.96,5.57154,20.7548,0.00631266,123.39
-53.8758,5.89552,8.1208,58.3569,4.23499,16.9907,7.47134,12.9423,9.27049,26.2445,11.009,15.259,26.1496,58.216,72.6206,77.2381,23.1348,104.874,43.7925,2.06755,8.53067,6.08799,4.12162,9.38414,7.50166,4.19587,45.9659,12.4937,18.5085,63.3425,5.00773,5.73327,13.4374,51.4581,78.0948,54.7911,53.2247,7.91856,2.97536,24.1503,12.9334,48.4953,7.47147,18.1916,18.669,23.7009,72.2386,10.3414,55.9878,53.5601,35.3889,101.123,12.7451,16.7199,58.9202,63.3847,82.2831,43.7585,13.0304,87.9464,66.1538,46.906,7.65723,69.1262,14.3646,94.4207,81.8138,41.0068,7.9247,7.32897,36.8257,4.42664,22.548,78.7916,5.62919,63.3402,27.2898,100.445,9.61401,22.9759,4.68866,44.9235,32.3523,34.0419,0.00577414,124.544
-53.8422,10.5126,13.1059,58.3569,8.93247,14.4372,6.39628,13.202,9.24709,32.3952,7.47448,13.4776,28.0377,52.3537,72.6206,67.051,23.1348,102.625,41.694,2.06755,17.2897,8.00526,10.2707,13.8209,2.48084,3.21813,34.5344,10.8942,20.2197,60.9141,6.44309,5.73327,13.1974,51.4581,74.6441,54.7911,53.2247,7.91856,2.97536,15.9201,13.3933,53.6612,8.67832,14.1605,16.055,33.9731,66.056,10.3414,55.9878,75.5754,49.177,96.3862,12.3988,16.7199,93.5754,24.0057,62.7727,33.3549,13.0304,89.234,66.3515,40.9331,11.2417,30.4495,14.3646,141.101,86.9733,42.6966,17.1932,7.01208,36.5357,47.8824,20.2068,59.5492,20.5392,66.1143,27.2898,24.831,30.1498,18.9635,12.6794,42.918,4.03044,33.5484,0.00577414,121.335
-50.6092,6.10708,13.1059,58.6068,8.93247,17.7291,5.87371,16.6145,9.03468,32.3952,2.52501,13.4776,26.3764,42.9418,72.6206,66.9277,23.1348,106.76,42.4666,3.12693,14.2033,19.1476,7.36931,10.2458,2.48084,1.83003,34.5344,7.54382,19.6116,64.4206,12.6601,11.4721,13.1974,51.4581,86.7346,51.8793,53.2247,7.91856,6.13152,12.5024,17.3175,40.4591,10.8018,8.99485,15.6259,32.9381,73.5636,10.3414,57.467,63.8877,49.177,82.9098,6.86075,16.7199,86.7989,35.9931,62.7727,29.4121,26.7259,55.493,57.7811,76.9553,11.2417,43.1584,16.18,133.881,86.9733,41.8881,13.3835,2.35109,33.4534,47.8824,22.3139,54.6113,16.4548,40.0332,134.574,24.831,30.1498,24.4061,12.6794,8.12838,4.03044,34.9828,0.00577414,118.583
-48.1116,6.10708,0.59828,58.6068,19.4588,17.7291,5.87371,16.6145,11.6927,32.3952,2.52501,16.9442,26.3764,42.9418,72.6206,66.7492,23.1348,106.76,44.4684,3.2393,14.9866,21.7667,7.36931,10.2458,2.48084,1.83003,34.5344,13.1895,24.2313,64.4206,6.98591,10.3386,13.1974,36.9907,92.1412,51.8793,53.2247,7.91856,6.13152,1.91114,24.3697,42.7344,9.38434,8.16608,16.8679,32.9381,73.5636,10.3414,63.3064,48.0512,56.6215,78.284,6.37594,16.7199,126.572,42.1727,62.2159,29.4121,21.7484,55.493,24.147,106.829,17.5751,35.174,9.05707,131.704,86.9733,25.7517,23.9658,2.35109,34.2484,24.3753,21.8502,24.3596,18.2554,11.7746,144.342,40.437,30.1498,27.4211,1.39549,9.63725,4.03044,38.7993,0.00577414,123.424
-49.4163,6.10708,0.59828,58.6068,12.9731,11.9492,5.87371,16.0256,17.5886,45.9914,2.04068,16.9442,17.5093,42.9418,75.047,66.3063,23.1348,98.72,49.4758,5.49974,1.20061,21.7667,5.295,5.99309,2.48084,11.605,22.6964,13.1895,27.0136,64.4206,6.98591,7.62046,11.3981,36.9907,111.664,44.9645,44.233,7.91856,5.53233,1.91114,24.3697,34.742,30.6885,16.9505,15.6707,21.5783,73.5636,10.3414,63.2196,10.0039,70.1051,78.284,3.01666,16.7199,126.572,42.1727,69.7493,27.007,11.5091,55.493,46.1502,106.829,23.8047,35.174,24.8145,130.318,55.488,25.4772,23.9658,21.0094,34.2484,10.6232,37.6969,24.3596,57.6441,11.7746,134.993,40.437,17.0473,26.4564,54.0609,9.96427,4.03044,40.4101,0.0197788,124.096
-49.7255,19.6151,0.59828,51.9378,4.73522,9.26495,7.37801,16.3978,7.29372,45.9914,2.57317,24.9598,21.18,42.0077,81.6257,66.788,23.1348,98.72,37.5696,7.00754,18.6264,17.9371,6.38102,5.99309,5.97393,14.8417,22.6964,15.7763,27.0136,23.6331,14.3035,0.215267,11.3981,36.9907,111.664,67.4206,44.233,26.8849,5.53233,1.91114,24.3697,36.2273,15.6311,22.4705,1.75826,24.8207,103.897,10.3414,75.8605,10.0039,70.1051,78.284,1.94346,16.7199,126.572,42.1727,52.0749,25.0618,13.8486,92.3751,11.063,103.128,16.96,35.174,31.1325,129.994,55.488,18.5249,23.9658,13.0188,52.6299,7.81989,37.1847,1.83092,15.2688,34.9877,115.754,49.8071,22.663,31.8413,55.4965,9.88604,82.5209,23.4881,0.030262,129.564
-52.0181,19.6151,0.59828,51.9378,6.58434,7.14022,7.37801,23.1549,1.15343,52.3157,1.93672,24.9598,21.18,47.6831,81.4422,71.6625,23.1348,98.72,26.2675,11.4866,5.67111,4.8475,0.35692,10.5291,5.97393,10.5883,44.4759,16.5145,32.2649,24.8489,17.4759,0.215267,25.6298,36.9907,111.664,52.311,44.233,23.4998,10.1368,6.59514,22.9747,30.1525,20.7582,18.0992,1.75826,22.9136,119.286,3.90375,78.5539,10.0039,55.4257,76.4159,1.94346,16.7199,160.133,38.2855,45.6144,24.5522,8.67896,61.5432,32.5331,87.9517,13.1388,9.35845,39.5596,142.629,55.488,22.384,43.7267,18.9322,29.4956,9.71029,35.8866,49.1749,11.3319,34.9877,98.9205,18.6327,20.4733,36.7703,45.3858,26.935,54.0109,21.6958,0.0619949,129.79
-53.2402,16.9259,0.59828,50.2871,5.48947,2.95346,13.3303,22.0097,1.34252,52.3157,5.55814,27.7935,11.8512,47.6831,60.4243,70.361,20.1443,113.629,41.2346,11.4866,5.38612,6.62694,0.25156,20.7317,5.97393,8.84442,44.4759,15.893,32.2649,24.7875,17.4759,0.215267,32.1658,36.9907,111.664,15.4638,44.233,40.1624,1.59003,1.74576,25.0667,30.1525,17.6867,14.1082,6.54798,17.3724,119.286,3.90375,78.5539,10.0039,56.3661,69,13.2196,16.7199,165.487,35.2952,32.2058,42.925,7.90948,67.5235,32.5331,87.9517,13.1388,25.5612,55.1647,142.629,28.1565,42.6237,37.129,14.9076,29.4956,8.70534,36.2382,21.023,21.4894,39.4021,65.8743,18.6327,26.4136,62.7485,52.6894,44.3768,57.6022,22.0375,0.0788839,129.769
-51.0267,4.84817,0.59828,50.2871,6.80708,3.40706,7.83284,37.0865,1.3495,56.7841,4.91205,27.7548,13.8604,37.9153,77.4671,78.2973,20.1443,94.4653,40.082,9.36361,7.81047,10.2602,3.45217,31.0661,8.72447,6.77477,26.5548,12.1777,22.8483,22.2479,17.4759,3.76231,32.1727,36.9907,105.496,1.20763,40.8209,29.238,19.9313,1.74576,25.0667,21.4431,6.14412,38.5512,9.3919,21.3063,119.286,61.0889,68.9764,30.4903,42.7165,13.3488,13.2196,7.1598,173.15,40.9475,13.4117,37.8375,8.98109,67.5235,27.3134,119.51,13.1388,46.149,74.977,155.81,48.1717,5.04209,13.0358,5.27895,12.3706,25.0508,39.2534,14.8474,17.7313,25.062,34.5425,35.0965,106.544,30.1963,57.7292,23.0459,185.622,22.6288,0.295632,145.436
-48.3658,5.4274,0.59828,47.9134,1.41063,3.40706,7.83284,36.7439,2.80514,55.176,15.1751,19.7582,8.84454,39.6104,77.4671,74.5304,20.1443,94.4653,59.7505,5.51721,17.5362,16.9884,7.01435,26.9813,12.4758,6.39352,10.4301,9.09642,22.8483,27.0123,16.952,3.09469,32.1553,36.9907,100.301,12.5949,15.7023,17.5336,23.3309,23.4748,26.8733,27.354,10.9289,48.1507,8.93931,10.4099,119.286,89.5399,56.2231,45.5152,27.4585,13.3488,16.3844,7.1598,187.911,34.3873,10.0806,37.8375,12.7586,44.2787,27.3134,108.466,29.4294,45.2842,112.212,58.2254,30.6013,3.90875,8.75316,1.0421,12.3706,62.6034,40.3806,14.7663,10.8224,1.69567,54.51,48.8427,77.2152,6.6051,70.6624,28.4341,66.734,22.6537,0.295632,135.87
-51.5938,4.3168,6.85105,22.186,12.0672,3.40706,22.9276,36.7439,3.08704,47.1632,8.8069,15.4153,9.11795,28.1249,77.4671,97.0208,39.7703,65.9569,59.7505,15.727,17.9379,18.1904,2.12272,21.7109,12.4758,9.60722,13.339,33.3005,39.0263,19.1174,24.1269,23.9933,32.575,36.9907,51.1303,14.4052,15.4004,68.3519,1.31428,8.42726,27.2643,17.1328,8.45408,48.1507,7.33649,9.70739,99.8599,60.7767,60.4938,41.0212,27.4585,14.4577,16.2572,7.1598,187.911,38.666,24.3367,79.3738,5.64947,33.1001,47.9835,72.9476,29.4294,43.8716,153.146,53.6221,29.809,4.76572,8.7401,2.362,20.9573,84.7668,18.1398,1.33821,9.77629,48.874,118.123,35.7424,20.1923,15.8337,83.745,25.9411,13.5385,24.7159,0.103248,129.416
-48.7512,1.19001,6.85105,23.9283,24.5994,3.40706,16.2392,36.7439,3.08704,51.3144,12.7857,12.4562,6.35828,25.3561,68.1957,100.44,46.5048,65.9569,59.7505,25.0883,13.8069,14.2174,2.81496,20.3061,20.3288,7.7315,12.0287,35.413,44.1619,20.5042,24.1269,20.3492,32.7306,36.9907,51.1303,14.9269,13.2812,68.3519,3.55452,8.42726,19.1145,15.0272,5.11105,48.1507,6.62018,25.4505,141.95,70.0132,56.1462,52.2894,5.95025,15.9791,30.0031,7.1598,142.603,40.0339,24.3367,83.2103,1.52025,27.7331,47.9835,72.9476,29.4294,33.4659,115.07,66.1257,14.1203,19.2962,13.2748,7.94909,22.219,84.7668,49.076,22.3068,43.2192,72.3055,21.9744,17.931,14.272,10.2694,77.8248,19.7738,18.758,2.06604,0.044551,126.45
-46.461,3.91712,15.555,18.2733,22.5776,1.56012,29.3035,36.7439,3.08704,51.3144,12.7857,11.5071,8.10952,18.4272,68.1957,100.44,40.5173,65.9569,59.7505,30.393,7.44578,11.8471,5.595,8.05506,25.2729,3.69029,12.6101,10.1754,37.5847,18.1822,26.5433,22.7174,32.8624,36.9907,46.5776,16.9299,14.1256,62.6523,5.02085,27.2994,11.4784,12.3857,5.11105,82.031,28.6503,17.1768,141.95,49.7987,44.6685,29.9931,16.243,9.7152,31.3286,39.8783,71.4449,44.2398,58.9085,83.2103,2.33552,61.4511,60.7554,61.014,94.5238,13.2184,105.402,40.6136,45.3054,3.37255,27.8172,6.57662,23.7607,44.3337,39.7869,2.90948,43.2192,39.6655,31.0061,22.8185,39.0043,42.8247,92.539,22.3871,18.0633,12.1656,0.0550911,130.582
-48.4586,2.39199,13.3988,29.3901,15.1204,1.56012,29.0969,27.6567,1.53585,51.3144,9.49204,9.74897,7.43052,18.5224,59.3713,111,37.9381,60.0101,78.1957,38.1242,11.2145,2.29707,5.595,8.05506,28.2604,10.8461,11.2153,0.695624,31.736,20.2623,48.1815,21.2491,27.0319,36.9907,39.2726,32.2418,14.1256,65.909,6.86741,20.1109,13.5366,30.8252,5.11105,62.9718,12.8883,5.08763,141.95,74.8106,27.4863,41.7824,24.0034,16.1677,31.3286,46.062,62.9996,47.9197,55.9619,43.7799,2.33552,38.0417,63.696,61.014,94.5238,11.5715,105.402,42.093,45.7744,9.9366,38.0985,7.86812,7.47764,35.268,27.2933,3.42532,33.6465,49.4309,31.5627,100.895,20.039,43.9808,105.97,6.41412,46.3889,10.9587,0.116694,124.495
-51.3415,2.39199,13.0491,32.1213,14.3518,5.10044,21.4865,28.2715,2.52448,50.7539,18.1481,9.74897,7.86841,18.5224,57.1116,111,38.2596,60.1752,34.2301,45.4472,10.4526,10.8191,19.6395,8.05506,7.3326,10.4037,7.34412,3.14348,55.3736,16.88,51.1367,37.6943,18.1366,55.1358,46.6913,28.2495,6.50375,62.1094,5.29713,25.5161,9.6212,17.0407,5.11105,62.9718,12.8883,17.942,125.037,101.913,31.2625,28.2114,29.1622,21.8072,24.6767,46.062,62.9996,55.0977,48.2432,59.389,5.98327,54.7234,46.1351,93.8613,56.1287,5.4181,87.8783,76.6221,37.1365,8.41365,23.4783,30.7987,21.5957,6.03864,32.2899,3.52103,54.8918,75.0831,31.5627,77.9907,38.0531,21.1283,12.0641,12.8812,82.3863,12.2517,0.0410097,127.487
-52.2713,3.90629,10.7478,32.2822,16.034,10.8386,9.60758,22.7358,1.63926,50.7539,11.8838,14.3791,7.94392,35.0192,57.1116,111,38.2596,46.6593,41.3314,46.4497,10.6037,7.39486,25.2389,0.103034,6.93496,19.4431,7.34412,2.67353,55.3736,17.0621,35.2908,50.3499,24.6311,27.6711,48.0146,44.695,8.07109,62.1677,2.01333,22.4274,7.63948,36.06,2.73011,58.5391,15.2536,21.0024,114.197,112.53,31.2625,28.2114,43.1138,22.4774,23.0425,33.4692,29.6827,55.1808,34.2355,70.4708,5.98327,45.0876,42.6876,93.8613,83.8974,7.4354,90.0573,72.932,35.3011,6.27984,16.5415,15.6136,17.087,21.4759,6.98226,6.60245,39.5507,105.072,30.7195,148.083,12.0383,6.54445,44.7243,6.55212,9.76573,19.6954,0.0326215,126.865
-51.7018,1.89389,10.8893,32.2822,16.5683,15.9699,15.553,21.783,1.63926,50.7539,10.1514,11.2709,10.9921,44.5219,57.1116,111,40.0842,50.837,68.0958,26.9642,10.6402,10.4231,1.29406,12.5338,3.75792,19.4431,4.71162,2.67353,55.3736,18.3656,35.5662,56.4486,24.6311,7.24692,48.0146,58.0911,7.61351,62.1677,21.8345,3.87707,9.42556,35.6935,2.73011,42.1918,6.39041,13.7984,114.197,112.53,31.2625,28.8472,52.2598,41.0276,49.2783,39.2965,28.3125,52.7608,40.5485,73.3596,8.14921,51.8013,42.9808,82.8131,66.108,7.4354,65.2129,46.1763,46.0396,7.12689,16.5415,9.73464,14.6607,19.9504,1.46599,14.3912,39.5507,136.459,30.7195,84.2696,23.9161,61.3778,17.3176,39.8543,7.26848,14.5008,0.0326215,119.207
-49.9235,6.58479,10.8767,21.3365,18.8278,7.8827,15.553,21.783,16.9489,51.034,7.01222,11.2709,17.4695,44.5219,54.4407,111,34.5778,54.3574,67.0019,6.7449,10.3769,17.4778,4.75749,7.65637,0.208912,12,5.49634,4.39361,55.8153,19.2522,45.8299,56.4486,24.6311,23.0776,47.5353,35.632,8.47248,67.6957,19.4341,2.41458,12.6438,44.79,2.73011,48.9209,6.39041,15.8735,114.197,112.53,42.2489,16.1401,47.5507,32.1924,43.5556,36.2461,64.6599,52.7608,36.1551,63.1092,55.0377,51.8013,23.3763,82.8131,83.2899,7.53219,59.0965,46.2577,30.7286,12.4834,35.8159,20.3194,3.43993,19.8082,4.95293,2.43867,28.9034,152.815,9.52783,83.2572,36.2397,27.5241,33.6462,45.4619,11.1397,14.5017,0.0264945,117.888
-49.5495,8.07517,7.01751,18.6895,18.4163,5.97846,16.637,27.6764,2.56329,61.9997,7.05601,11.2709,25.7548,53.6456,54.4407,111,28.2865,55.3332,60.2909,9.05752,9.19444,10.7154,1.37054,7.65637,2.47256,8.52781,11.8432,0.558612,38.2947,36.1965,55.4364,65.8621,31.4475,36.6427,44.5907,29.5064,4.61428,51.996,33.5467,3.22214,7.07959,44.79,7.23066,30.6221,13.1966,17.0382,102.498,112.53,41.7479,16.1401,47.1782,13.3407,57.9878,36.9938,40.7196,48.9446,30.5276,71.7591,33.0016,52.8544,25.3988,86.2428,54.3537,18.0381,101.79,61.4571,20.0492,6.34986,18.8276,20.3194,26.3198,18.0814,4.95293,2.43867,11.5845,111.07,9.52783,152.921,7.21919,16.4248,62.8118,57.9943,40.7354,4.73012,0.0139852,118.11
-47.9842,8.56049,15.9249,17.5044,17.6284,12.2403,32.7816,17.173,8.84705,16.6238,9.69808,10.6375,33.9324,73.0498,54.4407,111,28.2865,55.3332,59.5536,18.1297,30.7166,6.79726,4.87659,7.11787,1.77411,8.52781,12.8797,1.1559,3.715,43.5011,65.8787,53.7628,31.4475,58.8025,44.5907,39.4107,8.17233,39.5939,23.6139,4.87326,11.6361,28.4019,7.23066,24.475,10.4901,10.1698,150.956,90.976,38.4247,16.1401,46.8734,7.7433,78.0198,38.4656,5.474,49.3733,30.5619,14.0978,40.3388,41.6179,42.7546,73.4535,63.097,25.4603,87.5366,99.6816,13.2604,6.34986,47.2332,18.0739,105.437,16.2231,4.95293,2.43867,40.4139,93.2914,17.9051,85.3708,19.3348,5.96535,30.038,47.5513,40.7354,13.036,0.00723664,124.483
-47.9916,15.4595,29.5907,14.5558,5.81995,11.3159,32.7816,22.5891,7.56607,14.9221,10.1937,10.6375,36.6868,73.0498,54.3747,111,13.0965,56.9052,47.1496,15.5555,12.5848,3.36426,6.26434,19.8528,31.2439,6.83388,15.9118,1.1559,19.1017,28.2441,43.3058,57.7375,31.4475,58.8025,27.1169,44.7159,17.2826,31.2035,21.1214,5.07037,1.69643,40.7808,7.23066,28.1979,10.4659,11.4687,139.276,78.1102,44.2193,9.21984,46.7467,9.45025,112.691,41.9636,5.474,60.5522,42.6573,52.2487,25.48,13.3828,56.1384,69.992,31.2945,30.5346,109.683,88.8936,17.0348,10.3706,33.5555,4.05296,29.308,18.3556,9.52032,37.8891,20.2428,81.3085,23.8099,59.1734,97.1639,20.1863,15.2485,68.5732,74.8328,8.80569,0.00723664,121.594
-48.6341,16.881,28.7304,12.719,5.81995,14.7567,24.2203,22.0862,7.44725,14.9221,10.9133,12.7617,32.219,73.0498,54.3747,110.683,17.3026,65.0031,55.4797,11.8619,12.807,0.789803,5.39722,19.8528,26.8148,11.0783,13.8513,11.5241,8.68144,17.1704,43.1976,48.9528,24.0382,76.0853,51.9416,50.0169,19.4653,29.2389,18.496,6.14603,2.37455,17.1549,29.292,26.6099,9.26982,5.92083,139.276,78.1102,20.737,17.7638,39.6411,23.7737,87.7875,41.2337,5.474,42.673,100.96,52.4595,10.751,44.5171,54.8011,86.3746,24.6089,51.9155,65.3641,57.9467,33.7932,33.1451,22.8557,65.4707,16.5935,30.161,16.2771,34.0521,17.9427,22.0917,43.3239,81.8033,44.865,58.2819,9.70008,42.5745,56.8466,15.2811,0.0131997,117.871
