-16.2129,10.8186,23.5196,41.3591,26.6743,34.0454,67.0818,25.4988,10.2495,6.61165,40.9069,23.6342,23.8146,64.3971,7.57811,2.71064,16.2166,1.0337,28.5725,1.13863,0.398913,29.062,4.91626,8.46112,6.11353,1.89974,12.6368,5.5636,5.90807,3.15044,0.560443,2.35108,6.07798,2.14934,3.7082,5.17718,4.11911,10.3193,29.1135,17.9141,2.50046,3.93949,13.4561,16.3078,12.7618,3.95938,4.94251,9.90019,19.2761,4.75468,11.7485,5.81403,15.3925,15.9603,6.91275,3.51362,5.52742,2.56698,11.4545,2.77384,4.86847,10.4895,7.72546e-07,66.5026
-15.0254,3.58186,20.3128,43.4197,28.8047,36.8859,91.5865,32.7582,10.2495,31.6093,17.8319,21.0231,9.13065,24.736,30.6925,3.3425,3.94782,1.20326,6.10582,2.73113,3.11649,18.8408,15.8081,8.8488,5.31057,5.06945,7.40714,1.63579,3.3899,1.90616,6.69356,4.33936,11.3479,2.73563,9.90773,10.8515,16.7454,17.0011,36.4917,0.472935,10.6405,13.9709,13.4963,15.4292,28.2469,5.74845,5.62817,1.99309,11.5735,4.22106,14.1517,10.2401,9.88294,6.19134,4.06252,12.6158,7.67143,0.685706,11.312,4.48408,4.58779,8.081,7.72546e-07,67.8339
-35.372,35.3615,15.4639,65.7615,31.0563,21.3474,82.056,10.6204,7.93264,60.0159,12.6141,31.874,8.97699,3.25769,24.745,5.59901,4.45054,1.8175,2.56133,11.6813,4.57656,8.30489,3.19886,7.33132,17.7323,6.46015,6.11596,0.845438,8.72323,3.12541,7.40225,2.58758,2.87679,1.78933,7.20953,24.4475,16.65,7.81671,14.2292,16.7394,18.4992,26.3843,13.9964,19.0211,21.7101,0.698732,6.04322,6.89504,10.63,13.0334,12.3535,23.9724,6.8786,8.20332,2.2221,10.7328,4.28858,1.49662,1.70248,1.43342,7.21415,1.66481,7.72546e-07,65.5453
-26.8123,30.7166,15.4639,40.0416,30.8008,15.4952,72.1592,10.6204,28.6551,63.8329,24.639,53.5693,5.39369,1.51661,26.1146,10.4769,4.87508,0.000947853,6.30234,13.981,16.4134,4.74352,1.46925,1.89367,0.700582,0.0494782,9.48449,3.71362,2.68911,10.951,6.7274,2.84294,7.29211,11.4128,2.03332,12.5231,12.7997,21.4897,20.118,2.67582,3.66893,4.73586,9.74558,29.4249,20.8466,4.43289,5.59122,7.00701,27.1332,5.67966,6.6318,2.93751,0.957832,7.62323,8.65614,10.171,3.00162,15.0365,1.92585,16.3669,3.19266,14.595,7.72546e-07,66.1974
-27.6278,29.1132,21.9396,21.1624,32.949,27.6637,40.1365,10.6204,40.4173,91.1494,13.8926,40.2307,5.77565,25.4026,4.17372,12.2139,11.8074,1.87184,0.933173,4.32832,18.3126,6.07733,1.48158,10.124,5.8181,0.641904,6.66573,6.55791,4.21363,15.5556,16.6853,14.4535,7.16207,7.47731,3.49426,13.6112,13.5136,31.0289,0.433827,3.83704,0.854058,30.4618,2.63915,0.684502,7.83222,0.356153,3.14286,13.3708,16.0346,2.31675,14.9945,17.3146,0.957832,9.96023,8.85329,8.92324,2.76887,10.8652,4.07465,13.6821,4.89194,18.438,7.72546e-07,70.1952
-35.3333,28.5109,20.8272,21.1624,15.7742,25.1636,49.6823,22.5898,86.2297,36.8416,18.2542,17.51,15.4712,44.8155,31.54,9.99936,27.1288,1.31853,9.5254,2.68324,11.0898,7.45563,7.75538,2.62037,15.0836,4.8038,7.05175,2.1571,0.58402,4.55507,8.02611,0.391366,13.5369,8.4048,0.641931,6.59516,13.4202,30.9222,16.5924,4.61778,4.96147,17.9063,7.01876,0.684502,17.0461,1.3145,10.1733,11.5179,14.6366,4.02113,31.3061,21.6613,8.96585,10.72,4.18656,10.1654,9.69478,4.90278,4.07465,7.3937,13.2319,24.556,2.23986e-06,73.1141
-30.4104,30.1061,2.07786,21.8069,34.0559,44.9843,54.245,19.172,61.4063,57.283,10.0768,28.963,6.51778,15.0318,33.778,7.97813,15.8319,0.926622,8.90967,1.30159,10.7902,0.229617,1.92035,3.25129,0.0232968,13.5189,8.84848,0.299501,5.2172,3.86213,10.1956,8.03409,11.5038,7.87944,1.3823,3.86807,28.1065,3.34009,3.63706,7.03806,24.473,14.6184,7.18653,0.387561,28.4924,10.2522,5.33745,7.57429,15.7609,3.56527,3.41387,26.775,12.1308,23.7687,1.88369,0.576406,3.07883,1.89663,4.28887,13.7761,11.5302,22.4678,6.71338e-05,74.4542
-32.333,21.6673,2.55676,28.8971,28.1877,38.5304,54.2535,13.8757,66.9155,42.4379,15.4574,7.31105,39.2227,29.5247,31.475,8.21596,3.25737,1.81029,4.57213,15.8162,6.10424,2.41009,5.94287,3.69846,21.8529,15.2466,3.83598,7.85348,13.8772,2.5647,22.0588,16.7627,8.83685,1.81376,1.88806,15.5386,5.17232,16.778,2.70112,7.01885,4.52746,3.13614,5.33183,20.9217,11.8535,5.22363,20.1975,2.36725,7.48334,2.40365,2.32401,37.9992,2.39964,20.0364,2.43561,3.8191,0.441133,3.26877,3.77909,9.63652,21.199,23.5127,1.24698e-05,73.9186
-29.3486,34.4191,51.9088,25.9172,24.0179,40.6241,7.86549,22.1315,44.8169,24.5477,14.9294,22.5925,17.7207,40.5475,24.2115,15.343,11.475,1.99768,1.22499,23.5537,10.6994,7.28325,3.65031,0.432287,1.28818,8.35505,11.4386,4.87878,2.27169,7.51001,18.7865,15.6309,8.93873,2.10177,6.189,6.09092,5.45602,6.47734,7.6712,7.56233,0.550852,32.3063,14.0273,14.904,8.09494,16.3474,5.556,1.5664,8.11978,11.1632,19.9983,18.7037,7.72016,19.4542,2.60551,5.38905,0.588923,2.69743,3.84871,5.31159,16.3804,5.2372,1.75244e-05,67.8741
-27.8213,11.978,48.6659,26.9791,63.0625,39.5638,7.86549,33.3772,38.7397,12.5809,14.9294,20.4404,19.7702,53.0333,34.1204,8.00921,1.81896,1.95878,20.747,0.933737,15.0461,4.70366,3.27908,4.44343,3.63997,10.9716,2.84,9.77179,17.0881,1.3071,5.81949,15.5438,6.52185,17.3354,20.9252,4.05157,2.48142,14.9139,15.9123,12.2773,8.19461,6.59378,4.86567,12.7794,10.2219,14.5488,19.5149,8.25924,16.0144,13.8566,14.792,8.71369,6.49627,19.9326,4.54099,5.38905,0.588923,8.84278,0.979376,5.31159,8.38514,9.50928,1.82362e-05,71.6178
-32.2431,1.5942,62.2306,23.7491,39.5943,14.2771,7.86549,64.7337,30.9231,18.1841,41.684,7.58548,19.0863,34.3543,31.3611,12.1126,7.95174,1.89964,17.5123,8.54668,2.01333,7.36879,11.9462,3.80379,2.7275,7.05577,2.47197,13.0404,1.62714,17.3116,23.9872,16.9277,9.91784,2.32657,14.5176,3.49894,10.4445,12.1932,19.8643,14.0127,25.3826,7.06436,22.6302,3.14737,4.38651,19.821,4.59151,10.0446,52.7754,13.8881,2.84832,3.73472,7.36841,5.8666,1.92761,4.6888,9.8995,15.6858,13.0052,3.10722,8.06515,5.25345,4.14602e-05,79.8488
-36.0714,28.9946,66.2282,12.2177,0.448483,26.9718,22.632,18.9815,60.8963,14.3317,112.101,10.6715,0.758662,41.6445,5.87325,5.14762,8.36806,1.96767,25.6795,2.64978,7.25784,0.405547,32.1884,2.23817,6.82315,8.3924,4.82308,0.882384,3.26483,1.95917,14.2626,8.11312,4.99024,4.4945,8.44422,8.39228,2.78182,15.0794,24.9744,7.02242,10.2243,4.14366,8.65773,6.72879,8.52504,6.84095,4.38334,2.29704,20.444,11.378,11.1224,9.13407,9.12655,6.08733,12.3326,12.4755,3.29424,13.5438,15.5129,12.4054,1.19774,9.12877,1.22626e-05,75.58
-44.5142,35.8067,64.1111,13.5782,8.63903,42.2813,37.519,16.517,47.2346,22.8148,18.1333,10.7333,1.82756,42.2039,10.9205,4.37477,3.73818,1.35021,12.0191,7.04777,8.49895,9.22706,21.354,14.9525,1.15211,8.3924,1.51546,0.406065,4.46155,2.68906,10.5811,6.49437,19.5639,2.90119,10.4445,18.6101,0.221603,7.9752,39.9979,7.3847,26.46,1.0096,7.94061,2.48187,12.0253,10.2714,4.17472,10.853,12.2412,19.3428,11.0022,7.91748,0.950307,7.05952,3.2282,15.5293,1.13862,0.21383,7.44405,5.29702,3.96992,14.0901,1.81619e-05,77.2859
-32.4165,66.485,80.5903,10.6822,8.63903,40.9531,18.7713,5.57982,40.438,20.3047,26.9869,10.7132,21.7205,69.7345,14.6757,14.432,2.73317,1.00361,7.1843,5.60953,0.837985,2.3802,24.7906,8.14247,6.65731,8.59948,1.80931,1.32352,12.0593,1.63499,17.9308,1.82277,8.63541,6.81899,7.48627,13.7606,16.2944,7.97535,18.2419,10.8551,12.8129,9.11055,1.46857,8.0727,10.2222,11.4702,36.8641,25.7296,12.5956,3.66069,21.9907,8.82966,8.27499,3.07717,0.451946,9.91516,4.42888,7.11676,5.25234,5.84934,10.7365,2.29685,0.000474439,75.4932
-31.5703,77.9692,67.5017,28.2947,8.63903,41.7562,1.02963,11.7557,31.7983,20.268,30.1052,12.3934,42.9969,45.3175,29.8263,38.5456,18.197,0.956414,6.243,2.72826,0.225838,3.32789,8.70138,5.69592,6.36863,7.55487,0.94446,1.65412,8.59545,3.22073,2.42556,1.29115,7.99675,6.02429,4.49719,9.52134,6.36179,12.8216,3.54594,20.3733,9.83477,9.52607,4.79536,0.905085,6.25553,8.68573,15.7668,17.5969,14.0159,1.30349,25.9306,23.6649,12.9294,8.10182,0.507046,15.0104,4.97611,0.786624,3.26772,5.15296,14.7496,2.10114,3.44127e-05,71.1886
