-44.182,30.6889,50.6318,2.47358,4.11047,13.4604,5.32213,2.90484,105,40.7628,24.4335,16.8138,7.45002,5.01282,11.984,23.2435,18.5163,0.251313,6.60091,2.38787,8.82223,66.608,0.465993,162.633,0.840438,190.953,115.024,219.808,120.761,97.3913,60.6062,29.5909,66.8884,4.1352,44.4947,71.0727,156.891,173.813,108.679,47.102,0.0164243,87.4335
-39.5085,9.9135,22.5676,18.5602,3.3079,22.3477,13.2459,37.0555,91.7622,1.35724,15.3767,31.3299,11.038,2.90209,43.405,11.9745,4.56872,5.58634,7.00891,2.87635,15.0132,95.8024,0.638555,171.218,0.448147,174.578,115.024,160.763,89.1301,113.354,90.1667,36.7647,53.5007,47.6682,97.8524,47.4373,94.3383,169.78,14.7994,69.7082,0.00971793,86.2697
-42.4692,4.54566,12.8049,21.3657,8.37683,22.3477,13.2459,15.8796,91.7622,7.28962,1.95447,31.5478,5.79584,3.5315,7.39358,7.8899,17.2996,4.31248,6.31856,1.39824,21.1343,122.715,0.372436,84.3102,0.719567,356.926,115.024,214.415,108.37,82.5728,38.067,15.5858,55.9802,49.7786,110.057,53.8714,82.4327,106.367,73.5706,69.044,0.00558894,81.0868
-39.3962,13.6238,12.8049,20.7514,10.3945,20.2322,19.9594,12.1845,64.6636,2.87578,34.9546,28.1189,5.79584,5.23726,9.30673,10.5117,10.3111,4.31248,6.32206,7.27745,20.5216,28.3128,0.145585,122.875,0.0821384,375.81,150.142,222.482,96.3285,64.4814,30.2446,87.9556,12.831,181.6,33.3541,27.3082,3.33259,117.126,14.587,132.884,0.00558894,77.1184
-44.0005,22.9398,5.0086,23.2165,41.6463,27.7891,34.5865,16.4336,30.6397,22.0634,49.6739,3.04169,34.2626,11.347,10.4383,13.7331,4.69428,10.1666,5.74332,12.1439,12.7031,43.2939,0.179142,180.529,0.232166,280.014,150.142,107.499,106.886,64.4814,44.1509,90.1036,12.831,91.3952,99.5323,68.0982,19.497,108.071,38.5547,130.734,0.00558894,80.0084
-43.2915,24.7266,5.79317,42.8903,8.16789,32.3004,34.0303,7.54969,40.7767,34.9151,6.8816,25.5757,9.06492,11.3673,25.1743,12.4946,8.86294,10.1991,29.5165,38.6495,2.63863,4.34472,0.355977,105.674,0.361684,289.561,158.764,137.65,124.484,50.4461,44.0506,236.195,12.831,62.2993,141.127,76.9264,26.8855,48.1471,100.518,155.661,0.087592,83.8184
-48.7174,17.0249,9.36239,79.8518,6.85717,25.2694,29.8876,17.8438,36.6591,73.6508,18.9976,3.14753,8.11353,27.3441,1.3824,2.79211,5.44447,9.29804,28.0274,24.1922,3.01801,24.455,0.166699,13.6778,0.73894,392.756,158.764,119.973,141.142,32.3827,46.1507,122.065,27.1677,50.4359,83.2447,47.7492,60.9598,47.0887,69.2113,131.128,0.0166407,82.445
-42.1268,42.749,15.6149,74.2278,8.31723,5.63516,32.7877,7.02636,34.2133,57.6167,12.8964,10.6862,13.7188,9.12418,10.3411,6.88262,10.785,1.51902,12.9287,41.0781,20.4447,24.2931,0.14951,31.03,0.768727,369.425,108.797,131.065,124.711,52.6881,51.8498,198.66,36.4825,42.9199,36.7886,10.3786,94.9919,49.7044,75.7983,51.8458,0.0170703,75.3025
-42.0712,38.0824,15.6149,69.8549,11.7509,35.6972,24.5161,12.4785,39.4577,16.8082,17.2264,14.3754,6.99936,5.43756,10.8282,7.6246,1.87871,25.6325,27.6265,28.3023,25.8755,10.397,0.725992,31.7586,0.887771,426.584,10.8786,157.448,205.079,27.7775,72.7601,142.065,7.39792,53.6075,70.3395,36.703,77.8291,53.8704,68.4562,23.6634,0.0213404,75.8011
-39.7337,10.7779,41.7396,30.0791,5.20101,41.4498,17.1161,9.0084,56.4556,21.1976,57.7998,0.261205,17.4262,5.43756,8.75848,1.46821,1.87911,16.4375,2.86536,29.2705,17.9151,23.0285,0.291924,47.2314,0.221909,380.157,10.8786,207.984,203.343,136.239,9.35649,76.5503,100.335,27.205,29.061,55.1122,70.6306,45.4398,56.7868,28.6488,0.0188999,79.4879
-39.7337,35.348,40.2689,42.1185,8.829,29.7942,8.16819,27.5541,21.5896,19.3382,50.7207,10.327,23.5794,3.63093,65.7082,28.4668,1.87133,17.2236,9.34294,31.0033,19.478,11.6689,0.559892,67.3451,0.21232,367.813,10.8786,217.224,246.344,7.52381,9.95282,39.6865,148.206,22.2578,53.1613,52.0081,68.8616,49.3219,127.826,58.9857,0.0188999,86.8992
-45.671,21.1187,43.8245,36.5472,7.25342,18.4727,7.81334,8.25823,64.5501,31.3495,43.4068,6.32908,27.8509,3.63093,66.7227,9.25232,1.87132,6.59069,7.62801,13.946,19.2659,15.3102,0.467475,79.7016,0.842028,367.813,35.1918,182.649,254.003,7.52381,31.9052,72.2201,103.15,9.64119,70.7655,21.5834,116.723,14.0933,84.0944,26.0825,0.0415546,83.9777
-43.3858,1.32932,47.2279,12.5996,11.5753,26.035,15.5975,1.50187,56.9194,16.082,18.6626,3.32249,24.9981,3.63093,67.5427,26.6887,2.77621,40.5976,8.71201,9.25513,8.84235,2.61639,0.307884,107.207,0.782247,367.813,35.1918,197.761,172.36,80.897,76.5369,70.7357,104.148,102.501,84.6347,12.4501,9.88569,38.8317,7.99932,14.3647,0.0936615,84.0108
-42.8086,12.1206,13.9036,43.9566,27.1127,37.4067,38.0395,21.376,6.90369,15.4769,21.4799,4.34678,17.3784,11.2023,4.23845,10.6099,4.0639,36.0619,12.216,20.442,70.778,5.57146,0.85172,75.828,0.32901,358.336,47.8949,186.43,91.7593,112.044,120.948,88.264,117.85,71.1473,65.7276,13.5234,52.3615,38.7602,12.0635,23.9256,0.0865088,77.7108
-42.6627,0.426026,18.971,21.0725,19.5448,25.0679,52.8647,30.926,13.4659,30.8957,27.1459,9.19102,18.3843,15.0396,12.6987,84.7999,29.5068,26.3205,12.1055,22.7136,13.4981,16.0381,0.571297,25.8816,0.478802,304.899,28.4155,221.793,62.0529,186.841,116.86,59.6089,242.624,1.4196,9.03134,18.6334,38.3004,26.179,26.9839,21.9067,0.048576,90.3917
-44.9583,12.5469,23.4964,40.6577,33.7346,42.6705,48.7593,8.15496,19.6279,54.6268,16.0719,8.20026,23.8301,0.0269206,5.01533,42.5036,10.1598,44.0677,9.30458,23.8772,23.5907,11.7523,0.376908,81.2335,0.930892,307.626,28.4155,180.791,10.2889,164.942,102.84,91.5184,103.827,20.1248,56.9516,90.4066,58.5854,58.1606,36.1637,78.5741,0.063726,87.6768
-45.9581,22.2556,17.0088,38.8226,10.9935,1.39477,63.7555,41.3457,19.3243,43.5693,24.5871,15.7281,15.5005,17.8666,1.8062,15.055,10.6606,32.1954,22.9876,9.03931,26.7977,1.97821,0.31226,184.409,0.396018,255.993,65.014,204.929,10.2889,127.672,10.7376,162.919,101.054,28.8849,29.8869,128.31,22.3321,45.8716,13.7105,79.7829,0.0367364,84.7127
-40.3144,4.55388,37.493,46.0182,32.9462,6.61518,68.5289,8.69372,5.6916,33.4184,14.5459,18.8811,4.68771,24.8504,8.18744,12.3331,36.1016,15.0779,20.4678,23.701,21.0849,3.51986,0.55698,162.45,0.630743,256.084,65.014,229.565,54.9856,109.809,10.7376,202.325,103.243,12.3193,28.6683,94.7182,57.6028,38.5639,15.9978,57.794,0.0432445,82.7519
-43.5316,9.84975,51.4041,41.1725,9.46124,13.903,68.7582,8.81572,50.9289,8.79344,3.44082,23.8171,18.9223,25.2237,20.5975,12.6754,29.6249,29.4326,16.901,15.5648,31.7469,1.16047,0.769055,190.509,0.670387,256.084,41.4537,125.834,36.4036,144.325,47.464,282.052,119.093,4.95829,16.6577,59.7711,55.432,90.0346,0.408456,35.2038,0.0785625,92.2261
-43.4628,9.98686,49.6677,26.8161,6.63051,10.6898,67.6092,16.3611,37.3324,12.1479,57.2319,15.8764,4.19143,3.37969,22.8383,17.6956,8.57346,14.6866,5.47529,28.4838,21.5219,6.97985,0.739595,141.894,0.0798905,248.704,41.4537,103.698,18.611,261.866,75.8704,144.038,100.875,104.059,24.3615,7.97637,92.7251,62.0202,76.7783,47.0297,0.095018,88.6345
-41.685,3.94736,39.5134,14.0179,14.8214,15.1901,86.5257,27.5172,7.38014,10.6914,33.2211,9.49532,1.80208,32.5008,21.7687,50.5938,8.37914,14.5635,5.35046,24.4692,27.261,8.86144,0.43493,152.049,0.0102395,221.157,124.947,83.8031,44.082,225.808,71.0931,112.825,87.6378,56.1919,6.38165,21.8578,56.397,27.2512,55.6006,7.2406,0.0150076,82.2696
-45.0934,5.07684,36.4853,13.9621,14.8214,11.673,55.1266,47.2125,9.65718,11.166,20.4274,7.79117,0.572337,27.535,16.564,17.5399,3.56933,6.01137,9.80522,14.5521,7.4305,7.16931,0.123251,169.147,0.408852,221.157,221.239,166.656,44.082,116.919,101.808,69.1701,156.387,45.0142,15.9427,48.219,107.531,27.9967,12.7691,17.183,0.0331701,74.9547
-44.7197,12.5435,20.1064,18.6291,0.608639,12.1575,46.4894,99.3619,20.6932,17.0234,14.1498,4.64796,8.0439,8.72684,17.198,25.5673,5.66806,10.5735,11.4161,4.09158,0.39158,7.74091,0.138318,80.1319,0.524899,209.494,184.458,312.41,35.7741,111.591,159.273,8.55704,109.705,40.0133,18.2655,84.8144,71.8612,34.1925,61.8042,10.7836,0.0233857,76.467
-38.4523,16.4243,60.3162,19.9432,0.608639,2.54433,32.1409,82.9766,26.4997,46.9343,7.01654,6.23395,9.36767,17.3964,26.332,1.54303,8.97619,9.11649,4.6409,30.5264,2.94106,5.32346,0.257007,56.8516,0.563759,188.516,182.403,336.713,38.5177,35.3661,123.717,22.1102,59.027,16.0526,98.85,37,95.0865,26.2855,1.65006,87.4873,0.000576834,78.6467
-42.4794,10.261,30.4536,25.7503,16.1366,3.59504,16.9236,82.7568,23.3191,7.31476,2.51125,9.12429,8.34164,28.2221,57.2696,1.48051,11.645,22.5966,1.87748,22.1604,23.796,22.2559,0.329412,48.1925,0.771875,226.247,182.403,307.804,61.0482,83.018,89.7644,18.5609,33.3434,91.9537,78.0774,14.6625,97.2389,192.833,36.0275,82.3095,0.0129953,81.4485
-40.7189,1.44332,47.9324,22.3114,35.0844,3.97531,21.1641,55.5565,36.4125,41.7634,10.7852,17.282,10.4451,26.8201,36.9105,1.61519,12.1344,22.5097,6.90925,12.9204,25.393,12.3491,0.201227,11.9777,0.755395,277.2,182.403,302.89,82.9462,87.4285,68.9997,4.74135,50.1544,13.974,96.2699,26.968,94.5049,54.9583,87.2929,49.6226,0.0261097,78.8913
-40.8791,3.95416,28.9172,34.7096,9.58595,1.51636,2.37593,48.1336,83.0314,41.9125,12.5133,7.74912,4.95587,15.1217,23.5761,1.6983,7.61881,22.5097,5.29639,38.4943,18.3929,9.86547,0.245544,12.858,0.0843793,324.645,182.403,369.305,39.2095,77.0833,27.9361,57.3892,29.4736,24.6186,106.371,73.371,72.3861,32.6834,84.6058,53.4823,0.0277899,79.8616
-41.1629,4.63329,53.254,40.5197,6.87422,21.3438,15.5023,19.9233,68.4132,25.1034,12.5133,2.96881,19.6271,7.39868,19.5579,0.417883,10.5075,37.1849,16.9217,1.90871,23.2656,27.1211,0.128271,1.61457,0.892691,211.421,182.403,391,92.9789,52.6069,28.8483,54.8355,16.5383,66.2153,90.9692,35.2086,83.894,39.2493,58.5063,111.269,0.0282789,77.8544
-44.9999,30.5045,53.713,16.3333,43.3217,9.90447,10.3113,26.2508,34.9651,18.9886,15.8144,5.81036,15.5364,20.7686,39.6312,7.80197,13.4541,23.6131,6.51942,16.1416,10.2647,48.6582,0.619667,37.7098,0.488178,206.041,124.514,341.791,101.598,89.48,36.6766,97.6149,87.5842,52.2261,47.4019,38.6769,13.3329,34.944,85.0196,78.0182,0.034634,80.8287
-39.2329,34.0964,15.0393,20.2757,37.7439,1.92302,23.2342,35.9458,33.6208,58.2741,5.67484,9.94182,15.5398,14.0037,25.9369,6.59355,5.6723,11.2208,32.4237,21.0747,7.06167,8.41993,0.280792,79.9799,0.690997,304.097,124.514,321.662,36.3365,38.7227,153.78,12.8078,65.9607,93.1596,25.4231,30.2111,55.9901,26.527,4.70957,70.1784,0.0043431,73.6754
-40.5141,30.1919,16.9116,23.4273,52.7714,11.0191,13.0431,3.01041,50.6282,50.7527,8.29212,37.369,15.3051,20.8107,25.3134,10.6259,10.3592,13.051,9.53161,49.6703,2.51311,6.78394,0.427724,12.2018,0.775284,288.197,67.3246,313.185,85.4323,90.9257,121.768,13.6218,140.397,109.832,24.3912,31.7629,86.67,1.72538,34.6742,75.6126,0.0043431,79.525
-38.3596,63.2171,2.50359,1.3989,45.8944,16.3417,16.7197,2.0473,50.6282,4.76867,10.6701,56.3629,16.3896,23.7507,58.5933,15.0121,8.66025,16.0187,12.3533,25.1264,3.09016,13.5785,0.0623973,19.0682,0.235373,288.197,67.3246,313.185,44.1027,85.8845,139.724,13.6218,173.813,77.5225,3.374,34.0256,78.1387,162.491,42.7059,129.388,0.0043431,88.666
-40.8548,62.1615,28.2796,10.2283,51.5452,21.2711,20.9929,27.4815,32.1784,11.2682,18.1576,42.2354,16.8689,15.2244,43.6632,9.13632,15.4084,1.96699,13.8312,1.94931,15.5244,15.4025,0.193025,56.9708,0.486085,288.197,67.3246,275.07,55.1737,124.061,94.713,19.45,211.9,14.5104,24.9342,34.6207,59.8514,37.4783,12.4741,234.231,0.0043431,84.4242
-45.8097,53.1321,33.4945,18.2359,48.4046,3.01806,24.0802,26.3559,12.4382,2.41458,3.04375,48.4082,11.9806,43.2463,10.5765,16.9788,10.1849,4.41855,7.75773,4.94747,27.219,1.45949,0.0777627,35.4228,0.814118,292.938,97.8749,312.032,55.1737,42.4988,157.731,5.58297,220.628,12.603,36.0728,23.7946,67.7526,34.9831,113.241,11.0148,0.0043431,80.4413
-45.8097,31.6858,10.9608,11.4411,93.6932,7.20082,17.3817,33.6845,32.7408,2.41458,0.371592,31.1747,6.99319,36.6536,1.52463,33.5297,9.28964,11.2774,7.75773,41.4725,38.6076,7.41953,0.000979377,5.17014,0.900269,353.369,97.8749,244.259,55.1737,70.0181,165.394,5.58297,106.327,7.52495,100.461,64.6838,58.1942,52.4483,14.1824,11.0148,0.0411168,82.3251
-39.7804,14.3535,10.2687,8.01578,94.708,15.6635,11.9367,20.1912,49.3227,2.41458,23.0775,22.7883,3.00533,27.0695,16.2102,0.933431,12.1342,15.6011,26.8674,29.0666,31.6012,11.4022,0.450518,47.5999,0.91017,353.369,52.9904,209.617,20.4421,96.7441,142.449,58.0028,41.1213,9.06267,104.597,102.108,54.7492,37.3705,42.4304,11.0148,0.00647041,77.1768
-41.114,12.0958,12.1459,27.4433,106.538,13.7056,15.6037,20.1912,33.1846,2.41458,22.9634,16.1839,11.3075,27.0695,10.874,6.32086,6.58836,11.6209,3.42657,20.8877,44.2636,20.4466,0.141374,41.3746,0.272213,353.369,75.7398,235.31,7.40969,107.29,140.073,12.8578,42.1855,59.5852,104.597,134.755,48.3513,98.1876,50.5454,80.3789,0.00136658,75.5957
-42.6089,22.3137,8.89102,56.2717,70.9957,6.80888,13.5469,20.5497,14.6901,5.8746,24.8161,8.28676,3.59638,18.8727,7.41111,6.32086,8.22304,12.3911,6.29829,20.8877,31.2501,20.5617,0.00934446,21.1838,0.0622634,443.59,97.7435,196.517,58.9553,55.4287,158.972,31.6998,5.76294,200.01,3.45933,52.0211,52.0934,18.1414,40.2647,15.3734,0.0394014,73.9525
-43.8697,71.4625,9.20158,2.80291,28.2784,28.4503,34.5368,27.5052,15.6409,54.7297,22.8461,5.4553,5.56347,11.8182,9.27688,0.943327,18.4111,5.9519,7.41333,31.5116,24.8214,5.51796,0.032734,62.5251,0.81401,494.244,146.872,91.3609,42.043,17.1322,158.972,32.0366,33.9847,141.329,83.6778,7.18047,65.822,25.1902,112.276,9.55339,0.0442309,80.8708
