1276.18,6.20129,29.0778,2.63824,36.8979,100.475,864.795,0.114815,88.7662,1.07526,42.749,7.64619,22.8329,1.9223,23.1283,21.8532,18.5765,37.6031,12.0555,2.46675,7.05413,15.4603,2.66986,58.9341,12.2522,16.47,19.1298,25.7564,40.6603,35.2752,55.911,34.6832,1.60003,29.8342,47.6904,25.1095,30.785,19.4352,8.71567,12.6244,52.0013,28.2497,43.408,29.9453,6.466,48.0533,5.53041,25.2757,48.9856,65.9664,25.97,3.41238,16.1539,45.8161,45.5162,10.5211,15.0769,50.0348,7.61925,1.13913,7.93611,37.0114,39.7336,46.2823,21.6266,94.5727,70.329,19.3868,47.0738,13.3926,20.5143,125.798,120.35,5.07068,58.0522,54.7481,8.79445,21.4797,19.6959,36.3803,21.1103,19.4022,10.3009,15.372,15.6555,59.1849,40.6009,20.6163,2.4973,61.7699,57.1555,10.7059,16.275,0.000118386,140.545
1234.33,3.77979,61.7665,9.73652,37.4795,93.355,918.256,0.164933,65.9421,76.1969,33.9558,11.8604,15.4611,1.98107,25.9429,6.08711,6.13348,15.6255,13.2133,11.5279,8.72938,26.7452,41.7061,14.5162,16.5476,9.84796,4.19816,17.9952,8.10224,2.93628,2.7503,38.199,26.4075,1.95342,71.95,35.8162,11.0967,20.5719,60.4738,9.58019,46.3975,19.0067,32.5018,40.5197,9.20267,28.379,13.812,9.62568,79.7486,62.331,20.8242,3.93945,17.8952,36.1604,1.75575,31.8053,7.35596,21.4848,22.1284,0.030179,11.3438,4.78378,4.47128,59.8273,14.2694,80.4317,53.5782,71.8114,26.9195,12.1442,72.7637,9.63594,46.3973,38.0299,19.0608,83.3221,92.8466,37.8906,54.4739,69.6189,78.0923,7.97205,47.9033,17.7842,11.4897,63.6083,20.4529,33.7708,28.3537,11.8537,26.5971,30.2734,14.1957,0.00113403,135.808
992.075,7.8147,11.2956,39.9359,45.4121,107.251,945.356,1.42289,93.2284,22.5522,35.4231,7.12108,39.7571,1.84326,49.522,5.79597,26.1485,10.4189,2.25026,41.1014,15.2556,15.0779,4.46181,6.39488,29.0192,3.04696,25.1294,15.8978,16.8835,9.98326,4.0956,63.1991,14.0596,3.46647,24.6418,30.4145,15.7991,67.9507,21.3901,55.3128,29.5003,67.4617,9.97675,47.9906,3.03012,1.08712,18.5437,5.20501,14.7513,18.1618,15.0187,6.43188,1.03048,34.9181,16.1432,21.2459,37.2661,4.14713,16.0829,0.49813,38.0384,34.7367,68.2058,70.7713,127.14,98.5013,39.7615,115.349,14.8459,63.3242,24.0087,24.9442,27.3902,32.2298,60.703,46.1748,17.4769,8.30385,178.077,10.1011,79.3588,69.1335,58.8811,18.5703,20.3067,31.7722,38.2474,26.8716,22.1939,5.26659,2.74461,24.4333,1.20079,0.000516015,143.966
790.808,5.68654,29.7895,57.9756,51.5112,92.8789,848.345,0.779578,34.2294,22.935,60.4856,37.7492,40.0044,1.45568,36.6985,38.4687,27.9943,35.0652,23.2046,30.1296,11.9899,10.828,18.0553,2.3062,24.69,27.4327,20.2961,9.78692,28.204,27.058,11.6473,11.7164,42.5996,11.8525,16.1544,5.62611,22.7666,10.4067,9.41565,55.535,11.733,42.3785,24.7439,35.1587,66.8068,13.0933,52.8849,5.77949,3.8184,16.6421,6.81923,5.3455,9.76742,17.2687,11.2495,44.8929,11.3358,5.13915,12.18,1.14669,5.91103,12.0624,14.7312,20.5035,36.4551,92.4958,43.4133,48.4226,6.43291,63.3242,24.1661,50.0628,12.7318,26.4868,10.306,15.0704,30.4757,30.3946,48.5706,8.16293,51.6633,15.3422,57.9658,14.9561,71.3522,49.0541,84.7279,7.92718,35.4849,13.6004,37.6741,0.816714,1.20079,0.000516015,129.455
1007.33,19.2665,36.3612,38.3267,68.0215,48.2787,911.033,1.68588,20.5759,49.4163,118.751,16.7991,33.9115,0.233231,28.9838,11.1486,11.647,3.25458,5.03675,20.4102,10.4833,43.0935,32.2181,6.56417,16.1032,20.835,18.1814,5.5856,4.12712,2.73473,20.7368,48.7987,2.29945,14.9343,9.97408,93.7105,6.8192,12.3073,6.03583,77.6371,22.0849,28.5637,18.9442,15.5056,49.7522,32.8399,12.7734,21.2842,40.9882,49.2615,8.06753,6.01303,6.89165,65.5319,48.5688,39.3794,29.338,30.6267,27.2283,0.948187,79.3393,6.21463,17.033,5.38109,7.97124,91.3895,36.3827,49.5381,5.91176,19.3953,40.2295,63.7754,15.858,29.0103,32.4292,22.8883,11.3347,74.6745,27.2477,183.274,5.12654,89.8505,14.0041,86.882,53.4756,24.8861,11.1485,26.0224,18.3086,31.9867,28.2145,16.9209,87.7079,0.0015761,145.192
1073.96,18.4621,68.0317,15.838,77.1261,35.0495,909.787,0.3663,61.8522,27.6778,6.69596,49.2164,24.1114,1.28267,38.658,0.0922309,8.17861,44.8141,15.1485,33.0178,37.9459,6.42344,7.20955,16.1305,8.5656,3.07948,40.1587,43.7071,28.3722,8.44134,22.6288,71.164,29.0908,39.2312,2.87307,17.729,20.6843,13.4663,16.0678,11.2475,12.0693,48.9668,40.8214,10.0943,1.84851,34.5733,39.2961,23.3704,33.7555,12.6385,10.739,5.53013,12.2862,59.3652,10.3986,70.1516,14.7839,1.32125,34.8638,0.238295,36.9432,6.04831,124.261,5.9138,28.2883,46.9341,40.2011,78.4927,6.15248,27.8845,62.5889,27.3781,22.1998,38.0089,25.7789,12.3762,14.3636,73.9925,2.87262,119.864,53.3909,36.5112,29.5167,53.9087,24.5519,21.7816,18.2367,29.258,55.1622,40.1708,18.8825,10.7954,3.28342,0.0127614,143.589
1286.53,22.729,36.0449,4.49017,98.5283,25.0042,853.136,0.718563,29.8612,8.40147,68.0012,103.264,10.8589,0.158001,40.1979,7.57316,16.0599,57.7489,23.6549,21.6361,39.6979,23.6478,22.6337,2.30071,8.87452,11.3334,15.8977,2.00293,27.674,10.4771,47.9223,6.54471,68.0504,7.11822,7.09636,5.37709,17.1207,19.3336,6.01359,68.4953,3.62698,24.9721,19.9345,1.89677,22.7051,9.86713,76.3108,36.9656,7.07137,0.953159,13.9131,3.7787,17.2328,75.2847,3.37137,49.48,17.9562,31.0585,48.9974,0.65836,49.3948,2.79021,66.5331,5.60253,55.1053,130.569,14.8791,22.5521,5.17073,34.3746,7.99151,32.7117,95.3529,20.8509,18.961,25.5374,23.2532,37.4156,32.2479,11.277,7.52326,23.7755,37.5912,29.5042,13.3518,120.03,21.7982,31.7438,27.8133,54.2751,53.3746,11.2793,19.0366,0.000272068,134.318
1250.61,23.4195,17.6521,11.9931,127.445,10.3622,814.647,1.565,57.4429,9.19976,3.09056,128.779,105.973,1.1617,49.5718,28.2656,50.8813,30.3386,82.31,21.38,23.6818,0.710211,23.4857,20.186,14.1433,48.3215,13.4269,13.8526,45.0072,6.48876,1.15248,4.23244,83.2915,6.58525,14.0986,18.6996,4.81983,8.44806,18.4093,19.4356,21.1071,3.8404,7.9049,10.8174,69.3162,4.97757,4.92252,9.33106,6.85645,12.1089,4.32435,30.4579,5.01753,9.65287,24.5659,22.7425,30.6173,56.7756,22.0973,0.0636919,36.5283,17.8693,11.881,14.3176,5.07835,42.797,26.4965,35.739,23.7924,28.4825,22.3348,9.82938,190.21,22.3699,93.4224,55.5346,51.6686,20.631,94.1424,13.0496,51.1948,22.0292,90.1939,33.4836,17.3556,114.093,30.9561,8.33323,48.3377,71.4978,28.6876,49.9038,17.8948,0.000201377,140.333
1087.68,19.1201,46.1943,9.17398,124.087,4.71761,941.178,0.493925,18.0811,2.34708,27.7198,50.7233,35.2881,0.382367,20.3386,4.86023,13.0443,21.1421,16.8264,3.67614,40.9,58.9093,48.0682,3.34187,24.8951,3.03993,24.0686,31.8612,32.5081,7.54856,0.997067,19.1738,42.1439,22.3593,5.01453,23.4917,5.43034,53.1984,15.5267,17.7405,0.805709,10.2391,35.0378,6.1905,45.6001,14.3129,8.79058,12.9117,50.8924,8.59863,5.5839,30.6753,4.89666,4.47897,8.33127,24.8586,27.1255,37.8694,37.7517,1.16717,62.868,27.5781,10.5902,33.0667,31.1528,59.8364,28.3121,52.4824,45.8835,26.8176,45.313,28.0505,11.6489,59.7648,92.0238,26.2392,20.3415,69.2501,81.8785,8.34728,48.4596,5.14163,56.0703,25.8331,22.7586,2.37134,60.3265,5.06592,20.9784,8.7219,40.1355,66.7806,30.6614,0.0125614,135.394
1209.03,19.7512,47.4593,1.01345,52.1542,56.8024,926.087,0.0119532,54.3408,10.9045,18.6246,45.0524,71.0475,0.559811,40.5515,42.7199,0.785991,67.5071,20.2281,9.16311,3.6112,87.8525,32.1899,8.13283,37.2625,23.4421,3.79676,25.5905,16.6217,8.94199,0.792017,11.9547,14.4843,12.3462,31.0198,9.54363,20.0451,87.8221,13.7878,17.0518,8.47348,52.5295,43.0432,13.3541,1.48157,4.97656,8.89074,6.17414,34.5795,10.3094,7.1094,28.3672,10.4832,24.4575,11.6053,48.7325,13.341,12.4708,43.7105,0.84996,68.5665,39.8186,59.2456,15.5283,21.3546,43.6606,74.5636,32.9899,23.6383,33.906,16.1509,26.4466,15.1357,56.4701,66.8295,92.1808,105.977,76.0923,7.03036,32.1557,21.5448,29.3272,73.0406,38.4339,5.26605,27.8157,21.2488,18.3633,64.1268,21.3326,10.8899,49.9965,36.0272,0.0113907,140.033
1145.46,16.2821,46.7097,4.60904,41.3416,95.8106,930.944,1.46988,30.102,73.0421,19.5527,131.416,54.039,0.0213909,17.0486,25.9023,21.0679,39.1306,20.7174,16.3926,31.3864,45.8749,44.4318,1.54324,43.2517,21.4278,1.92503,20.5635,36.4365,3.43935,13.2121,31.0967,0.962785,5.79106,10.3978,57.2691,17.3782,33.0406,10.0248,8.96866,2.95772,31.4082,23.2601,15.0868,5.08014,3.08394,9.90964,39.8297,16.7553,22.9788,9.53847,12.5971,3.30653,36.6986,13.5645,24.7346,5.32394,73.874,6.8582,1.35337,93.3752,40.675,29.6418,22.2256,49.519,21.5707,59.3052,36.2372,23.6383,42.3106,20.1992,35.4827,8.23446,39.1208,17.0976,19.61,138.654,28.0097,80.764,20.058,43.6218,17.0303,16.5127,0.703738,11.5189,84.9259,9.32064,18.3295,35.4573,25.9398,61.9629,31.1972,7.07521,0.00387942,133.673
1111.2,15.8387,74.8378,3.39814,36.485,66.6548,1000.01,1.59979,12.8869,21.4692,39.1184,118.797,46.2928,0.31903,30.8979,21.5861,24.7073,24.7339,1.39359,1.51045,14.4057,18.1021,11.0347,9.16702,2.6296,21.6133,2.04146,7.4486,83.5721,2.30074,6.28843,67.5155,17.3873,24.3711,43.8688,29.5132,17.3987,2.31961,71.9648,19.9279,10.2582,13.8537,18.1932,4.83909,6.22334,37.5552,4.00439,15.2868,11.3912,19.0054,8.5255,19.6479,32.8192,36.9649,38.3505,30.3378,8.64565,15.1823,40.6545,0.941299,13.7217,40.6572,42.8323,51.062,76.1138,23.0284,59.6478,106.764,10.3636,1.79141,53.8027,30.6776,24.7309,33.4233,58.9393,158.679,71.1448,24.8362,25.8035,7.76361,13.9318,51.885,41.4665,28.8361,27.8835,12.6396,21.781,11.9728,40.2363,27.1528,57.6896,45.2402,4.19145,0.00538844,141.408
1199.22,4.04963,36.3003,35.0675,64.5636,66.4475,836.804,0.686658,21.3342,31.9493,21.1823,124.231,9.08761,0.375069,52.2179,4.67895,13.6646,12.3213,29.8013,4.43419,17.1596,21.746,34.7242,46.838,102.154,2.03601,31.7934,3.37315,20.6848,0.903134,17.4246,63.1539,28.4893,29.2399,42.782,30.734,1.3386,2.7275,30.8741,31.1469,4.47313,35.4225,65.0949,14.601,9.14554,11.646,18.1049,8.29039,3.83199,50.7828,9.8078,9.62874,18.5749,5.92068,6.82004,55.6674,24.8214,15.4771,19.715,1.63187,47.0572,39.4592,44.8845,35.1737,63.1848,16.0117,22.3889,132.439,11.2321,98.6738,48.8251,22.7789,6.15509,30.0175,44.6872,80.3844,9.09256,42.1446,25.0403,62.8358,63.5173,13.3172,19.8403,50.8601,58.369,31.082,10.4135,49.0542,11.876,19.4979,63.5886,29.1353,25.3693,0.00892616,143.431
1514.59,1.12461,25.604,57.3249,20.8972,43.897,854.425,1.35507,20.5323,88.0797,17.782,15.2115,39.0283,1.9421,33.0115,26.7778,6.74741,10.6246,27.8546,51.266,41.2609,30.6718,41.9745,28.222,4.8094,6.87858,15.2806,12.2239,32.5715,4.63395,25.585,23.9222,60.8325,15.5962,38.373,30.1606,13.273,10.3816,62.6167,13.6668,17.8225,9.00492,68.7723,9.74344,9.00305,6.36529,10.8295,19.0373,25.0161,45.4779,33.5659,5.35416,35.3754,25.9647,10.8757,8.44277,35.7363,10.263,31.3088,1.28166,7.39123,7.52339,25.9673,8.70711,67.4775,14.3333,21.8108,166.005,0.43363,12.2285,41.8751,29.8482,48.7413,13.2639,17.6279,15.2607,38.405,49.9453,13.5261,26.6231,36.5818,19.3313,6.57393,13.9256,32.3454,32.8452,15.8477,34.9941,8.53441,25.3599,29.8496,50.1906,8.93987,0.00660776,133.046
1276.21,4.11046,24.9285,20.9992,9.92488,117.368,827.863,0.3978,25.1565,26.9211,100.366,82.8538,38.3781,1.38104,3.80438,32.7395,52.6856,15.0158,56.2346,0.694279,6.97573,47.2122,11.8773,52.0732,6.38407,14.2791,6.32991,23.3616,44.3026,3.82699,33.0781,34.2905,26.5089,5.58271,20.2179,15.9926,16.5907,21.2074,15.4453,21.6174,29.6313,5.53468,3.87642,13.0788,2.01176,11.9563,18.8824,18.6262,5.07875,4.92625,27.7393,6.13665,22.8472,14.2964,8.432,21.1297,38.6805,19.923,4.79335,0.311392,43.2215,52.863,34.144,65.1574,8.96255,8.29172,10.7717,50.7554,41.384,78.4726,21.8187,4.47514,19.4831,25.8484,90.0537,29.035,49.9164,50.8667,81.4973,36.4597,0.523584,67.5956,6.15362,10.487,102.512,40.9572,4.62198,28.37,29.3127,16.1884,16.645,10.0952,37.5773,0.00470547,129.749
1140.92,25.6312,23.8215,7.91238,7.09903,140.716,872.776,0.973114,24.6035,21.8957,36.6915,146.37,12.3633,0.545177,7.22781,35.7113,12.179,4.46676,27.7822,35.8815,21.2823,20.7016,22.5722,20.179,15.6477,16.7403,13.9454,8.36775,55.2704,4.3233,22.1278,14.2945,35.0221,4.29131,21.3508,7.15447,13.0234,18.3493,65.1843,65.0824,0.400434,39.1941,7.29973,12.9734,15.8242,8.19269,9.96666,16.8029,28.9839,7.11563,10.079,9.42396,15.2507,11.8247,10.2577,11.1052,2.18632,35.6411,49.533,1.45896,50.6255,33.0435,4.90958,2.00038,47.1245,5.57331,50.3339,13.2136,52.4799,9.65075,2.26078,9.10101,25.6242,40.1016,2.25925,23.631,63.5583,87.8238,4.26442,3.14451,94.5889,47.9588,3.44993,9.95972,41.2054,7.34413,11.0523,27.1816,28.058,13.6886,16.9485,5.30943,34.5925,0.0205754,126.218
1129.58,12.4004,28.2963,8.77036,23.9653,141.599,794.3,1.02215,37.4552,11.426,74.9905,58.3078,41.739,1.14042,10.6634,10.8575,15.9164,31.2287,10.2448,6.85285,2.66516,20.72,25.4697,11.2079,2.9955,35.8551,16.1431,26.7448,42.7098,4.21096,10.556,16.6323,87.7863,4.81665,16.4469,10.0846,34.8746,31.4309,22.436,38.0814,2.85174,21.5358,0.350196,12.9734,3.167,9.3782,36.6055,14.4561,33.0211,15.8972,34.9044,22.7345,28.858,2.33024,49.4385,28.0823,20.9777,51.5982,30.5534,1.35562,26.027,17.6038,10.0182,112.854,10.6655,18.3886,44.0217,56.0347,53.0494,11.4719,30.1757,18.5367,75.8229,3.75156,13.0448,22.5847,42.0982,18.3782,10.2627,6.51841,57.1714,79.1306,11.9978,12.5627,10.9962,30.635,6.91256,25.6834,16.3843,36.452,10.0617,10.4801,87.3108,0.00847923,131.369
957.113,31.7054,26.0201,27.8432,7.18169,111.649,835.855,0.42259,21.2977,37.3112,42.4201,70.8728,29.969,0.349819,16.3522,4.74751,1.09719,25.1601,20.5351,25.8499,9.29869,2.54625,16.2642,12.9794,36.5646,62.6276,12.4051,5.64674,4.16203,12.611,40.4549,22.9034,25.4565,12.1119,11.7197,12.7207,42.1744,12.5413,12.2479,36.2462,23.9253,38.9921,30.5628,11.3214,23.5181,9.2541,35.7213,23.4626,55.453,17.1566,49.2016,0.266371,30.9407,10.4989,3.52552,21.7774,18.1937,14.8923,15.3425,0.090752,26.2507,37.3251,3.84353,14.4712,2.98219,13.4824,12.769,26.3838,30.3461,35.6649,14.567,13.8625,83.0508,1.89683,27.7999,38.3718,76.5334,26.8964,37.5087,7.79496,95.6674,2.69513,9.61917,15.2042,10.9376,19.894,25.9293,41.9191,9.31705,22.3995,32.6583,1.12206,13.1813,0.0319568,127.642
671.63,31.5776,25.7182,60.3309,3.23671,120.622,827.108,1.93524,19.766,19.4457,35.1945,78.7732,14.9182,0.23992,23.185,24.2983,24.5763,16.7531,1.29953,37.2239,8.84458,8.04297,36.6247,22.5373,29.1111,8.9476,11.9836,22.2024,41.0726,12.611,44.8215,0.729239,11.8287,20.8513,25.8157,30.8463,20.2306,15.9704,7.43901,43.6231,1.40465,35.3097,1.14471,4.96797,16.954,6.09106,11.277,5.79557,2.05013,9.11247,12.1181,13.7744,1.62965,40.7127,12.8162,37.6438,23.0969,12.0741,16.3961,1.75345,59.2691,20.5656,22.1247,28.075,17.7053,128.59,17.7751,22.6198,4.54996,16.3776,20.3158,31.8133,94.5602,39.2477,24.3651,14.7577,49.427,17.0704,57.407,100.159,24.4382,27.2957,9.43372,25.3024,12.576,30.3615,82.5245,19.5152,20.8468,98.4233,17.9817,24.7062,17.8519,0.0217128,132.816
905.667,22.1593,66.3814,22.6626,14.8371,100.728,829.081,0.550206,34.7911,14.5673,34.8843,6.60813,25.433,1.01669,13.684,17.6569,23.9497,16.7169,5.12323,11.6668,23.9008,10.8389,39.6752,22.1012,12.897,8.09629,4.38851,20.9597,1.53744,11.4767,6.01263,4.01051,25.6927,24.1235,5.45627,53.4811,15.9461,4.76615,7.3685,20.1106,18.3913,29.6177,27.9343,2.16252,7.39812,49.3484,3.71919,1.41772,6.86025,4.62033,10.5916,16.5109,34.5597,10.5017,0.869134,49.5326,24.1375,7.32405,13.5154,1.03263,68.7097,69.9178,17.6407,21.0521,19.608,90.4275,24.2052,102.001,76.0175,62.3778,13.7303,43.1042,25.0397,15.5286,17.089,32.0222,75.5192,1.83506,21.094,103.789,3.87366,7.53621,44.992,14.2887,2.24784,28.7673,7.6097,27.0494,21.2557,12.8903,21.7381,18.9724,12.4665,0.00299208,122.637
