107,0.901074,53.7045,18.8423,51.9001,88.0896,42.9648,21.1122,43.7364,1.87855,8.03057,13.1532,6.38365,11.2412,2.72215,17.3408,0.626721,18.7017,18.4728,12.9722,11.6563,11.1984,5.47611,7.8722,26.5266,21.977,19.586,37.185,1.8254,18.7215,10.016,8.0399,15.2516,0.957986,16.735,21.1565,1.75238,22.557,1.7461,14.6747,16.1106,26.7993,1.13604,46.5133,11.9046,24.9364,57.3074,27.4563,13.7113,63.8277,4.88926,34.8398,8.14434,0.86373,42.9341,23.0807,89.4469,33.9675,10.8339,27.553,0.536272,0.725483,0.460596,0.889058,1.15315,4.80517,1.9555,2.0194,2.03414,0.997109,1.82043,3.17594,0.591655,2.5543,5.24988,3.25424,1.18454,2.72156,1.4979,1.08826,1.42152,6.82075,0.927863,0.000822242,89.5873
107.402,1.41933,44.9505,18.8423,40.3963,91.331,42.9648,21.1122,38.8234,1.87855,23.41,2.61235,6.94036,14.4619,2.72215,29.3474,2.55446,13.0851,18.4728,2.92986,18.0162,15.9288,18.1318,8.16726,35.0757,30.4225,6.5075,32.2909,6.1874,17.7073,7.84452,2.30943,3.46976,1.94488,15.8565,27.9532,13.0291,6.01076,7.89147,14.3094,11.0104,26.7993,12.9275,68.2865,14.0819,40.1265,49.098,19.7216,24.2148,9.01134,29.9348,46.1197,11.25,10.9039,31.4765,27.7162,73.7917,31.6493,13.7772,22.0838,0.579026,0.199212,1.01274,0.889058,1.52874,0.230817,6.1331,6.62401,1.72312,2.10633,2.79393,0.701491,1.56835,2.43479,2.86692,2.57866,2.00789,4.09769,5.60323,1.08071,1.32119,2.66154,0.952016,0.00281016,88.4926
107.24,1.63464,37.8737,37.2618,37.5446,91.331,40.885,21.1436,27.059,1.87855,29.4786,2.61235,8.42265,13.2271,2.72215,26.3408,7.31572,20.2284,20.6839,2.2991,2.05562,4.25986,21.2624,4.51057,36.2741,15.966,17.0568,30.7805,9.56572,12.0579,9.31739,7.15992,12.1117,9.64677,6.18892,29.241,17.2604,3.43396,3.54057,14.2516,27.4564,4.71895,16.3013,57.7274,12.1005,35.2107,38.3211,19.8939,32.1745,37.8796,32.1671,46.1197,12.1578,9.27373,32.5877,26.3584,82.5902,34.1248,8.46007,15.4541,6.77085,1.99909,1.59657,0.555971,2.44531,0.0320923,5.40825,8.26457,3.17291,1.19316,0.74493,1.19482,1.11785,2.49025,0.713525,0.89086,1.58765,0.910784,0.715561,3.52172,2.64204,2.36711,3.52106,0.00897111,88.249
107.257,1.70858,48.7541,26.1348,63.3501,91.331,38.8764,21.1436,27.059,1.87855,29.3341,3.53783,12.0367,12.4952,2.85401,7.69882,13.6674,22.8038,27.6237,2.2991,4.37038,5.39046,30.1061,6.07573,36.2741,13.3444,34.0829,31.7529,3.53234,12.1152,0.689456,3.21755,8.98577,3.52993,6.18892,25.8814,20.7326,4.31616,4.23243,12.851,14.0817,7.77824,12.9665,61.3914,5.20875,20.1277,42.3266,21.7189,33.8144,67.8164,32.1671,33.5194,8.73238,9.34366,30.4837,28.6889,82.5902,34.1248,9.63418,5.08965,1.84657,1.51811,1.38326,0.102559,5.21897,2.17972,1.64059,6.45951,4.55083,1.80094,1.35082,0.941965,1.24139,3.18984,1.14437,1.46861,5.55888,3.42552,0.850683,3.13419,3.05442,4.29646,1.76543,0.00203514,89.5252
107.623,0.350743,48.7541,26.1348,63.3501,93.5052,39.0178,19.1626,17.4068,1.87855,42.2343,3.53783,7.15748,12.8157,4.04507,7.36695,14.8887,22.8038,26.1367,5.02912,5.53338,8.95445,30.1061,2.4223,35.5592,9.60824,21.9389,19.7694,4.7823,20.2534,12.6276,13.5691,23.9342,1.11996,6.18892,29.7547,9.18325,4.87522,4.36214,12.128,5.27503,7.68691,12.9665,45.9371,1.88383,34.3394,59.4354,22.6002,19.5054,49.3476,11.8261,41.6367,12.2157,8.53454,28.072,26.5274,72.2972,51.3159,4.86544,22.7994,3.49709,1.69263,2.89259,1.46321,0.124582,1.92383,1.47434,7.20359,5.40367,0.325234,1.44458,0.980225,1.24564,2.45259,0.861436,5.14042,1.44013,0.923569,1.73972,2.77624,4.79169,0.37104,1.59751,0.00125847,84.0041
107.89,0.639522,44.9471,31.0312,48.9988,63.2428,34.4648,38.4181,33.003,29.2384,66.9352,3.33837,11.6365,5.61768,6.62692,13.5354,6.19398,22.8038,23.106,1.23382,7.11604,10.5331,19.0435,10.249,22.1474,11.5861,23.1608,4.41624,23.2532,3.38516,14.987,18.6458,24.1541,9.74189,2.34349,18.2579,15.2166,2.42461,0.829326,13.7488,3.89747,7.42736,13.879,33.8735,1.31714,30.1996,45.0456,22.057,47.61,52.3207,24.478,6.42328,21.8332,8.05239,9.27344,33.8234,72.2972,51.3159,4.86544,29.883,25.7976,1.92655,1.15891,4.27486,3.11517,2.26498,0.685108,6.90605,0.413527,2.80647,0.0438426,1.32099,1.20644,4.50273,2.67869,4.08272,3.58539,0.663766,1.99917,0.923374,0.797398,0.810628,3.95541,0.000203576,81.2129
107.139,0.579668,52.0114,45.7821,48.9988,64.2562,9.56283,40.6761,27.609,26.6131,66.9352,3.33837,7.72105,5.29444,6.61405,16.1895,4.15104,33.062,13.5988,1.76621,4.48685,15.16,17.468,10.0996,9.38583,11.5522,19.113,10.9581,28.3405,7.2381,23.8355,19.5869,25.9356,0.73066,6.83294,21.9771,8.64804,4.0787,1.50613,13.7466,3.57266,5.61514,13.879,49.8122,9.30436,33.3161,32.5981,21.4137,54.002,45.8172,13.7969,6.42328,32.9572,12.658,23.8439,44.977,46.3957,47.8357,1.41974,18.2457,30.8836,1.67244,1.59352,1.95191,4.01662,0.865776,0.525615,8.83439,0.413527,5.28095,0.0438426,1.1431,0.853738,2.24996,1.25677,2.55687,2.22666,0.621439,5.84069,1.06213,2.82551,0.280959,3.98934,0.0144762,83.2872
106.872,0.58272,57.6284,43.3346,51.6558,58.4341,6.43714,42.6,35.85,26.6131,66.9352,5.31048,7.89505,4.82758,6.5434,12.7222,5.11224,33.062,6.09439,2.61937,6.21998,2.80969,22.0395,9.47474,11.0418,22.6978,8.58992,1.42276,28.4941,7.41546,24.5346,11.8167,13.6844,2.20673,9.22625,26.3683,11.2013,1.17216,16.2936,15.3315,3.67248,2.6734,13.9823,64.0035,7.82355,31.3366,39.3687,28.8799,43.5899,57.1936,18.7628,38.428,37.9373,6.12251,8.98651,53.0089,46.3957,30.7411,2.50763,4.44157,29.448,1.26846,0.977621,1.92779,4.35779,0.801609,1.17994,2.46524,1.2006,0.428144,1.12974,0.638978,7.18204,0.595947,4.38649,2.08783,0.690726,1.35451,2.44307,1.53316,4.28436,0.490685,3.66887,0.00667631,81.4314
106.841,0.811308,46.7749,45.6488,40.0318,58.4341,6.43714,40.6351,54.9664,35.8465,44.2198,8.52295,12.1858,7.15638,5.2093,8.74661,3.75125,30.7961,15.9603,2.95952,11.7501,6.089,22.0733,12.0244,5.22428,13.4181,6.19158,1.68606,32.0865,1.93838,22.5435,11.776,19.3812,20.7036,7.46939,21.5036,10.1917,0.109444,17.4983,14.3742,5.21963,0.421707,29.892,42.9638,12.2487,51.1969,40.383,27.4399,27.9769,9.94715,8.52574,50.0719,49.4684,20.7706,16.3618,41.6689,46.273,11.1639,28.547,4.39578,39.2958,1.07041,2.16953,1.37476,2.99671,0.732877,1.30841,2.33418,4.77927,0.788628,1.60069,1.37927,1.59554,0.988944,2.72777,0.686698,0.994717,0.113109,2.22923,5.84126,0.367912,0.80564,0.0174489,0.00100123,76.8799
106.842,1.92134,76.6395,32.5933,37.1048,59.6551,10.2271,47.8886,54.9664,32.1661,42.476,3.63532,12.0517,3.08571,14.1896,8.72284,2.12099,17.338,1.19391,7.43685,15.5229,8.27757,23.7261,6.38867,4.85702,2.32404,10.5668,5.42805,11.0643,17.775,21.0138,18.6096,13.708,39.4333,7.18142,19.3005,11.3278,1.81598,7.96147,17.8968,7.02069,17.1773,41.3748,27.2583,22.0392,21.0476,25.8737,26.3567,24.1841,10.0984,8.52574,50.7288,52.9648,5.07794,14.7637,45.312,33.1533,14.1698,47.4487,18.0258,42.5683,1.19643,1.42007,1.48462,4.77067,0.695912,0.330091,1.62524,5.43422,0.891982,6.53906,1.48818,2.43135,0.988944,0.084435,0.444328,2.0826,0.113109,0.395611,4.96936,2.2302,4.6388,0.0789898,0.00586233,81.928
107.185,1.80567,94.4004,40.4912,37.1048,36.8868,1.8905,62.87,47.6504,32.7705,35.604,3.63532,11.9908,0.445795,17.7312,8.52413,6.54097,7.23263,1.19391,24.216,16.0473,8.39611,22.5095,17.9097,5.42508,3.23964,9.24736,4.89482,3.39128,16.4428,3.41594,19.0127,22.0318,26.6708,4.8769,27.7254,11.6372,2.27165,5.86713,21.6643,2.76097,15.6499,35.8564,36.9383,18.6111,31.3178,34.0248,24.8263,41.6965,22.9762,11.4105,40.86,61.6022,3.88996,2.57774,33.3286,37.933,20.881,39.2622,8.22165,43.8178,1.28758,6.60568,4.70563,1.46921,0.897475,0.330091,0.862739,3.87777,1.03759,5.96075,1.91291,0.419571,2.67324,0.391275,0.255986,1.88916,0.930623,1.99798,2.98311,2.43079,2.39609,0.679342,0.00586233,81.1054
106.857,1.28198,82.9986,42.5758,41.2279,15.4078,1.8905,66.8969,67.1948,17.4408,30.349,3.63532,15.1528,0.868075,24.436,8.95108,8.77028,8.18518,1.19391,13.1685,15.118,8.92136,21.9526,15.655,7.22347,9.41766,13.079,1.29071,3.39128,8.13339,6.7573,18.7401,43.0668,15.2696,14.8918,25.4593,16.0274,7.41913,25.4974,1.6833,5.87047,19.1566,32.6488,40.2429,17.8759,10.0676,45.4999,24.5694,39.1111,28.28,11.4105,36.8989,22.7789,10.4997,2.57774,32.9666,34.2683,39.2997,28.7761,8.33487,75.7763,0.664406,0.353284,1.96921,0.934973,1.17616,1.71976,1.74239,4.74454,1.91761,8.7626,2.43902,0.412155,0.805504,1.46102,0.624197,0.146739,0.325356,0.653328,2.46657,1.05373,3.08224,1.714,0.00586233,84.0391
106.998,0.158716,82.9986,50.1449,38.54,0.699884,1.8905,66.8969,74.5311,17.4408,30.349,9.2218,31.1746,0.191802,15.9758,9.11419,5.71568,10.0959,6.09228,14.8499,15.1557,6.48345,20.5776,7.84679,9.26152,6.42705,11.711,6.65214,3.39128,10.8897,7.49461,10.5568,35.3544,15.9192,12.4652,25.4593,10.0621,4.60681,26.6838,1.6833,8.95474,10.7448,29.8226,36.9463,16.9585,10.0676,41.3543,27.5083,43.9535,31.112,11.4105,32.095,8.38066,17.2577,29.1429,48.2078,6.73226,38.0095,8.17523,33.6614,84.1574,0.741065,2.09239,0.720809,0.358781,2.08092,1.07838,1.42351,4.38931,2.20024,7.8057,1.34915,0.575152,0.390363,2.43903,0.330432,0.0766074,3.33741,2.53028,3.43037,1.34764,2.01353,1.73789,0.00586233,80.3447
107.439,1.04306,82.9986,41.0441,54.5211,4.35788,1.8905,63.7404,71.7151,22.2136,36.5691,7.81442,3.99446,1.27819,20.3874,6.68363,2.69481,10.0959,13.6194,12.2565,11.6338,7.8154,19.0758,7.04889,7.06789,6.42705,15.0396,1.16288,5.22122,11.3975,5.385,3.99547,42.1329,17.1061,15.5609,18.8826,10.3726,2.34763,26.6838,9.46787,9.21122,24.3089,27.6445,31.5121,4.56804,10.0676,58.6162,52.9624,43.9535,31.747,4.19883,19.915,18.4551,17.1248,30.4115,38.6141,4.26568,45.9676,9.69044,42.1136,58.6558,0.554748,1.44102,0.0803749,0.358781,0.937741,5.71271,1.60322,4.99268,4.72886,3.46831,2.77613,1.06796,0.875168,2.88601,0.191013,0.27091,3.74476,2.25343,0.439309,2.26211,2.36511,0.642121,0.00281299,80.3401
107.566,1.23759,93.7432,46.2317,59.2098,13.3952,1.8905,50.677,68.7598,34.3162,25.6642,9.72185,3.99446,1.04403,24.77,10.6356,1.21606,9.50927,21.6487,20.007,1.39431,10.1678,11.0152,5.28277,1.2476,6.42705,19.9319,1.11001,4.13611,13.5367,5.39873,2.78255,48.2432,17.1061,14.9281,3.02885,8.97761,1.32533,20.2598,3.24023,9.48506,26.9543,30.157,30.1348,4.65977,20.4841,33.6964,37.9718,58.0689,28.6028,33.1868,12.8436,33.3412,16.9193,19.4836,59.8737,9.70769,32.7324,9.74276,35.8432,44.3864,0.703479,1.25751,0.85371,1.19206,0.405685,3.64016,2.28278,3.81819,0.057863,2.51732,2.31573,0.636707,2.65971,2.96277,0.804151,0.838766,2.02313,1.55133,0.897276,1.65154,2.95747,0.459522,0.00281299,79.665
107.561,1.53707,77.3052,36.137,56.1348,25.3385,1.8905,57.7469,45.9857,55.4584,20.8246,13.5657,9.33846,2.50279,18.2219,5.36066,0.2256,8.5239,13.6142,28.4984,3.14153,0.44925,18.2507,7.33507,5.36983,6.42705,27.0849,1.11001,4.13611,18.3821,5.42873,11.0248,60.0127,1.3817,18.2238,2.05499,3.60954,2.16361,16.9886,3.83263,10.2665,34.0512,46.645,30.1348,13.5079,27.956,50.4601,31.2956,54.7506,14.2989,14.6617,11.7217,33.3412,16.1171,20.8885,78.7485,8.75457,27.8902,15.3342,18.6544,41.2634,1.88486,4.03047,0.682885,1.19206,4.32314,1.19914,6.27015,2.22345,0.510374,2.55844,3.12534,1.25189,0.410002,1.78892,0.240265,0.692592,0.49617,0.268511,1.01338,1.98735,4.9524,0.566138,0.00281299,82.4671
107.067,0.37052,72.8233,15.152,55.2798,20.7757,1.8905,72.3316,42.2553,55.4584,23.7191,12.3222,6.01003,9.37811,22.7905,4.84492,1.43707,3.25927,5.13699,19.3533,12.7162,6.17228,18.2632,14.7564,2.57796,12.8864,28.3358,15.9706,15.0698,21.4265,5.33628,14.1494,20.3466,9.19016,5.38907,2.05499,6.1176,2.18504,32.7427,11.2847,10.3861,32.8992,26.7612,1.22656,3.79807,24.3343,91.4652,24.6202,45.2662,5.70255,12.6998,24.5191,33.3412,16.4925,20.6486,78.7485,22.6654,17.6881,23.0997,18.9433,47.8677,1.88486,2.46732,0.631756,2.2845,2.46678,1.45342,0.448493,3.52244,0.510374,2.09728,4.70997,0.476329,1.50464,0.947189,1.72281,0.613109,0.274097,1.97087,3.07313,4.83055,4.69555,1.61034,0.00281299,80.3887
107.336,0.799946,51.4735,21.5611,52.0272,32.5558,31.339,76.9549,52.1781,55.4584,21.2554,0.664627,6.01003,11.636,40.2944,3.12582,1.96741,6.8708,5.5055,13.2175,2.41,5.921,12.4327,5.91855,6.54573,14.5306,41.3384,21.5573,7.41447,21.4265,0.958471,9.51738,23.2916,7.57963,5.38907,2.05499,3.42069,2.76856,22.2215,5.94657,7.77156,30.3825,33.4265,4.00141,13.1776,10.1144,65.7499,31.7588,47.0634,4.65841,10.0786,19.5471,39.8471,26.6834,11.5657,79.7937,60.5023,33.0359,7.15456,8.88748,39.5712,1.02295,3.06277,0.530689,1.02829,0.350537,0.0508804,5.64009,2.50608,0.81315,4.83851,5.52061,0.475815,3.03719,0.884114,1.47992,0.677005,0.187929,3.54917,2.54924,2.49841,1.27147,0.854439,0.00281299,81.3061
106.73,0.912821,61.6776,14.9774,49.1265,15.65,31.339,34.0874,77.2179,81.4009,17.8005,3.13832,20.4253,8.50899,30.9356,5.11863,3.30326,6.82134,4.51857,15.5615,3.75028,8.24707,1.6052,5.84476,1.44845,14.5433,43.544,18.6746,7.61824,33.4362,3.11027,5.69826,11.8378,9.22127,9.55745,2.05499,4.91015,2.79803,24.0361,15.9739,13.681,21.7232,22.5923,45.9626,1.33388,10.2929,69.7819,35.2461,42.2034,9.81066,9.14202,6.95736,39.8471,24.0016,7.39045,32.0451,60.5023,48.1348,22.6895,7.03608,41.6683,0.396121,2.55492,0.552412,0.718525,0.233388,1.4912,5.94828,0.352766,1.44067,6.6243,4.95652,0.473561,3.09815,0.744673,1.09822,0.25424,1.87611,0.321684,3.30421,3.68037,0.277497,2.17706,0.0607804,86.5417
107.588,1.11189,61.5306,9.08856,55.0181,16.9321,31.339,42.2607,77.2179,81.4009,20.0291,3.13832,23.7139,5.4443,22.7171,4.28742,8.5357,9.99722,5.42433,6.26403,11.1217,16.3682,13.8517,3.19219,1.61982,12.7885,43.544,20.3289,0.953994,1.61549,1.06361,17.616,12.6946,15.459,6.17733,6.69182,2.55255,2.8639,22.3465,5.03463,16.6155,17.4204,23.9128,25.0627,1.33388,27.5597,46.8109,19.3402,61.1006,7.10524,7.95007,11.5023,41.7399,9.42106,47.5761,54.2504,60.5023,30.3957,22.6895,7.23875,45.0533,0.326256,4.13184,0.58576,0.197483,0.478748,0.881247,5.38527,0.352766,0.469074,5.21327,2.32276,1.40349,1.2187,0.738174,2.091,2.10766,0.407687,1.9199,2.08743,0.958468,1.12414,3.3437,0.0114862,79.3926
106.91,1.49902,53.4865,9.08856,15.8243,10.4903,39.8374,53.845,77.2179,74.0749,19.2411,26.4477,23.0118,4.68514,29.2958,5.54077,8.33507,3.99531,8.12717,4.86899,12.0577,18.8841,19.5685,3.19219,4.67931,8.59168,43.544,6.06534,7.62739,6.38938,0.135324,17.616,12.8604,37.2291,1.62796,0.823352,13.7777,8.1536,21.8357,5.03463,17.1419,23.9562,30.4673,14.1256,6.88936,35.2679,44.0273,44.1261,29.1612,6.66798,11.7469,20.7997,18.2473,9.42106,41.331,39.8432,60.5023,12.1535,32.9536,21.1738,55.745,0.562936,1.06279,0.60379,0.311704,0.633568,0.423503,1.10675,1.39667,3.92111,1.65538,0.346688,2.68851,1.17305,0.618971,2.04867,8.6378,0.221234,0.792142,1.53276,1.42534,1.12414,6.07322,0.0395504,82.8069
107.661,0.89658,55.4676,9.08856,11.8147,6.77828,31.7549,59.894,86.3166,80.9119,20.4765,23.5917,36.499,1.57621,23.6793,2.40461,1.55816,6.23429,8.97963,5.19817,10.2796,22.5325,14.583,7.6947,4.67931,9.95589,29.8828,4.9616,14.3421,9.84263,2.68925,6.40773,19.6011,10.5429,4.44558,4.57026,14.0351,12.9986,21.6107,10.1505,15.9429,15.7494,25.6125,12.6247,17.271,32.0774,51.8423,44.1261,33.5331,26.4989,13.8601,21.7327,4.72084,19.341,35.4826,12.0312,73.641,15.395,19.8095,21.1738,61.8894,1.62615,5.41156,0.793691,0.334121,0.722228,0.567303,3.37839,1.39407,3.07088,1.37938,3.37079,2.12806,4.64119,2.67211,1.97699,4.01205,1.40012,1.01644,0.736965,1.71824,1.18041,2.8205,0.00242206,75.039
107.549,1.49375,55.4676,9.2553,16.437,4.55053,22.6062,35.5031,86.3166,80.9119,57.495,19.412,32.4648,3.9146,14.2668,2.40461,2.30973,2.69116,18.8892,20.8538,8.58135,17.1929,14.2437,6.93399,1.88257,3.17587,25.781,10.6943,14.7805,11.4326,13.6967,12.1451,19.6011,7.71852,5.25737,0.766055,21.2705,9.07652,24.4805,3.1797,15.3078,7.3525,15.5413,12.6247,28.9554,19.5992,51.8423,44.1261,23.4478,30.8712,10.4899,7.09478,24.3163,16.1483,27.5065,7.0465,73.641,18.9856,23.6653,36.1342,61.8894,0.71547,2.83066,1.23854,1.50299,1.53378,0.708327,3.79637,2.41256,5.3237,2.20653,3.78291,3.65275,1.74821,2.44326,2.26828,5.02363,2.38064,1.60582,0.965566,1.84406,1.18041,2.01521,0.0307415,79.7209
